group	Burkholderiales	Enterobacterales	Acidaminococcales	Pseudomonadales	Desulfovibrionales		Bacteroidales	Lachnospirales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales	
Healthy	5.39624	0.02926	1.24666	0	0.01043		44.72224	14.70025	0	1.63292	5.39624	0.36043	0	0.01043	0	
Healthy	0	0.92446	0	0	0		0	11.32128	8.44491	0	0	4.13628	0	0	0	
Healthy	0.14325	0.11185	0	0	0		68.88568	1.66774	6.11977	0	0.14325	0	0.04199	0	0	
Healthy	4.8789	0	0	0	0		79.02282	2.17026	0.02344	0	4.8789	0	0	0	0	
Healthy	0.68029	0.00983	0.54321	0.17964	0.18363		42.13742	13.95475	0.00859	4.81591	0.68029	0	0.12964	0.18363	0.65785	
Healthy	0.14996	0	0	0	0		68.1142	5.01174	6.24722	0	0.14996	0	0.27107	0	0	
Healthy	0.17531	0.01973	0	0	0		70.65038	1.53771	6.00485	0	0.17531	0	0.01762	0	0	
Healthy	0.07111	0	0.65041	0	0		39.54577	32.47289	0.00073	0	0.07111	0.14722	0.777	0	0	
Healthy	0	0	0	0	0		27.5197	21.91208	0	2.15259	0	0	0	0	0	
Healthy	0.19696	0.32116	0	0.04243	0.0866		53.1593	23.91447	0.31742	0.20079	0.19696	0.40155	1.41539	0.0866	0.1086	
Healthy	0	0	0	0	0		48.5162	0	0	0	0	0	18.4171	0	0	
Healthy	0	0	2.76683	0	0		2.98891	30.40498	0	0.68396	0	28.5491	5.41414	0	0.05371	
Healthy	0.13742	0.07578	0	0	0		69.74722	1.66851	5.80735	0	0.13742	0	0.02401	0	0	
Healthy	1.42304	0.0772	0	0	0.12422		64.38442	6.60312	0.33391	0	1.42304	0.19453	0.00918	0.12422	0	
Healthy	1.64958	6.83977	0	0	0.33995		60.54547	2.20248	9.25559	0.76509	1.64958	0	0	0.33995	0	
Healthy	0.24406	4.50425	0	1.98208	0		28.75621	28.16387	0.26595	0	0.24406	0	1.10707	0	0.01412	
Healthy	0.04007	0.43269	0	0	0.00038		36.62518	18.58739	0.02655	10.1881	0.04007	0	2.52859	0.00038	0.02687	
Healthy	0	26.5434	0	0.27615	0		0.63797	0	0	0	0	0	0	0	0	
Healthy	0.06549	0.00197	0	0.08138	0.53861		56.71773	6.5284	0.00126	12.5435	0.06549	0	0.09827	0.53861	0	
Healthy	0.07737	0.54718	0	0.92658	0.09781		56.3158	5.33268	0	0	0.07737	0	0.26229	0.09781	0.1366	
Healthy	0	0	0	0	0		63.16463	1.73259	0	0	0	0	0	0	0	
Healthy	0	0	0	0	0.09369		46.70081	12.69967	0	4.75404	0	2.76374	0.96598	0.09369	0	
Healthy	2.45207	12.48897	0	0.20698	0.00023		28.29215	0.49817	0	0	2.45207	0	0.18429	0.00023	0	
Healthy	0.25924	10.6608	0	0	0.68468		13.4359	0.43166	2.64705	43.6005	0.25924	0	0.14481	0.68468	0	
Healthy	0.18679	0	0	0	0		67.86751	5.0469	6.27789	0	0.18679	0	0.26754	0	0	
Healthy	0.29652	0.04518	0	0	0.04086		72.33072	10.61051	6.25982	0	0.29652	0	0.87277	0.04086	0	
Healthy	0.15405	0	0.01347	0	0.07284		38.61451	9.98457	0	7.54554	0.15405	12.0425	0	0.07284	0	
Healthy	0	0	0	0	0		80.98922	13.15953	0	0	0	0	0.54431	0	0	
Healthy	0	0.11367	0	0	0		25.67731	28.08165	6.5835	0	0	0	0.01602	0	0	
Healthy	0.56996	0.27444	2.83403	0	0.06421		33.28567	21.74891	0	0.58111	0.56996	0.6539	7.42025	0.06421	0	
Healthy	0.14938	0.56958	0	0	0.0054		88.6322	1.14033	3.46228	0	0.14938	0	0.03905	0.0054	0	
Healthy	0.43338	0.02186	0	0	0		39.09706	22.08237	2.2014	0.0088	0.43338	1.80177	0.00311	0	0.30605	
Healthy	1.44155	1.67072	2.87235	0	0		33.77516	25.5751	0.7081	0.02447	1.44155	0	0.0174	0	0.03649	
Healthy	0	1.16394	0	0	0		19.08522	26.99593	2.40528	0	0	0	0	0	0	
Healthy	1.0012	0.22497	0	0	0.11873		36.33763	15.58191	0.57746	0.74548	1.0012	0	0.12185	0.11873	0.07736	
Healthy	0.5187	0.83585	1.88668	0	0.11929		49.17361	6.47353	0	17.9361	0.5187	0	0	0.11929	0.00111	
Healthy	0	1.19252	0	0	0		66.68576	2.46587	11.53821	0	0	0	0	0	0	
Healthy	0.00034	0.63187	0.16438	0	0.06872		59.1091	1.94154	0.63203	1.3283	0.00034	0.09868	9.17023	0.06872	0	
Healthy	5.03567	0.08441	0	0	0.19167		62.36289	20.80282	0.0027	0	5.03567	0	0.04195	0.19167	0	
Healthy	0.04743	0.00284	0	0	0		9.36847	21.08517	0	13.0776	0.04743	1.68806	2.04138	0	0.07217	
Healthy	0.06068	0.1574	12.2744	0	0.74541		22.5582	3.32933	0.04508	0	0.06068	1.18226	0	0.74541	0.07371	
Healthy	0	0	0	0	0		37.53204	31.77801	0	0	0	0	0	0	0	
Healthy	0	26.9499	0.14244	0.24029	0		58.43814	1.10321	0.30932	0	0	0	0	0	0	
Healthy	0.01164	2.05602	2.42624	0	0.06162		23.76198	27.46447	0	0.91401	0.01164	0.05073	5.69895	0.06162	0	
Healthy	0.02241	0.05132	0	0.03916	0.05192		67.13981	2.36825	0.3649	0.54397	0.02241	0	0	0.05192	0	
Healthy	0.17879	1.8991	0	0	0		64.39098	19.30003	0.01735	0	0.17879	0	0.06687	0	0.10539	
Healthy	0.44306	0.05333	0	0	0.18646		32.36471	15.92555	0.03754	3.33406	0.44306	2.30841	0.00172	0.18646	0.05048	
Healthy	0	0.79854	0	0.35063	0		14.68862	13.78159	13.0178	0	0	0	0.43137	0	0	
Healthy	2.27288	0.7386	0.23932	0	0		60.37992	7.34832	0.12488	5.76763	2.27288	0	0.06389	0	0	
Healthy	0.01533	0	0	0	0.04488		63.84991	8.49908	0	0.45523	0.01533	0	0	0.04488	0	
Healthy	0.26789	0.00111	0	0	0.06547		34.07345	44.80996	0.04557	0	0.26789	0.1068	0.04628	0.06547	0	
Healthy	0.0713	0.97821	0	0	0		18.82843	43.58366	5.43514	0.16201	0.0713	0	0.4229	0	0.23092	
Healthy	0.35405	1.57204	0.01541	0.01423	0.23847		17.09535	16.57425	0.01113	0	0.35405	0	0.10672	0.23847	0.33081	
Healthy	0.0718	0.28333	0	0	0.08041		45.17916	10.51045	3.52687	0.77287	0.0718	0	0.00601	0.08041	0.11079	
Healthy	0	0.32094	0.58507	0	0		19.82885	28.20531	0	0	0	0	0.32882	0	0	
Healthy	0	16.14298	2.23398	0.41428	0		17.24653	9.00015	0	0	0	0.33908	0.37468	0	0	
Healthy	0.27255	0.07277	0	0	0.09095		76.28196	3.25864	6.57264	0	0.27255	0	0.1369	0.09095	0	
Healthy	0	0	0	0	0		0	47.0518	0	0	0	0	0	0	0	
D001528	24.2486	0.75461	0	1.73054	0.10412		19.60584	0.07719	0	0	24.2486	0	0	0.10412	0	
Healthy	0.56352	0.12318	0	0	0		92.4096	1.78141	0	1.88348	0.56352	0	0	0	0	
Healthy	0	0	0	0	0		10.12874	46.8281	0	0	0	0	0	0	0	
Healthy	0.49336	0.29116	0	0	0.03188		26.27604	4.98094	0	1.53762	0.49336	0	0.032	0.03188	0.00891	
Healthy	0.07047	0	0	0	0.91635		50.33772	3.67583	0	0	0.07047	0.06171	0	0.91635	0	
Healthy	0.07387	0.02843	0	0	0		35.57313	37.47046	0	0	0.07387	0	0.0976	0	0.00678	
Healthy	0.36472	2.10645	0	0	0.12119		71.11603	2.51416	0	0	0.36472	0	0	0.12119	0	
Healthy	0.37614	0	0.02402	0	0.02195		42.51095	6.08218	0	2.90132	0.37614	8.00768	0	0.02195	0	
Healthy	0	0	0	0	0		11.90751	60.05265	10.7103	2.31129	0	0	0	0	0	
Healthy	2.39395	0.04956	0	0	0.37382		69.65916	6.5257	0.77647	0	2.39395	0	0.03155	0.37382	0	
Healthy	0.34171	0	0	0	0.47382		58.96447	6.51038	0.46895	8.77803	0.34171	0	0	0.47382	0	
Healthy	0.36518	0	0	0	0.03254		66.71053	3.96175	5.66652	0	0.36518	0	0.01371	0.03254	0	
Healthy	0.00951	1.91522	0	0	0		39.08202	12.76124	0.50387	0.00039	0.00951	0	0.17548	0	0.15342	
Healthy	0.04876	0.38672	0	0	0		38.67925	18.45423	1.53411	0.03767	0.04876	0	0.53843	0	0.29259	
Healthy	0.43898	0	0	0	0.50177		58.1287	6.48448	0.5334	8.45768	0.43898	0	0	0.50177	0	
Healthy	0	45.18777	0	35.222	0		2.69883	1.31161	0.00662	0	0	0	0.00517	0	0	
Healthy	0.72132	0.00212	0	0	0.03168		79.02284	1.86395	0	4.05243	0.72132	0	0.00649	0.03168	0	
Healthy	0.07105	0	3.3537	0	0.87373		38.60053	24.39424	0	0	0.07105	0.34226	0.61656	0.87373	0	
Healthy	0.01572	2.53386	0	0	0		27.58095	9.03548	0.47986	0	0.01572	0	0.48128	0	0.03863	
Healthy	0.04389	0.0346	0	0	1.43761		69.24905	0.938	0	0	0.04389	0.0287	0.49665	1.43761	0	
Healthy	0.40048	0.09831	0	0	0.12123		30.23467	47.81394	1.12556	0.03824	0.40048	0.15533	0.00459	0.12123	0	
Healthy	0.01289	5.66234	0	0	0.01901		67.07015	3.50565	1.52137	0.13672	0.01289	0	0.04044	0.01901	0.01833	
Healthy	0	12.1613	0	0	0.00635		43.44494	3.27068	0.34107	0	0	0	0	0.00635	0.14947	
Healthy	0.59739	0	0	0	0.04472		80.62821	1.59625	0	3.67819	0.59739	0	0	0.04472	0	
Healthy	0.27995	0.10287	0	0	0.00828		45.52648	20.51761	4.25651	0	0.27995	0	0.12586	0.00828	0.07101	
Healthy	0	13.76728	2.64687	0	0		29.04447	32.39544	0	3.57716	0	0	1.28783	0	1.22097	
Healthy	0	0.0347	0	0	0		95.28645	0.98278	2.33123	0.03461	0	0	0	0	0.01142	
Healthy	0.01224	0.05633	0	0	0.02244		29.61175	21.77925	0.01386	0.05854	0.01224	3.24923	0.05169	0.02244	0.25031	
Healthy	0	0	0	0	0		19.55294	50.37572	0	0	0	0	13.73408	0	0	
Healthy	0.10994	1.60609	0	0	0.13573		86.46119	4.04024	0	0	0.10994	0	0.05354	0.13573	0	
Healthy	0	0.01598	4.96439	0	0.12961		50.76117	18.33208	0	0.0016	0	0	0.59268	0.12961	0	
Healthy	0.28424	0	0	0	0		10.76329	32.93799	6.37939	0.50632	0.28424	1.09162	0	0	0	
Healthy	0.07371	0.13716	0	0	0.12344		57.33937	5.81482	0	0	0.07371	0.21804	0.00257	0.12344	0	
Healthy	0	0.28098	0	0	0		56.30658	23.05986	0.22426	0	0	0	0.23834	0	0.23122	
Healthy	0	0.21487	0.0954	0	0		30.61867	28.34152	0.50304	0.3251	0	0.68489	1.56171	0	0.11469	
Healthy	0.06535	0	4.44069	0	0		68.50702	10.6146	0	0	0.06535	0	0.0796	0	0	
Healthy	0	0	0	0	0		46.24204	24.3874	2.19261	0.19396	0	0.57513	0.22609	0	0	
Healthy	0	0.42733	0	0	0		46.07825	28.22382	0	0.26078	0	0.57785	0	0	0	
Healthy	0.13814	0.06647	0	0	0.20697		47.94121	6.39737	0	5.8617	0.13814	0	0.03717	0.20697	0	
Healthy	0.18366	0	0	0	0.05709		63.77627	14.62348	0	0	0.18366	0	0.08664	0.05709	0	
Healthy	0	1.0543	0	0	0		65.94764	2.23369	11.24915	0	0	0	0	0	0	
Healthy	0.02364	2.36251	0	0	0		32.56547	31.46357	3.08071	0	0.02364	0	0.23711	0	0.64931	
Healthy	0.05014	3.25803	2.65337	0.18257	0.18415		18.08858	10.40859	2.31122	0	0.05014	0	6.82561	0.18415	0.02499	
Healthy	8.5763	0.41401	0.95102	0	0.03354		37.37198	12.17318	0	2.41684	8.5763	0.29309	0	0.03354	0	
Healthy	0.19095	10.5734	0	0	0.03332		68.43482	1.85708	8.52248	0	0.19095	0	0	0.03332	0	
Healthy	4.21412	0	0	0	0		81.395	1.82571	0	0	4.21412	0	0	0	0	
Healthy	0.32221	0	0	0	0.11801		44.75471	4.39439	17.70096	6.96025	0.32221	0	0.18613	0.11801	0.00778	
Healthy	0.0053	0.05757	0	0	0.07033		68.7675	2.22832	0.34951	0.56418	0.0053	0	0	0.07033	0	
Healthy	0.01399	1.74769	1.11179	0.70695	0.1039		16.79315	45.7141	0.04127	0	0.01399	0.74572	0	0.1039	0.3873	
Healthy	0	0.91375	0	0	0		66.42993	2.67035	11.43786	0	0	0	0	0	0	
Healthy	1.30819	1.82178	0	0	0.11673		21.83488	22.07464	0	0.86309	1.30819	1.42082	0	0.11673	0.16005	
Healthy	0.37352	0.01889	0	0	0.3909		43.41348	8.98145	0	0.01217	0.37352	0	0.49405	0.3909	0.12567	
Healthy	0.02651	0	0	0	0		73.45565	8.98104	0.66822	0.50523	0.02651	0	0	0	0	
Healthy	0.15659	0.0198	0	0	0.17313		37.03071	36.07128	0.04725	0.233	0.15659	0	1.51191	0.17313	0.10197	
Healthy	0.24449	0.22338	0	0	0.11263		70.18205	5.81854	2.81667	0.11769	0.24449	0.07672	0	0.11263	0	
Healthy	0.02416	0.00701	0	0	0.08524		7.48063	10.42323	0.00294	2.79063	0.02416	12.6844	5.30431	0.08524	0.10528	
Healthy	0.0222	0.3262	4.26177	0	0.06604		42.57968	22.17872	0	0.02836	0.0222	0	1.03704	0.06604	0	
Healthy	0.25188	3.82164	0	0	0.27753		62.93172	12.20105	0	0	0.25188	0	0	0.27753	0	
Healthy	0.28664	0	0	0	0		79.21326	0.9112	3.04829	0	0.28664	0	0	0	0	
Healthy	0	0	0	0	0		53.18318	12.85301	0	0	0	0	0	0	0	
Healthy	0.23242	1.34307	0	0	0.00557		23.41716	17.69581	0.39377	0.31361	0.23242	0	0.10936	0.00557	0.23083	
Healthy	0.05983	0.36191	0	0.24888	0		63.61607	19.49842	0	0	0.05983	0	0.14272	0	0	
Healthy	0	0	0.0062	0	0		23.72752	15.18684	14.5412	2.03874	0	4.04538	0.08144	0	0	
Healthy	0.00794	0.18727	0	0	0.08296		39.28724	25.67912	0	0.20579	0.00794	0.6324	0.94994	0.08296	0	
Healthy	0.1041	0	0.89314	0	0.31988		66.68553	3.03854	0	10.5227	0.1041	0	0.01029	0.31988	0	
Healthy	16.99645	0.34666	0	0.01884	0		41.5384	0.49191	3.2718	0	16.99645	0	0.02805	0	0.04771	
Healthy	0	0.08089	0	0	0		28.95543	34.2711	5.16329	0	0	0	0.00663	0	0.00619	
Healthy	0.19093	0.84241	0	0	0		60.47659	17.77409	0	1.01338	0.19093	0	0	0	1.0244	
Healthy	0.07046	1.06055	0	0	0		20.29281	46.96116	0.14528	0	0.07046	0	0	0	0	
Healthy	0.21492	0.37935	0	0	0.18905		17.58518	33.24214	0.19875	0	0.21492	0	0.00693	0.18905	0	
Healthy	0	0	0	0	0		21.73269	12.4927	15.2083	2.56749	0	3.11355	0.06085	0	0	
Healthy	0.51676	0.22126	0	0	0		50.98966	14.73325	13.25199	3.88042	0.51676	0	0.00229	0	0.08537	
Healthy	5.40107	0.25304	0.97972	0	0.07584		48.94842	18.37778	0.00808	1.30576	5.40107	0.25684	0.01657	0.07584	0	
Healthy	0	0	0	0	0		5.88392	1.70662	0	0	0	3.78589	0	0	0	
Healthy	0.01928	1.39039	0	0.575	0.05127		21.50326	24.06397	1.02733	1.85173	0.01928	4.80982	0.00445	0.05127	0.00125	
Healthy	0.02838	0.33113	0	0	0.01026		76.44368	1.82069	9.276	0	0.02838	0	0.0773	0.01026	0	
Healthy	0.56795	0.33553	0	0.39619	0.06363		58.55434	13.02272	0.05691	0.01715	0.56795	0	0.01523	0.06363	0	
Healthy	0.73588	0	0	0.07215	0		72.21714	3.02301	0	0	0.73588	0	0	0	0	
Healthy	0.19129	0.23085	0	0	0.06321		70.02336	5.83691	2.84814	0.14178	0.19129	0.03754	0	0.06321	0	
Healthy	4.77802	0.01136	0	0	0		78.31406	2.05964	0.04204	0	4.77802	0	0	0	0	
Healthy	1.80509	0.25478	0	0.17064	0.01869		62.7212	4.06705	0	0	1.80509	0	0.44122	0.01869	0	
Healthy	0.25508	0.05522	0	0	0.05163		40.27927	16.6689	0.00239	0	0.25508	0.52025	0.32872	0.05163	0	
Healthy	0.07473	0.16617	0	0	0.08412		39.76246	31.72952	10.2147	0.03737	0.07473	0	1.8409	0.08412	0	
Healthy	0	2.07897	0	0.00458	0		73.22391	2.51772	4.40278	2.26273	0	0	0.19041	0	0.22672	
Healthy	2.1826	0.84247	0.28307	0	0		60.03712	7.41389	0.05773	5.86253	2.1826	0	0.04535	0	0	
Healthy	0.02751	0.2582	0	0	0.02269		76.77715	1.70965	9.26894	0	0.02751	0	0.07751	0.02269	0	
Healthy	1.66871	0	0	0	0		59.26558	9.86644	12.3662	0.74805	1.66871	0	0.05601	0	0.05642	
Healthy	0	2.24583	0	0	0		0.12654	84.76662	1.96752	0	0	0	0.24695	0	0	
Healthy	0.22611	0	0	0	0		79.07153	0.89442	3.15084	0	0.22611	0	0	0	0	
Healthy	0.00119	0	0	0	0		8.99304	18.1056	0.47951	40.4449	0.00119	0	0.45199	0	0	
Healthy	1.72011	0.98335	1.19428	0.10908	0.00684		44.28301	25.91859	0.05993	0.01178	1.72011	1.91365	0.40552	0.00684	0.33544	
Healthy	0.02591	0.02079	0	0	0.03581		28.36889	20.9383	0.01454	0	0.02591	0	0.01447	0.03581	0.60795	
Healthy	0.0171	1.84199	0	0	0		49.08358	22.5034	1.81908	0	0.0171	0	0.4646	0	0	
Healthy	0.89236	0.27896	0.07284	0	0.05004		54.69105	14.12359	0.03072	0.79134	0.89236	0.02601	2.80763	0.05004	0.454	
Healthy	0.25595	0.1795	0	0	0.82641		60.15458	1.93883	0	4.46162	0.25595	0.1863	0	0.82641	0	
Healthy	0.13464	0	0	0	0		30.38976	44.26535	6.34105	0	0.13464	0.17925	0.79262	0	0	
Healthy	0.23801	0	0	0.00679	0		57.19071	4.05366	15.5468	0	0.23801	0	0	0	0	
Healthy	1.03976	0	0.016	0	0		51.11411	15.08547	0	2.61066	1.03976	1.78079	0	0	0	
Healthy	8.38667	0	0	0	0		70.28682	6.21972	0.06266	0	8.38667	0	0	0	0	
Healthy	0.06997	0.03607	3.59262	0	0.02332		18.83361	28.57186	0	1.66834	0.06997	0	0.03308	0.02332	0.03941	
Healthy	0.07421	0.28019	0	0	0.02566		78.21632	1.35351	2.79587	0	0.07421	0	0.4317	0.02566	0.05594	
Healthy	0.0185	0.05856	0	0	0		56.74984	20.8684	0.04425	0	0.0185	0	0	0	0.00535	
Healthy	0.12662	0.56422	0	0	0		88.62397	1.17715	3.40948	0	0.12662	0	0.0253	0	0	
Healthy	0	0	0	0	0		80.99515	12.18986	0	0	0	0	0.54065	0	0	
Healthy	0	3.51301	0	0	0		23.65521	18.03954	0.01779	0.08205	0	0.40579	0.07104	0	0	
Healthy	0.25117	0.21163	0	0.00282	0.13989		61.74899	6.43528	0.02171	0	0.25117	0	0.03106	0.13989	0.01534	
Healthy	0.25347	9.43602	0	0	0.72042		13.47813	1.54812	2.77942	43.1425	0.25347	0	0.14455	0.72042	0	
Healthy	0.20873	0.21117	0	0	0.02192		66.37974	6.16934	8.10882	0	0.20873	0	0.12244	0.02192	0	
Healthy	0.00832	9.68868	0	0.27118	0.00874		51.37097	2.87339	11.5763	0	0.00832	0	0.00198	0.00874	0.00096	
Healthy	0.06911	0	0	0	0.0134		57.05666	6.9398	2.93626	5.8543	0.06911	0	0	0.0134	0	
Healthy	0.05543	0.05697	0	0	0.2407		43.4764	8.69614	0	0.09713	0.05543	3.40764	0.05141	0.2407	0.00348	
Healthy	0.30648	0	0	0.05211	0.01971		53.92823	3.99133	15.6181	0	0.30648	0	0	0.01971	0	
Healthy	5.13502	0.11356	0	0	0.22483		62.01002	21.18647	0	0	5.13502	0	0.01407	0.22483	0	
Healthy	0.18523	0.19681	0	0	0.40446		60.43837	4.84504	7.81395	0.83144	0.18523	0.9034	0	0.40446	0	
Healthy	0	0.97595	0	0	0		67.11065	2.42765	11.1089	0	0	0	0	0	0	
Healthy	3.10465	0	0	0	0.43782		64.38419	23.60327	0	0	3.10465	0	0.06926	0.43782	0	
Healthy	0.1413	1.52782	0.00283	0	0		30.53279	33.47098	2.73902	0.16743	0.1413	0.02214	0.08435	0	3.85849	
Healthy	0.0719	0.15858	0	0	0.11176		57.92923	6.60032	0	0	0.0719	0.24867	0.00759	0.11176	0	
Healthy	0.19376	0	0	0	0		70.43552	4.77259	6.29626	0	0.19376	0	0.28527	0	0	
Healthy	0.03322	0	0	0	0		31.6998	14.78965	7.8536	0.04697	0.03322	0	0.25486	0	0	
Healthy	0.21194	0.34845	0	0.00148	0		22.27282	19.09712	4.83567	0	0.21194	0	0.00711	0	0.14061	
Healthy	0.28649	1.88876	0	0	0		23.46511	28.70768	0	11.0089	0.28649	0.51151	0.51013	0	0	
Healthy	0.05514	0.38659	0	0	0		19.33502	12.53972	0.9011	0.36477	0.05514	0	0.48434	0	0.13406	
Healthy	0	0.38983	0	0	0		20.08361	25.78643	0	1.91184	0	0.93713	0	0	0	
Healthy	0	0.04992	0	0	0		40.48423	16.27665	10.41506	0.0475	0	0	0	0	0.00403	
Healthy	0.01366	0.25226	0	0	0		42.75953	12.2412	0.90171	0.13902	0.01366	0	0.62533	0	0.46742	
Healthy	0	0	0	0	0		85.8034	0	13.8698	0.32693	0	0	0	0	0	
Healthy	0.24439	0	0	0	0		28.22264	42.80357	0	1.18777	0.24439	0	0.68724	0	0.63379	
Healthy	0.38073	5.37237	0	0	0		0	6.7886	23.01613	0	0.38073	0	0.10316	0	0	
Healthy	1.96708	0.09209	0	0	0.04552		37.96806	13.74035	4.79202	0.41479	1.96708	0	0.02873	0.04552	0	
Healthy	0	0	0	0	0		33.04527	37.52738	0	0	0	0	0	0	0	
Healthy	0	30.11288	0	0	0		63.16223	0	0.01695	0	0	0	0	0	0.02738	
Healthy	1.44924	2.4725	0	0	0.03909		20.52479	19.65518	2.54597	0	1.44924	0	0.04196	0.03909	0.10178	
Healthy	0.88147	0	0	0	0		11.03823	0.04686	80.9451	0	0.88147	0	0	0	0	
Healthy	0.28988	0	0	0	0		9.45133	0.45006	0	0.14167	0.28988	0	0	0	0	
Healthy	0.03388	0.88721	0.02672	0	0.40586		67.3039	0.30121	0.06532	0	0.03388	0	0.31659	0.40586	0	
Healthy	0	10.8525	0	0	0		27.59638	3.90423	0.20928	1.51175	0	0	0.16034	0	0	
Healthy	0	0	0	0.27242	0		67.46187	12.90259	0	0.11617	0	0.05074	0	0	0	
Healthy	3.13581	0	0	0	1.34798		70.18881	3.91888	0	0	3.13581	0.03181	0.1631	1.34798	0	
Healthy	0	0	17.0279	0	0		10.8547	17.38725	0	0	0	11.47081	4.12992	0	0	
Healthy	0.07898	0.04635	0	0	0.02952		31.57523	48.94848	0.04341	0.56691	0.07898	0	0.64171	0.02952	0.01353	
Healthy	0.06944	9.13135	0	0	0		19.94668	6.96615	1.43343	1.73118	0.06944	0	0	0	0	
Healthy	0.00302	0.46619	0	0	0.05024		74.40626	1.97085	2.66473	0	0.00302	0	0	0.05024	0	
Healthy	0	0.93913	0	0	0		67.35244	2.31882	11.20444	0	0	0	0	0	0	
Healthy	0	0.1783	2.67546	0	0		32.89581	13.71353	0	0	0	0	1.25465	0	0	
Healthy	0.15466	11.7181	0	0	0.01453		66.35178	1.99935	9.01382	0	0.15466	0	0	0.01453	0	
Healthy	2.71049	0.10058	0.10486	0	0.01975		26.78469	10.00012	6.87772	0	2.71049	0	0.12179	0.01975	0.04348	
Healthy	0.0127	2.54066	0	0	0		24.19592	9.37531	0.16245	0	0.0127	0	0.39608	0	0.22817	
Healthy	0.05006	0.06497	0	0	1.40923		69.88776	1.01984	0	0	0.05006	0.02964	0.59152	1.40923	0	
Healthy	1.06174	0.12785	0	0	0.00973		49.15706	17.67223	0.19412	0.0389	1.06174	0.17209	1.47063	0.00973	0.00543	
Healthy	0.0969	0.03781	0	0	0		70.09672	1.8176	5.73747	0	0.0969	0	0.01121	0	0	
Healthy	5.85273	0.06464	0	0	0.12243		76.06188	3.26318	0	0	5.85273	0	0.06575	0.12243	0	
Healthy	0.11982	0	0.84321	0	0.30635		66.45973	2.95361	0	9.99134	0.11982	0	0.02037	0.30635	0	
Healthy	0.25922	1.08832	0	0	0.21326		54.34093	0.82589	9.20421	7.06851	0.25922	0	0.29601	0.21326	0	
Healthy	0.0269	0	0.1824	0.08218	0		8.30614	30.719	2.01543	0.13273	0.0269	0.04087	0	0	0.14655	
Healthy	0.0003	0.02963	0.18759	0.02323	0.00694		3.74147	31.09168	0	0.08989	0.0003	0.07054	13.11111	0.00694	0.04826	
Healthy	0.2951	0.10208	0	0	0.07543		76.88963	3.05927	6.38815	0	0.2951	0	0.16522	0.07543	0	
Healthy	0	0.47656	0	0.47975	0.022		81.16349	5.37364	0	0	0	0	0.04885	0.022	0.64266	
Healthy	0.06228	0.24157	4.86149	0	0.13858		41.25992	28.63182	0	0	0.06228	0	1.8754	0.13858	0	
Healthy	0.5874	0	0	0	0		10.62846	0	81.6769	0	0.5874	0	0	0	0	
Healthy	1.13979	0	0	0	0		61.22877	12.37945	0	0	1.13979	0	0	0	0	
Healthy	0.00451	13.3728	0	0	0		1.54544	0.00912	0	0	0.00451	0	0	0	0	
Healthy	1.97889	1.14409	0	0	0.15758		46.78532	8.53866	0.09039	0	1.97889	0.0651	0.0705	0.15758	0	
Healthy	0	0	4.78413	0	0		2.80734	18.82599	0.03456	0	0	13.6877	5.01618	0	0.15088	
Healthy	2.28503	13.24328	0	0	0.05799		55.67034	1.64917	0.00446	0	2.28503	0	0.07726	0.05799	0	
Healthy	5.48059	0	0	0	0		76.47501	2.29741	0.01906	0	5.48059	0	0	0	0	
Healthy	0	0	0	0	0.09292		63.11576	18.30397	0	0.22429	0	0	0.12755	0.09292	0	
Healthy	5.96924	0.08553	0	0	0		67.80547	2.46892	0	0	5.96924	0	0.01001	0	0	
Healthy	0.00451	0	0	0	0.12714		61.80674	3.89074	0	1.69115	0.00451	0.12202	0.15693	0.12714	0	
Healthy	0.27022	2.40029	0	0	0		25.05573	21.54317	0.12931	0	0.27022	0.39354	0	0	0	
Healthy	0.14091	0.02524	0	0	0.18676		49.04198	6.38863	0	6.04875	0.14091	0	0.03153	0.18676	0	
Healthy	0.01915	0.25322	0	0.13588	0		64.53437	13.40527	0	0	0.01915	0	0.12673	0	0.49098	
Healthy	1.25218	2.80085	0	0	0		65.88668	13.80593	4.93058	0	1.25218	0	0	0	0	
Healthy	0.56922	0.78188	1.06761	0	0.0464		18.62868	8.30779	1.78561	0.00105	0.56922	0	0.02752	0.0464	0.11721	
Healthy	6.28482	0	0	0	0		69.72652	5.02553	4.48642	0	6.28482	0	0	0	0	
Healthy	0.71348	0.01352	0	0	0.03834		80.98771	1.78377	0	3.46253	0.71348	0	0	0.03834	0	
D001528	0.30227	1.70118	0.01358	0.00723	0.00473		77.23249	0.89381	0.02219	0	0.30227	0	0.0106	0.00473	0	
Healthy	1.43913	0.06197	0	0	0.16406		64.42562	6.83603	0.33655	0	1.43913	0.17603	0.00655	0.16406	0	
Healthy	2.33347	0.04244	0	0	0.09559		54.22551	19.41379	1.07687	0.42396	2.33347	0	0.1595	0.09559	0.00671	
Healthy	0.11675	0.14069	0	0	0.09323		57.4263	6.34295	0	0	0.11675	0.22303	0	0.09323	0	
Healthy	0.00546	0.04005	0	0	0.01688		32.17248	33.59624	4.20124	0.00066	0.00546	0	0.10586	0.01688	0.01431	
Healthy	0.07268	0.13373	0	0	0		77.78573	0.6621	0	0	0.07268	0	0.0085	0	0	
