group	Lachnospiraceae	Ruminococcaceae	Streptococcaceae	Veillonellaceae	Lactobacillaceae	Pasteurellaceae	Oscillospiraceae	Eggerthellaceae	Erysipelatoclostridiaceae	Peptostreptococcaceae	Lachnospiraceae	Rikenellaceae	Acutalibacteraceae	Enterobacteriaceae	Barnesiellaceae	Burkholderiaceae	Streptococcaceae	Erysipelotrichaceae	Lactobacillaceae	Coprobacteraceae
Healthy	3.89694	2.88207	0.04903	0	0	0	2.63969	0	0.11073	0	3.89694	13.58558	1.49656	0	1.96991	2.99685	0.04903	0.06299	0	0
Healthy	57.26534	0.76115	0.21686	0.0235	0.12587	0.09139	0	0	0	0	57.26534	1.15881	0	0	1.05127	0.03267	0.21686	0	0.12587	0.04616
D015212	56.15037	0.19867	0.43884	0.03835	0.02984	0	0.29343	0.00582	0.24585	0.01116	56.15037	0	5.7527	1.23017	0	0	0.43884	0.78154	0.02984	0
Healthy	2.30841	0.10161	0	0.89971	0	0	0.00677	0	0	0	2.30841	0	0	1.15581	0	0	0	0	0	0
Healthy	64.4011	14.5544	0.0318	0.00247	0	0.0471	0.00176	0.00709	0.02077	0	64.4011	0.02801	0	0.00483	0	0	0.0318	0.00331	0	0
Healthy	11.56562	8.48485	1.27155	0.01516	0.24361	0.01153	0.01155	0.2489	0	0.20169	11.56562	6.75317	0.33886	26.8642	2.89475	0	1.27155	0.04376	0.24361	0
Healthy	1.72941	1.79093	0	0	0	0	0.03959	0	0.00174	0	1.72941	25.16108	2.00529	0	0	0.7445	0	0	0	0
Healthy	46.51861	9.8181	0.4968	0.13564	0	0.57161	0.00501	0.00141	0	0.1088	46.51861	1.43902	0.01538	0.18994	0.52702	0.06486	0.4968	0.00415	0	0.00196
Healthy	3.10588	3.42493	0.05237	0	0	0	1.28496	0	0	0	3.10588	10.13026	0	0	0.79806	0.11834	0.05237	0.00808	0	0.01366
Healthy	25.5392	9.96325	8.13615	0.2242	0.00811	0.25338	0.01016	0.01142	0.05317	0.07247	25.5392	2.82233	10.99563	1.84899	0.83378	0.20459	8.13615	0.07986	0.00811	0.03313
Healthy	12.06107	44.3123	0	0	0	0	0	0.89561	0	0	12.06107	6.86182	3.49728	0	0	0	0	0	0	0
D015212	26.2585	8.06083	0.70757	0.16635	0	0.01793	0.02972	0.19696	0	0	26.2585	4.12309	0.02491	0	0	0.07262	0.70757	4.98919	0	0
Healthy	0.68422	5.07443	0.03648	0	0	0	2.80825	0	0	0	0.68422	17.3234	0.10545	0.09832	2.03364	0.0657	0.03648	0.03735	0	0.33205
Healthy	18.72938	3.78617	0	0	0	0	0.35053	0.06162	0	0	18.72938	32.47975	0.35928	0	2.7135	1.07337	0	0.06825	0	0.10525
Healthy	5.48461	2.97653	0.01927	0.22665	0	0	0.25382	0.06985	0	0.0581	5.48461	19.9503	3.61899	9.39904	4.25885	0.08959	0.01927	0.8809	0	0.03318
Healthy	1.21892	0.80297	0.20842	0.02526	0	0	0.13158	0	0	0	1.21892	0	0.39264	0.38656	0	0.11966	0.20842	0.02311	0	0
Healthy	11.90134	0	0.07356	0	0	0	0.45575	0	0.01034	0	11.90134	0	0.04091	2.90482	0	0.07877	0.07356	0	0	0
Healthy	6.58367	6.18389	0.00636	0.03051	0	0.0422	0.16672	0.03016	0	0	6.58367	13.64793	0.63795	0.09232	5.56533	1.39314	0.00636	0.02486	0	0.40654
Healthy	3.07898	6.07336	0.01463	0.00921	0.00096	0	0.06471	0.05899	0.15251	0.00271	3.07898	6.54158	2.62589	5.3394	8.0343	0.03034	0.01463	0.36328	0.00096	0
Healthy	1.71238	1.69158	0	0	0	0.00402	0.03207	0	0	0	1.71238	23.62284	1.97063	0	0	0.70225	0	0	0	0
Healthy	13.19326	6.1481	0.09888	0.01218	0.65963	0.001	0.42658	0	0	0.08429	13.19326	2.21498	0.0976	0.00681	7.4203	0.88008	0.09888	1.03495	0.65963	0.06417
Healthy	23.45088	1.00071	1.60955	0	0.04058	0	0.00715	0	1.99083	0.08412	23.45088	0.42047	0.66502	0	0.11893	0.08336	1.60955	5.33684	0.04058	0
Healthy	12.8256	14.56236	0	0	0	0	0	0	0	0	12.8256	2.76763	3.92368	1.88746	0.59791	1.38138	0	0	0	0.39662
Healthy	11.33591	3.19307	0	0	0	0	0	0	0	0	11.33591	1.39526	0	0	0	0	0	0.43276	0	0
Healthy	17.3938	7.34323	0.40837	0	0	0.02287	0	0.03878	0	0.00613	17.3938	4.61983	0	1.43986	1.35529	0.56976	0.40837	0.07146	0	0
Healthy	11.91696	0	0.09803	0	0	0	0.38809	0	0.00254	0	11.91696	0	0.04359	2.74832	0	0.06262	0.09803	0	0	0
Healthy	28.14546	0.89433	0.6513	0.08778	0.10779	0.3539	0	0	0	0.04315	28.14546	0.71322	4.73477	0	1.7098	0	0.6513	0	0.10779	0
Healthy	20.27504	5.39454	0.03125	0.01651	0	0.17004	0.00902	0	0	0.03226	20.27504	6.38827	0.62418	0.07617	3.28842	1.2693	0.03125	0.1551	0	0
Healthy	1.00013	3.87322	0	0	0	0	0.39467	0	0.56566	0	1.00013	7.37156	0.97464	0	1.30868	0.0624	0	0	0	0
Healthy	0.6717	5.245	0.02956	0	0	0	3.05171	0	0	0	0.6717	17.45545	0.12658	0.04198	2.0715	0.07281	0.02956	0.0243	0	0.35714
D015212	27.25992	13.35742	14.4683	0.11205	0.20686	0.04367	1.45311	1.44598	0	0.02377	27.25992	4.77842	0.10604	0.20914	0	0	14.4683	0.09358	0.20686	0
Healthy	19.14931	7.53495	0.0161	0.0072	0	0.03656	0.01881	0	0	0	19.14931	5.92174	0.00883	0	0	0.05142	0.0161	0	0	0
Healthy	6.12314	4.2281	0.29615	0.00213	0	0	0.1802	0.4103	0	0	6.12314	15.5661	1.40431	0.13218	0	0.0078	0.29615	0.00486	0	0
Healthy	23.11718	4.86217	0.31688	0.0216	0	0.08566	0	0.01596	0	0.33346	23.11718	2.42525	5.29828	0.20678	0.84195	0.0461	0.31688	0	0	0
Healthy	2.7656	0.76327	0.02025	0	0	0	1.1756	0	0	0	2.7656	15.48183	0.13817	0	3.16073	0.11856	0.02025	0	0	0
Healthy	2.56661	0.593	0	0	0	0	0.22674	0	0	0	2.56661	11.91998	0	2.24934	3.2257	0.38935	0	0	0	0
Healthy	2.54508	6.6158	0	0	0	0	0	0	0	0	2.54508	3.5365	1.21739	0	1.6003	0	0	0	0	0
Healthy	37.05151	21.07326	0.56117	0.06109	0	0	0	0	0.61175	0.62159	37.05151	0	0.08778	0.95059	0	0	0.56117	11.72467	0	0
Healthy	21.07635	3.72164	0.08341	0.00798	0	0.06129	0.1671	0.12817	0	0	21.07635	20.64833	0	0	2.52544	5.13042	0.08341	0.01058	0	0.04974
Healthy	20.93701	3.71931	0.05612	0	0	0.08635	0.14851	0.17511	0	0	20.93701	20.54015	0	0	2.66486	5.22325	0.05612	0.04521	0	0.0581
Healthy	2.18098	0.60032	0	0	0	0	0.04175	0	0	0	2.18098	21.36368	0.70106	6.53906	5.26648	1.43392	0	0	0	0
Healthy	7.5361	4.55113	0.47816	0.15883	0	0.80726	0.07574	0	0	0	7.5361	17.96179	1.82117	0	0	2.31024	0.47816	0.07757	0	0
Healthy	3.34133	2.18043	0	0	0	0	0.00191	0	0	0	3.34133	9.38631	0.40013	0	0	2.72043	0	0	0	0
Healthy	15.7248	0	9.5205	0.56786	0	0.43647	0.00369	0	0.12614	0	15.7248	2.12241	0	2.62146	0	0	9.5205	0.19375	0	0
Healthy	23.11447	20.0078	0.58813	0	0	0	0	0	0	0	23.11447	7.76484	27.1605	0	1.09078	0.18887	0.58813	0	0	0
Healthy	2.78405	0.86856	0	0	0	0	0	0	0	0	2.78405	1.48742	0	0	0.11792	0	0	0	0	0
Healthy	21.6091	3.68432	0.06844	0.00816	0	0.10077	0.14699	0.13351	0	0	21.6091	20.42703	0	0	2.64309	5.04198	0.06844	0.02511	0	0.04371
Healthy	3.97071	2.44274	0.09177	0	0	0	0.99271	0	0	0	3.97071	1.45904	0.14612	1.79721	2.63282	0.06696	0.09177	0.02595	0	0
Healthy	18.07872	3.85491	0.06962	0.21553	0	0	0.07683	0	0	0.20544	18.07872	5.12765	6.81986	0	4.17797	0.00362	0.06962	0	0	0.02128
Healthy	0.41292	4.42681	0	0	0	0	0.10028	0.09891	0	0	0.41292	21.0148	2.11855	0.03177	6.67597	0.11739	0	0.00781	0	0.04795
Healthy	2.80028	5.71397	0	0	0	0.00728	0.52412	0	0	0	2.80028	2.62995	0.54528	5.33933	0	5.95538	0	0	0	0.09757
Healthy	0.61733	2.61399	0.08386	0	0	0	1.18914	0.01712	0	0	0.61733	21.02381	2.16454	0.50252	2.06633	0.00293	0.08386	0.52419	0	0.1186
Healthy	36.3664	1.88231	0.30885	0.02628	0.00431	0.09878	0.06997	0	0.16383	0	36.3664	4.03623	0.0956	0.06854	0	0.00066	0.30885	0.05298	0.00431	0.14676
Healthy	15.4323	6.47766	0.01933	0	0	0	0.349	0	0	0	15.4323	5.19495	2.43968	0	0.08498	6.45037	0.01933	0	0	0.07789
Healthy	68.2424	5.84912	0	0	0	0	0	0	0	0	68.2424	0	0	0	0	0	0	0	0	0
Healthy	4.86264	4.35537	0.14173	0.00976	0	0	0.10847	0	0	0	4.86264	15.62957	0.89045	0.16819	5.73988	0.14799	0.14173	0.00557	0	0.01692
Healthy	15.08881	13.68832	0.27774	0.01316	0.01273	0	0.03022	0.11059	0	0.14257	15.08881	4.60024	4.9968	0	2.38989	0.86213	0.27774	0.03077	0.01273	0
Healthy	2.09841	0.07171	0	0.78312	0	0	0.01544	0	0	0	2.09841	0	0	0.77609	0	0	0	0	0	0
Healthy	14.92776	16.90281	0.04004	0.00199	0	0.00574	0.03822	0.09316	0	0	14.92776	8.84665	4.0799	0.00672	0.88332	0.22029	0.04004	0.02119	0	0.25881
D015212	1.08658	2.98255	0.00106	0	0	0.01438	0.28687	0	0	0	1.08658	0.49307	0.04084	0.01187	0	0.00351	0.00106	0.07201	0	0
Healthy	15.56181	4.14117	0.03766	0	0	0	0.04348	0	0	0	15.56181	1.08136	4.31238	0	4.27036	0.03347	0.03766	0.00749	0	0
Healthy	33.07218	10.36947	0.02304	0.00441	0	0.00188	0.07485	0.05093	0	0.0005	33.07218	1.4379	0.79422	0.32465	8.19785	1.81278	0.02304	1.48201	0	0
Healthy	7.50789	4.47027	0.36114	0.08596	0	0.7776	0.07427	0	0	0	7.50789	17.78473	1.78843	0	0	2.33934	0.36114	0.06644	0	0
Healthy	22.98317	4.88156	0	0	0	0	0.25416	0.08224	0	0.02075	22.98317	5.75375	0.01163	0	5.33909	1.44712	0	0.18432	0	0
Healthy	43.47845	11.2531	0	0	0	0	0.08516	0	5.00368	0	43.47845	0	3.4248	0	0	0	0	2.67906	0	0
Healthy	10.37783	26.27951	0	0.03605	0	0.32129	0.01018	0	0	0.15627	10.37783	0.93194	1.48462	0	0.12952	0.06726	0	0.06627	0	0.01339
Healthy	6.07036	2.73642	0.11943	0	0.0243	0	0.01223	0.38385	0	0	6.07036	0.19726	0.93529	0	3.6097	0.10798	0.11943	0.13293	0.0243	0.03414
Healthy	1.0229	4.01461	0	0	0	0	0.07368	0.18212	0	0	1.0229	1.17817	2.02356	10.2792	0	0.30043	0	0.13948	0	0
Healthy	3.04903	6.52113	0	0.02171	0	0.10061	0.0259	0	0	0.0079	3.04903	8.30521	0.90885	0	3.94776	2.817	0	0.00218	0	0
Healthy	44.59993	9.75095	1.56746	0.09462	0.05484	0.1786	0.19916	0	0.38321	0	44.59993	2.43148	0	0	0.0929	0	1.56746	2.25374	0.05484	0
Healthy	22.89878	12.31004	0.69865	0.05051	0.08794	0.31579	0.09198	0.14055	0	0	22.89878	4.28575	5.42004	0.02306	2.26174	0.32375	0.69865	0.02658	0.08794	0
Healthy	21.86949	8.73025	0.3917	0.00416	0	0	0.12776	0.01051	0	0	21.86949	6.84075	7.63528	0.1535	2.17235	0.63109	0.3917	6.99111	0	0.10676
Healthy	3.03262	7.01709	0.19158	0.35686	0.15323	0.27083	0	0.01374	0	0.01532	3.03262	0.65724	0	0.32002	0.38183	0.04169	0.19158	0.17487	0.15323	0.21309
Healthy	35.57277	11.92389	0.18325	0.04856	0	0.10494	0.08736	0.19543	0	0	35.57277	3.96722	8.02456	0.00675	1.21827	0.36764	0.18325	0.04409	0	0
Healthy	11.06907	4.1878	0.39844	0	0	0	0.03703	0	0	0.06537	11.06907	3.92033	0.434	0	1.75732	0.83322	0.39844	1.27333	0	0.0266
Healthy	7.85057	2.46149	0	0	0.00784	0	0.05251	0.04102	0	0.0115	7.85057	5.61304	6.68668	0	0	2.23462	0	0.02267	0.00784	0.18224
Healthy	32.19017	2.81178	0	0	0	0.03779	0	0	1.01754	0.09801	32.19017	0	0.03698	0	0	0	0	0.67306	0	0
Healthy	29.09286	4.25721	0.15997	0	0	0.00324	0	0	0.00257	0	29.09286	0	0.01799	4.05791	0	0	0.15997	0.134	0	0
Healthy	0.94561	3.80468	0	0	0	0	0.33968	0	0.52483	0	0.94561	6.66031	0.97459	0.06093	1.32876	0.02525	0	0	0	0
Healthy	31.45204	4.24789	0.00526	0	0.02227	0.00321	0.22575	0	0	0.03777	31.45204	6.12748	0.88743	1.58967	3.41972	0.25774	0.00526	0.63958	0.02227	0.05045
D015212	0	0	44.6591	0	0	0	0	0	0	0	0	0	0	0	0	0	44.6591	0	0	0
Healthy	26.45028	18.27948	0.8535	0.09326	0	0.40844	0	0	1.69259	2.2151	26.45028	0	16.6394	0	0	0	0.8535	7.85353	0	0
Healthy	5.21396	4.93595	0.43095	0	0	0	0.13308	0	0	0	5.21396	2.15292	0	0	3.55246	6.01844	0.43095	0	0	0
Healthy	5.93984	4.12391	0.23069	0	0	0	0.19114	0.38532	0	0	5.93984	15.49626	1.34242	0.21949	0	0.08297	0.23069	0.02318	0	0
Healthy	16.30264	7.25967	0.00191	0.12044	0	0.00297	0.12661	0.0399	0	0	16.30264	3.80838	3.2217	0.09903	1.58612	1.54425	0.00191	1.27484	0	0.04037
Healthy	49.96242	10.80255	4.45262	0.09329	0	0.0753	0	0	2.81525	1.24703	49.96242	0	0.66312	0	0	0	4.45262	10.1207	0	0
Healthy	0.79012	4.08449	0	0	0	0	0.08693	0.08275	0	0	0.79012	20.85051	2.05326	0.09194	6.7209	0.13831	0	0	0	0.06669
Healthy	4.16175	4.02822	0.01432	0	0	0.00663	0	0	0	0.03032	4.16175	1.5626	0	1.75244	1.02244	0.98994	0.01432	0.02979	0	0
Healthy	23.46814	11.9531	0.01773	0.0917	0.17341	0	1.11845	0.15487	0	0	23.46814	6.05293	0	0	1.13566	1.49689	0.01773	0	0.17341	0.02577
Healthy	48.04604	7.20227	0.01997	0	0	0	0.04499	0	0	0	48.04604	1.62496	0	0.06126	0.46171	0	0.01997	0	0	0.0773
Healthy	26.19694	18.9242	0.37943	0	0	0	0	0	0	0	26.19694	0.58223	6.1875	0	0	0	0.37943	0	0	0
Healthy	16.14362	3.46119	0.08935	0.02405	0	0	0.5318	0	0.27432	0.37331	16.14362	8.92536	1.88646	0.03357	2.51975	0	0.08935	0.46132	0	0.14738
Healthy	5.01792	2.29443	0	0	0	0	0.14007	0	0.07512	0	5.01792	10.3121	0	0	3.54289	0	0	0.13173	0	0
Healthy	33.39352	1.05043	2.60608	1.7791	0	3.11775	0	0	0	0	33.39352	0.14852	1.86635	0	3.67387	0	2.60608	0	0	0.17064
Healthy	42.68353	14.38138	0.00661	0.02851	0	0	0.16955	0	0	0.05455	42.68353	7.3504	0.78253	0.1379	0	0.56031	0.00661	0.18382	0	0
Healthy	52.38186	6.32227	0.87776	0.04973	0	0.8832	0	0	0	0	52.38186	2.81734	0.82341	0	0	2.29366	0.87776	0.01604	0	0
Healthy	1.82898	4.17801	0.00317	1.05939	0	0	0.58605	0	0	0	1.82898	0	0.33726	0.25725	0	0.02592	0.00317	0.08464	0	0
Healthy	22.67106	16.89092	0.17678	0.01162	0	0.01154	0.24916	0.01832	0.22449	0.01811	22.67106	4.10802	2.26016	0	0	0.89833	0.17678	0.00342	0	0
Healthy	3.35925	1.83792	0	0	0	0	1.80978	0	0	0	3.35925	10.82944	0.52929	0	0	0.1559	0	0.29707	0	0
Healthy	4.30578	0.63072	0	0	0	0	0	0	0	0	4.30578	0.16038	0.57861	0	0.41346	0	0	0	0	0
Healthy	1.12383	0	0	0.03376	0.04242	0.00061	0.33015	0	0.05964	0.00252	1.12383	0	0	0.43749	0	0.38966	0	0.11423	0.04242	0
Healthy	6.54934	6.57398	0.00396	0.01978	0	0.03129	0.15407	0.02499	0	0	6.54934	13.90312	0.6431	0.09323	5.46903	1.51147	0.00396	0.01542	0	0.33767
Healthy	15.66101	5.43167	0.27112	0.00961	0	1.34731	0	0	0	0.31638	15.66101	1.61447	1.64954	0	0	0.01562	0.27112	0.76407	0	0
Healthy	43.84315	10.39759	0	0	0	0	0.01822	0.18645	0	0.2142	43.84315	2.4478	4.13164	0	0.82337	0.00297	0	0	0	0.01214
Healthy	0.9399	3.65002	0	0	0	0	0.35967	0	0.49986	0	0.9399	6.50566	0.93193	0.09307	1.327	0.0279	0	0	0	0
Healthy	6.0343	2.23238	0.09454	0	0	0	3.10671	0	0	0	6.0343	6.99777	4.81267	0	0.78059	0.01838	0.09454	0.299	0	0
D015212	1.50433	0.26469	0	0	0	0	0	0	0	0	1.50433	0	0	0	0	0	0	0.01601	0	0
Healthy	32.68181	14.1124	0	0.03581	0	0.08277	0.25817	0	0	0.13173	32.68181	0	10.3071	1.60547	0	0.0386	0	0.23297	0	0
Healthy	11.18063	0	0	0	0	0	0	0	6.1286	0.60065	11.18063	0.50906	10.9391	0	2.38045	0	0	1.28671	0	0
Healthy	4.35124	3.80103	0	0.52921	0	0	0	0.071	0	0	4.35124	15.08267	0.13739	0	1.13016	0.32791	0	0	0	0
Healthy	1.8155	1.73577	0	0	0	0	0.00443	0	0	0	1.8155	14.47733	0.19041	0.09818	0	0.14634	0	0.03309	0	0
Healthy	3.31033	1.76815	0	0	0	0	0	0	0.01756	0	3.31033	36.35443	1.19812	0.10716	0	0.33167	0	0	0	0
Healthy	34.61785	12.17565	3.55343	0.07498	0	0.64406	0.3298	0.42676	0	0.00386	34.61785	3.60918	3.48961	0.72001	4.20901	0.05758	3.55343	0.27483	0	0
Healthy	54.96934	4.83722	0.02207	0	0	0.01908	0.06842	0.02922	0	0.01405	54.96934	1.80079	0.00843	0.01743	1.15786	0	0.02207	0.02419	0	0
Healthy	20.75108	6.14094	0.04988	0.0314	0	0.29812	0	0.00709	0	0.59335	20.75108	1.75468	3.06533	0	0	0.01362	0.04988	0.39103	0	0
Healthy	13.55648	3.68512	0.20831	0.3072	0	2.94243	0.13021	0	0	0	13.55648	6.36098	0	0	1.09314	1.18589	0.20831	0	0	0
D015212	2.49868	6.56691	0.24276	0.9743	0	1.36003	0.4874	0	0	0.02211	2.49868	3.51285	0.32018	5.23694	0	0	0.24276	0.13916	0	0
Healthy	1.61862	3.09314	0	0	0	0.04549	0.19913	0.00974	0	0	1.61862	5.53137	0.19836	13.1923	0	2.26482	0	0.07753	0	0
Healthy	6.05667	0.90227	0.03471	0	0.1611	0	0	0	0.80302	0.00282	6.05667	5.19173	0.37831	2.01818	0.34951	0	0.03471	0.43518	0.1611	0
Healthy	63.67515	0.55445	0.0334	0	0	0	0	0	0	0	63.67515	1.3483	0	0	0.70246	0.03273	0.0334	0	0	0
Healthy	15.88302	7.31944	0.18472	0	0	0.02898	0.05415	0	0	0.00398	15.88302	1.04185	5.47599	0.03817	0	0.07643	0.18472	0.84119	0	0.00832
Healthy	0.7702	7.94201	0	0	0	0	0.22228	0.1381	0	0	0.7702	16.95285	2.25169	0.16289	5.47357	0.08411	0	0.00528	0	0.00408
Healthy	6.94567	8.49192	0	0	0	0	0.07177	0	0	0.00278	6.94567	33.53188	4.17325	0.03111	0	0.78648	0	0.01092	0	0
Healthy	5.06293	4.90008	0.45064	0	0	0	0.13362	0	0	0	5.06293	2.12562	0	0	3.75666	5.77917	0.45064	0	0	0
Healthy	28.73826	26.05176	0.1529	0	0.26781	0	0	0	0	0.13799	28.73826	2.46794	9.59689	0.14639	2.41203	0	0.1529	0.6235	0.26781	0
Healthy	0.82049	3.77558	0	0	0	0	2.29827	0.01951	0	0	0.82049	2.42696	0.57157	1.06555	0	0.25334	0	0.34156	0	0
Healthy	17.27238	16.08225	0	0	0	0	0	0	0	0	17.27238	3.44314	0	0.28402	4.57761	7.42489	0	0	0	0.73389
Healthy	65.87162	1.75766	0	0	0	0	0	0	0	0	65.87162	0.58555	0.11494	0	0	0	0	0.41372	0	0
Healthy	2.08998	7.37991	0	0	0	0	0	0.05886	0	0	2.08998	15.05257	0.57758	0	0.52875	0	0	0	0	0
Healthy	14.16528	0	0	0	0	0	0	0	0	0	14.16528	0	2.34553	0	4.53582	0	0	0	0	0
Healthy	8.27072	1.1435	0	0	0.00451	0	0.00757	0	0	0.03446	8.27072	2.67616	6.93199	0	0	0.9357	0	0.03583	0.00451	0.13948
Healthy	1.32739	1.91419	0	0	0	0	0.02935	0	0	0	1.32739	9.59672	1.31791	0	2.96194	0.08668	0	0	0	0.09381
Healthy	5.06566	8.15838	0.05471	0	0	0	0	0	0	0	5.06566	4.90628	0	20.6834	2.96823	0.03469	0.05471	1.7809	0	0
Healthy	27.34738	1.84934	4.99016	0.03457	0.1521	0	0.00453	0.08199	0.19245	0.22496	27.34738	0.4009	25.70062	0	0.03717	0.01024	4.99016	0.03083	0.1521	0
Healthy	13.98577	1.34785	0	0	0	0	0.06422	0.02655	0	0	13.98577	7.20211	0	0	2.76464	0.17644	0	0.05866	0	0
D015212	17.8677	14.54979	0.33921	0	0	0.00775	0.69711	0.50024	0.03095	0.66571	17.8677	2.6566	0	0	0	0.4972	0.33921	0.62424	0	0
Healthy	24.0631	3.49777	0	0	0	0	0.24901	0	0	0	24.0631	24.12623	0.23332	0	1.042	3.11279	0	0.0698	0	0.10175
D015212	0	0	1.62694	3.52134	0	46.03057	0	0	0	0	0	0	0	18.4077	0	0	1.62694	0	0	0
Healthy	27.48449	5.5467	0	0	0	0	0.05698	0	0	0	27.48449	7.60927	3.65226	0	5.73539	3.63923	0	0	0	0
Healthy	13.37072	18.37833	0.06142	0.00247	0	0.01432	0.04283	0.01291	0	0	13.37072	6.74115	0.01783	0	0.93127	1.97267	0.06142	0	0	0
Healthy	6.46265	3.61623	0.03581	0.0372	0.03232	0.01219	0.00871	0.23772	0	0.05677	6.46265	19.02068	0.15417	0.15504	0	0.59767	0.03581	0.38988	0.03232	0
Healthy	0.60571	2.54922	0.07486	0	0	0	1.17894	0.00994	0	0	0.60571	20.89645	2.11158	0.38987	2.04444	0.00697	0.07486	0.55076	0	0.13363
Healthy	76.0443	0	0	0	0	0	0	0	0	0	76.0443	0	0	0	0	0	0	0	0	0
Healthy	19.45555	0.06733	0.00642	1.55929	0.00407	0.09644	0.01476	0.01982	0.06276	0.16076	19.45555	0.00749	0.02693	1.12578	0	0.02732	0.00642	0.00512	0.00407	0
Healthy	6.93683	2.38715	0.00464	0	0	0	0	0	0	0	6.93683	2.20671	5.93273	0	5.5555	0.01398	0.00464	0.77904	0	0.42725
Healthy	14.04673	18.25644	0.10861	0	0	0	0.07871	0	0	0	14.04673	7.68391	0.80139	0.64108	0	0.00676	0.10861	0.09846	0	0
Healthy	36.59994	1.11445	0.87645	0	0.25106	0	0	0.31421	0	0.0211	36.59994	0.21353	31.34502	2.20922	0.15957	0	0.87645	0.00238	0.25106	0
Healthy	18.6768	3.60824	0.01188	0	0	0	2.77931	0.06744	0	0	18.6768	32.68979	0.32924	0	2.63386	1.17066	0.01188	0.06491	0	0.06587
Healthy	53.52788	18.7677	0	0	0	0	0	0	0	0	53.52788	0	0	0	0.17882	0	0	0	0	0
Healthy	38.05593	4.13149	0.04961	0	0.14078	0.05196	0	0	0	0	38.05593	0.80972	5.58772	0.08118	0.51022	0.06232	0.04961	0.05921	0.14078	0.01379
Healthy	6.36115	0.00162	0.02324	0.14194	0.12663	0	0	0.00107	0.21058	0	6.36115	0	0	34.1359	0	0	0.02324	0.0162	0.12663	0
Healthy	1.55749	1.60608	0	0	0	0	0.02791	0	0	0	1.55749	14.70637	0.15842	0.06349	0	0.1421	0	0.04636	0	0
Healthy	21.9319	0.40739	0.03822	0.09113	0	0.03009	0.00341	0	0	0.13564	21.9319	0.32685	0	0	0.50544	0.05722	0.03822	0.33608	0	0.06039
Healthy	17.3182	17.7612	0	0	0	0	0	0	0	0	17.3182	0.27472	2.66024	0	1.34619	0.34289	0	0	0	0.2005
Healthy	7.84216	8.38581	0	0	0	0	0	0.11478	0	0	7.84216	22.80949	0.11711	0.01798	1.73845	0.60592	0	0	0	0
Healthy	13.35352	25.88444	5.45463	0.21796	0	2.65489	0	0	0	0.04182	13.35352	0.00716	0	16.8964	0	0.18685	5.45463	0	0	0
Healthy	2.45133	7.73105	0.05352	0.01172	0	0.0414	0	0.19568	0	0	2.45133	20.57717	0.27763	0	0.7093	0.02515	0.05352	0	0	0
Healthy	3.27517	1.81845	0.00438	0	0	0.00454	0	0	0.04216	0	3.27517	34.86761	1.18423	0.15189	0	0.34009	0.00438	0	0	0
Healthy	17.21332	11.90344	1.5188	0	0.13556	0	0.09667	0.24577	0	0	17.21332	3.87886	5.76254	0	3.37801	0.24028	1.5188	0.05069	0.13556	0
Healthy	5.41167	3.52286	0.01091	0	0	0	0.01499	0	0	0	5.41167	16.15265	1.06802	0.32147	3.01774	0.22596	0.01091	0	0	0.01713
D015212	42.24535	14.3299	1.90246	2.23236	0	1.33412	0.03871	0	0.00167	0.93568	42.24535	0	0	10.27295	0	1.23532	1.90246	0.01379	0	0
Healthy	23.71519	0	3.59735	3.86181	29.92453	1.23057	0	0	0.35808	0	23.71519	0	3.73209	7.12808	0.27709	0.06749	3.59735	0	29.92453	0.05922
Healthy	32.75538	8.11385	0.65103	0.05344	0	0	0.05457	0.17996	0	0.2005	32.75538	2.41545	2.27913	0.1197	1.48031	0	0.65103	1.58635	0	0.00106
Healthy	7.58386	19.9357	0.00938	0	1.21296	0.05385	0.00551	0	0.49208	0.05413	7.58386	0	0.19981	3.34255	0	0	0.00938	10.919	1.21296	0
Healthy	4.24627	2.94096	0	0.42182	0	0	0	0.08351	0	0	4.24627	13.23254	0.17888	0	1.08249	0.25836	0	0	0	0
Healthy	8.3997	5.60312	0.04397	0.00317	0	0	0.12766	0.02239	0	0	8.3997	14.49528	0.60929	0.14355	0	0.03423	0.04397	0	0	0
Healthy	24.15697	17.93621	0	0	0	0	0	0	0	1.77812	24.15697	0	3.5281	0	0	0	0	3.08538	0	0
D015212	19.94068	7.98939	0.19792	0	0	0.02847	0.05841	0.28121	0	0.03138	19.94068	4.32418	2.87214	1.21776	0.1595	0.0327	0.19792	0.15845	0	0
Healthy	9.24888	0	0	0	0	0	0	0	0	0	9.24888	0	0	0	0	0	0	0	0	0
Healthy	20.47784	7.32587	2.25199	1.29591	0	2.00589	0	0	0	0.01458	20.47784	2.58449	2.0723	0	4.74711	0	2.25199	0	0	0.22889
D015212	10.34114	0.66814	0.17302	0	0	0.01189	0.12911	0.13453	0.01208	0.10341	10.34114	0	0.16148	0.15556	0	2.13719	0.17302	0.07792	0	0
Healthy	1.93607	4.06394	0.02754	0.15605	0	0.23714	0	0	0	0	1.93607	30.21863	2.04145	0.26276	2.64713	0.00596	0.02754	0	0	0
Healthy	6.97075	3.36887	0	0	0	0	0.11188	0	0	0	6.97075	8.40869	0.00353	0.08539	2.85085	0.20211	0	0.02466	0	0
Healthy	12.21441	0.85425	0.02264	0	0.00627	0	0.12462	0	0	0.09574	12.21441	0.19656	4.65516	0.89547	8.07389	0.08866	0.02264	0.03925	0.00627	0.17811
