s	Phocaeicola_vulgatus	Bacteroides_stercoris	Phytobacter_ursingii	Dialister_invisus	Enterocloster_sp900540675	Enterocloster_clostridioformis_A	Veillonella_parvula_A	Ruminococcus_B_gnavus	Clostridium_Q_symbiosum	Veillonella_atypica	Flavonifractor_sp000508885	Muricomes_sp000509105	Enterocloster_asparagiformis	Enterocloster_sp000155435	Enterocloster_citroniae	Veillonella_dispar_A	Ruminococcus_H_sp003531055	Lachnospira_eligens_B	Barnesiella_intestinihominis	Alistipes_shahii	Roseburia_sp900552665	Alistipes_obesi	Mediterraneibacter_lactaris	Alistipes_A_indistinctus	Coprococcus_A_catus	Adlercreutzia_equolifaciens
Healthy	-5	-5	-5	0.0961832649034499	-1.46243274284732	-5	-5	-0.576836076149652	-1.01090630738967	-5	-1.2057908836535	-1.28558640771288	-1.30847647783185	-1.5815329790534	-1.49106647394997	-5	-0.634998997371257	0.404108146840602	-5	-5	-1.41139219525731	-5	-5	-5	-5	-5
Healthy	0.826037205431741	-5	-5	-5	-5	-5	-0.480644607726348	-5	-5	-0.22112552799726	-5	-5	-5	-5	-5	-1.03625938114212	-0.182077822684777	-0.0670242457199259	-5	0.224266240457107	-1.14557249421214	-0.481183475462589	-5	-5	-1.78093966755114	-5
Healthy	0.420008587189449	0.42451085867363	1.06072465248961	-5	-0.617244743953383	-5	-1.75547548842992	-1.98046831546874	-0.371743933288994	-5	-1.17379557650075	0.00718428025511155	-1.81191562628506	-2.02826040911222	-5	-5	-5	-1.28100036212128	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0481775726959371	-3.11350927482752	-1.2373964504332	-1.17327747983101	-1.5979106494279	-1.61708286491247	-0.588161518597088	-2.32057210338788	-2.04769199033787	-0.921543181946707	-1.79533748825178	-5	-5	-2.10790539730952	-5	-0.96007058589144	1.44997504672832	-0.739785461604827	-5	-1.46775535637342	-1.16532502553726	-5	-5	-5	-0.755772374267092	-1.61261017366127
Healthy	1.01154972213935	-5	-1.04263219156847	-1.68507994400758	-2.70553377383841	-5	-5	-1.85016530328421	-2.06449273417529	-5	-2.95467702121334	-1.35389047802115	-1.74208154968594	-5	-5	-5	0.529612555552124	0.557036561547673	0.186461895894511	-5	0.790548335715733	-5	-0.24324221507565	-5	-0.975063031962556	-1.63864997564773
Healthy	0.993423884895243	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.120663231331697	0.504125464466978	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	0.542429528384159	-5	-5	-2.69464863055338	-5	-5	-3.42021640338319	-5	-5	-5	-5	-5	-5	0.799222653521893	0.578822514595423	-5	-1.49784610712864	0.162008488469079	-0.840974508775095	0.342908029711997	-5	-0.333678619629982	-1.18203819546801
Healthy	0.127597151719021	-1.14321071124668	-1.22475374025976	-5	-5	-5	-2.48545224733971	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.359429129439194	-1.80548565811753	-1.99740201928009	-0.234510265370566	-2.44129142946683	-0.741961661629444	-0.421108766110902	-2.07727454200674	-1.2298847052129	-5
Healthy	-0.599911215267964	-5	-5	0.916102159183352	-5	-5	-1.07058107428571	-5	-5	-1.26889494878408	-5	-5	-5	-5	-5	-1.59345981956604	-1.78489141894691	0.65725382305401	-0.235450280935533	-0.12544860798347	-0.012906022400027	-0.301255887531548	0.202559149781104	-1.47716468633947	-1.15070345916527	-5
Healthy	-5	-5	-1.09301884677115	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.39794000867204	-0.909001702246802	-5	-5	0.88834295564154	-0.286156788372149	-1.95742448755981	-5	-1.4201021303969	-5
Healthy	0.569027272213959	-5	-0.634605623145222	0.36321698715741	-5	-5	-0.930664965210061	-5	-5	-1.15658033479508	-5	-5	-5	-5	-5	-1.83238732727247	0.292749911237869	0.106071849571196	0.428160721283619	0.00551940459442974	-5	0.564449454683666	-0.673561723204271	-0.595251782835383	-5	-5
Healthy	0.163843897696619	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.255841540471189	-0.9009066402269	-5	0.410760367244587	-0.786482243003695	-5	-1.62488531530777	-1.57024771999759	-5	-5
Healthy	0.261001023335197	-5	-5	0.460882815005827	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.500933202623565	-0.0461243830551469	-5	-0.0855563478684963	0.423345832105822	-1.33837659077077	-5	-1.90833304240432	-1.26905630657226
Healthy	0.84068999101703	-5	-2.0195421077239	-5	-5	-5	-1.53551045256603	-5	-5	-1.00296328911747	-5	-5	-5	-5	-3.10237290870956	-1.43509732747079	0.204269245730958	1.25476094281786	0.637602791468114	-0.152964371903208	-1.23732143627256	-0.635017738367738	-0.219797938834294	-1.33049716589566	-0.704037267605977	-1.53283603403091
Healthy	0.119793474357004	-5	0.792976192590329	-5	-5	-5	-0.918868812868107	-5	-5	-5	-5	-5	-5	-5	-5	-2.55284196865778	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.0369681249461	0.773694312137264	-5	-5	-5	-0.282237988644813	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.245433698001785	-5	-5	-1.54196680750349	-0.624610763945621	-5	-1.95506845385084
Healthy	1.37436354093412	-5	1.05239417915045	0.898075996664442	-1.32057210338788	-5	-0.0310923044029152	-0.12671428267652	-5	-1.60607399341416	-5	-5	-5	-5	-5	-2.30539480106643	-5	-5	1.26921186913594	-5	-5	-0.40926959420731	-5	-5	-5	-5
Healthy	0.699666054601793	-5	-5	-5	-2.46092390120722	-5	-5	-2.55595520408192	-5	-5	-2.25884840114821	-1.97510403989251	-1.85917781989069	-5	-2.64206515299955	-5	-1.60015328728708	-3.16115090926274	0.239402095669842	-0.743426561876276	0.233851158416048	-1.06833876031552	-0.184070443023282	-1.30829979170984	-0.988810312390009	-1.72955409198204
Healthy	-2.6903698325741	-5	-1.78172714642855	0.26492402334799	-1.53910215724345	-0.430989129652653	-0.428967004230959	-0.951441675101518	-5	-1.22797183467514	-5	-5	-0.413412695328245	-5	-0.197828549048236	-1.7687853520374	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D003424	1.3799344717633	-5	0.762005223102957	0.800698524166097	-0.606389703644708	0.751687025956761	-1.37468754903833	-1.94923368876696	-5	-0.960942981966556	-5	-0.662960260079622	-5	-1.3722246247707	-1.8907590314118	-1.69378949183224	-5	-5	0.860318837288053	-5	-0.560825260156531	-5	0.547487951776617	-5	-5	-5
Healthy	0.429084988359146	-5	0.874582117125104	0.047426746517128	-0.606477441676462	-5	-3.03621217265444	-2.10902040301031	-2.01322826573375	-5	-3.29242982390206	-2.5654310959658	-3.11918640771921	-2.29843201494407	-3.88605664769316	-5	-2.2518119729938	-0.796205860411933	0.945652702715353	0.719550865125048	-1.9457700901366	-5	-0.80587433823979	-0.659100016141287	-0.834725989688771	-1.09979678698311
Healthy	0.651053053244792	1.30539458174766	-0.0087118866698162	-5	-2.08777794346758	-5	-5	-1.04143611677803	-5	-5	-5	-5	-5	-5	-1.69464863055338	-5	0.263879773122312	0.234289446933935	-5	-0.805763251276171	0.677294805459177	-5	-5	-5	-1.28836146176765	-5
Healthy	0.0317880534907272	-1.27026840471296	0.233392128254599	-5	-5	-5	-5	-1.32596599956874	-5	-5	-5	-1.22286328749583	-5	-5	-5	-5	-5	-1.10952309103983	-0.427314231983743	-0.608271177509257	-1.8167301563172	-5	-5	0.577348160185873	-1.08549817717269	-5
Healthy	0.0245964848545867	-5	-5	-0.421796448850233	-1.38880793913157	-1.26704363042438	-5	-5	-5	-5	-5	-1.26648174856551	-1.69229007659519	-5	-5	-5	-0.475487043079894	-0.454000544199821	-0.187033195017664	-0.417766136079007	-5	0.420315584916757	-1.70114692359029	-1.54166437400805	-5	-0.710834847350111
Healthy	0.915807553409214	-5	0.605301813167672	-5	-0.146362618041406	-5	-5	-5	-1.45087407324189	-5	-1.46382046786277	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.898699819532315	-5	-5	-5	-1.19422736806433	-5	-5	-0.567303230264498	-5	-5	-5	-5	-5	-1.27335427975909	-0.292293596020801	0.104968256025519	-5	-5	-0.608200695181533	-5	-0.938924676370208	-5	0.354609702233806	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.666069325603343	-0.01877504736907	-5	0.347681212634901	-5	-5	-5	-5	-5	-0.807376799987053
Healthy	-1.11294562194904	-5	-5	-5	-1.82623117686335	-5	-5	-2.85387196432176	-5	-5	-1.55767704425443	-5	-5	-5	-5	-5	-1.42227847549098	-1.62251161662387	0.507260669402033	-0.69105161369042	0.15954313193098	-1.40627100129209	0.533040842437757	-0.388563484734456	-5	-1.78861244706314
Healthy	0.386457941957788	-5	-5	-5	-1.64512357748377	-5	-1.14363367634075	-5	-5	-5	-5	-5	-5	-5	-2.09799710864927	-5	-2.53610701101409	-0.227311645317859	-0.626793659857052	-2.54211810326601	0.566403312994039	-5	-0.0206838573821003	-2.48678239993206	-0.737027121194631	-5
Healthy	0.8109794534236	0.381656482585787	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.652147670469822	-0.2838129552492	-5	-0.935092972840364	0.325749577536239	-5	-5	-5
Healthy	-0.0750026539194825	-0.128444576681463	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0828464798492103	-0.0987487943607821	0.329344987819434	-0.45793431924172	0.399476427387206	-0.605740992523893	-1.43961507702798	-2.71219827006977	-5
Healthy	-0.152519885052982	-3.30102999566398	-0.523182857869498	-5	-2.66154350639539	-5	-5	-2.30102999566398	-5	-5	-2.24872089601666	-2.75202673363819	-5	-5	-5	-5	0.597475789870377	0.311633089213679	0.421839106025589	-0.254628489833389	0.317948482294049	-0.802250932377387	-0.899216037924133	-1.55799084085905	-0.893265299902154	-1.66374044798581
Healthy	0.791877236286446	-0.533399263703119	-5	-5	-0.0307005985741227	-5	-5	-1.06429125215734	-1.28058584029741	-5	-2.03151705144606	-1.78172714642855	-0.641208837608276	-0.763916415104954	-2.2335871528876	-5	-5	0.82044843119353	-0.43486084803021	-0.335245235329644	0.124699808932118	-0.384207711068069	-5	-1.07119462910672	-0.0528261482572662	-3.10790539730952
Healthy	-5	-5	0.992854282983166	-5	-5	-5	0.352043521636531	-5	-5	-1.66254073870934	-2.32057210338788	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.342523346511757	-5	-1.51385300319343	-5	-5	-5	-2.19314197048118	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.586716673653806	0.558646181209353	0.643989290734228	0.252583636340566	-0.468930023178076	-0.0505026529291791	0.446364719795573	-5	-0.278510898166556	-1.63940658643475
Healthy	1.24420064854531	-5	-0.694347738635236	0.907366209001211	-1.02337494794927	-5	0.00447614423458174	-0.880018692695846	-1.55284196865778	-5	-0.297405772280928	-5	-1.6836102489268	-1.65600093094284	-1.58653258701418	-2.80966830182971	-5	-5	-5	-5	-0.253498133160491	-5	-1.80161786999171	-5	-5	-5
Healthy	0.670183673985798	1.37853071296736	-5	0.254632656000371	-5	-5	-0.284481332099067	-5	-5	-1.5927791070726	-2.24108810760203	-5	-5	-5	-5	-1.67840156953466	-5	-0.79895810445732	0.177925891790554	-0.0220570171268091	-0.447769948863837	-5	-5	-5	-1.89997426989214	-5
Healthy	0.850632758981598	-5	0.0306604299056492	1.02314994580483	-1.61816320000166	-5	-0.102790912093119	-0.564442286538681	-5	-5	-1.82768903147805	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	1.48317933927083	-0.988133643472276	0.899715471414616	-2.0893755951108	-5	-5	-5	-5	-5	-1.96940027803405	-5	-5	-5	-5	-5	-5	0.0527977908984499	0.725280957785067	-0.190218145009703	-0.246577820709564	0.231489979364367	-5	-0.535242268377114	-5	-5
Healthy	-0.669221085769182	-0.0373181984012283	0.207965414285902	-5	-2.58670023591875	-5	-1.22279074185432	-5	-5	-2.31605286924849	-2.73048705578208	-1.64149408850976	-5	-5	-5	-1.93704216591549	0.195824958400257	0.378993511543342	0.47877998325673	0.236731189617634	0.13044956491801	-5	-5	-2.31247103878537	-0.993234547548007	-2.29073003902417
Healthy	0.879865682299712	0.548271460756757	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.505358489717959	0.502716553172022	0.246496118801964	-5	0.820544291939582	-1.10857405715201	0.493766060784729	-1.0602811176459	-5
Healthy	-2.18309616062434	-2.03245202378114	-1.19777376230893	-5	-5	-5	-1.70158361993871	-5	-5	-1.56479289675925	-2.80687540164554	-5	-5	-5	-5	-2.91364016932525	0.24730290522398	0.675923998306084	-5	-0.329253326787458	0.616622529455572	-0.787040410963264	0.0683825488891105	-0.806736226998648	-0.98367714598621	-1.34707711243206
Healthy	0.427703526490498	-5	-5	0.632655665796191	-5	-5	-0.114158381299446	-5	-5	-0.786508806169666	-5	-5	-5	-5	-5	-1.30224772583225	0.729625577918767	0.283773719226524	-0.405242927890843	-5	0.1126854189928	-5	-2.12033079436795	-5	-5	-5
Healthy	-0.968349206448736	-1.25165689551245	0.253078611416959	-5	-5	-5	-5	-1.07530729697981	-5	-5	-5	-5	-5	-5	-5	-5	1.03437614767983	0.21153167101338	-0.668289340336117	-1.00305075150462	-0.781963668799055	-1.84649001069916	0.136174978971769	-2.35066514128786	-0.80219584682659	-1.0603809210433
Healthy	-5	-5	0.00798235311144573	-5	-1.39804859586648	-5	-0.735890843694192	1.36937191554722	-0.895273955890025	-0.936479000310009	-1.34476549296571	-1.17211401721014	-5	-5	-5	-0.651364186571956	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.484576573080813	-3.31875876262441	-0.338225163125615	-5	-0.0497763629751971	-1.35310637583225	-2.5543957967264	-1.92811799269387	-1.17224313702138	-5	-1.2761340355565	-0.62479377890067	-1.382161252283	-1.25414480482627	-2.05012229596312	-5	0.283027446422932	-0.591234449375267	0.259405118046215	-0.157721599123352	-5	-5	-5	-0.75601993425892	-5	-1.22599426974179
D003424	-1.48985730059743	1.57228607132592	-5	-0.065339980866956	-2.26921772433361	-5	-1.67530608613823	-1.11633856484638	-1.80743254666345	-5	-0.814061410173411	-5	-5	-5	-5	-5	-5	0.28806804539	-5	-5	-5	-0.874876727448002	-5	-5	-5	-5
Healthy	-0.314993153905086	1.58127261405165	-5	-5	-0.98401189461587	-5	-5	-5	-5	-5	-1.88739499846543	-1.73826145264746	-1.23702150913226	-5	-5	-5	0.118016581440178	-0.312230326224955	0.473826973456356	-0.0281121161467097	-5	-0.805568917436298	-5	-1.50100063641985	-5	-5
Healthy	-1.4313290219901	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.505803642216143	0.428074831322945	-0.655430900311536	-0.339153487234759	-0.786694793837206	-5	-0.315846111576454	-0.663620327813031	-0.443311631164767	-5
Healthy	-5	-5	-5	0.911640659135487	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.172469189104661	0.113020331545374	-0.971306771606084	-0.339039708223916	-5	-0.94210578027547	-5	-5	-5
Healthy	1.36018448449174	-5	1.05472065740683	0.891677368272205	-1.45075144314594	-5	-0.140549459334734	-0.137069967291386	-5	-5	-5	-5	-5	-5	-5	-2.03621217265444	-5	-5	1.2581656232601	-5	-5	-0.579664616228338	-5	-5	-5	-5
Healthy	0.273119384100306	0.0305956744682283	-5	-5	-5	-5	-1.01399006814674	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.602755418989614	-1.09285746899686	-0.0276953134512576	0.20476009504981	-0.262831220285016	0.150532329062241	0.206949942446607	-2.4294570601181	-5	-1.11736163830396
Healthy	-5	1.47572797696673	-0.861886853512833	0.906733590782809	-1.73849922680172	-2.76700388960785	-2.82681373158773	-2.38195190328791	-5	-5	-1.41408828968057	-5	-5	-1.92263209471584	-5	-5	-5	0.0512876152728456	0.712107336657801	-0.106404666180117	-0.260847122311282	0.247435586250747	-5	-0.502462212396323	-5	-5
D003424	-5	-5	0.489681510825347	-5	-5	0.58951397199444	-0.247867007502326	-0.355325124083513	0.42342447154294	-2.27245874297144	-1.43545228824405	-2.26201267366657	-5	-1.29482075512632	-1.62911698322239	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.991911063708423	-5
Healthy	-5	-5	1.13559088452659	-5	-5	-5	-2.49349496759513	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.724159060095331	-0.30362613497919	-5	-5	-0.870664647083511	-5	-5	-5	-0.541029948371251	-5
Healthy	-5	-5	-5	0.287414273923539	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.245233741464828	0.285552808523503	-0.218244625347531	-0.0255988522696922	-5	-0.421968539812042	-5	-5	-5
Healthy	-0.417448046512529	0.446409780197273	1.00500495682527	0.425131365778745	-1.07665234350217	-5	-5	-5	-1.673050005834	-5	-2.33818731446274	-1.42852409631806	-5	-5	-5	-5	0.293490724498771	-5	-5	0.0461399355569367	-5	-5	-5	-5	-5	-5
Healthy	1.25600078503134	-5	-5	0.86585578464168	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.583505959832378	1.28448510185435	-0.116128564700751	-5	-0.868092757225614	-5	-5	-5	-5	-5
Healthy	-0.979472987725437	-0.399658868863735	-1.5394028111024	-0.77098405723659	-2.14996674231023	-5	-5	-5	-1.98213228103649	-5	-2.10402526764094	-5	-1.72584215073632	-5	-5	-5	0.345383533935617	-0.530354682125001	-0.964170174747172	0.142085854507716	0.228621043317715	0.646913208595694	-0.549181446170332	-5	-5	-0.390128243074703
Healthy	-1.09130056764778	-5	-5	0.715650753869664	-0.856704092875928	-5	-5	-0.167242078035268	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.80024482274653	-2.25026368443094	-1.20086630669794	-5	-5	-5	-1.5217221680804	-2.01547268665621	-5	-5	-5	-5	-5	-5	-5	-5	-0.203911571319331	-0.163334154314773	-5	0.257858493872753	-1.33404397054604	-5	-5	-5	-5	-5
Healthy	0.266135228372278	-5	-5	-5	-2.7594507517174	-5	-1.74545192289103	-5	-5	-1.32513885926219	-2.02502800570193	-3.48148606012211	-1.84405698202816	-5	-2.06248210798265	-1.67039875164348	-1.37479047461812	0.662650188840634	0.675880031640158	-0.585227141906669	0.356236257289768	-1.65935762243929	-5	-1.93479387194569	-0.912218582190457	-3.08092190762393
D003424	0.945215911791442	1.0107242890935	-5	-5	-1.6985359268567	-5	-5	-5	-5	-5	-0.556721362571684	-5	-2.97469413473523	-5	-5	-5	-5	-0.579895659049817	-5	0.460460322465458	-1.17528855653527	-5	-1.06575411897693	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.18355983204386	-5	-5	-5	-5	-5	-5	-5	-5	-1.74160219590449	-5	0.624324388488335	-5	0.0595482722323999	-0.395093868918166	-5	-0.241375714839883	-5	-5	-1.10818388047514
Healthy	0.904503484252218	1.2533334006169	-0.850226822440335	-5	-0.395611926961439	-0.609223810193718	-5	-5	-0.41180675344135	-5	-1.431798275933	-1.18661919326614	-0.475603877896158	-1.12749410065408	-1.74232142513082	-5	-5	-0.700361975020924	0.286252074201068	-0.642751423063712	-5	-5	-5	-5	-5	-5
Healthy	0.567169930305027	-0.465529667796662	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.682038521205689	-0.00220310865588677	-5	-1.82973828460504	0.159206133646326	-5	-5	-5	-0.916139199133427	-5
Healthy	-5	-5	-0.684470466786151	0.907404910808642	-0.603835537396182	-1.0353632962115	-0.948461609484673	-0.579516153579959	-0.302674739333217	-1.83003182600311	-2.17392519729917	-0.468699946924814	-5	-1.59636481020945	-1.24918315735025	-1.17121125181505	-5	-5	-5	-5	-5	-5	-5	-5	-3.07058107428571	-5
Healthy	0.856821296484294	-5	-5	-5	-1.84710040360625	-5	-5	-1.24657015842458	-2.1518108830086	-5	-2.58670023591875	-1.8523236757589	-5	-5	-5	-5	-5	-5	0.408980687525893	0.0447513685969708	0.302666370615067	0.255414833858658	-5	-5	-5	-1.64244628025692
Healthy	0.835177991836522	-5	-1.69357497244931	-0.289992703967014	-2.12033079436795	-2.59345981956604	-5	-0.70845356030779	-5	-5	-2.32148162095989	-1.43379828114509	-5	-5	-2.21041928783557	-5	-1.42585293584928	-5	0.303351597736807	-5	-0.540577353948899	-5	-5	-5	-0.693596419619958	-5
Healthy	0.788350821372274	1.03304599631829	-5	-0.619463159511251	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.640566896125617	-0.656965789520802	0.704865741012309	0.0599532370726017	-5	-5	-5	-5	-5	-5
Healthy	0.899337258826168	1.44306590608038	-1.02942069428515	-5	0.105210332931491	-1.07597929952593	-5	-1.41128022039994	-1.07758597585437	-5	-0.350879420118863	-5	-0.572627510450518	-5	-2.29843201494407	-5	-5	-5	-0.102422388114605	0.0667991043988538	-5	-5	-5	-5	-5	-5
Healthy	-0.510491508422084	-0.120181853465461	1.17706039081069	-5	-1.98632030270881	-5	-2.04575749056067	-2.49214412830417	-1.87127771566157	-5	-5	-2.54515513999149	-1.62708799702989	-5	-2.32057210338788	-2.88605664769316	-0.660826914366076	0.810745166838173	-0.851983791760127	0.320285487389972	-1.12476505354984	-0.98184062645909	-5	0.627906339678832	-1.27376195319736	-1.32093568187869
Healthy	-1.47482557216473	-5	0.892898416728757	-5	-1.43604453500419	-2.36251027048749	-2.01367622294923	-2.20620961530918	-1.80244378684646	-5	-0.891807194864958	-1.75845351940345	-1.55595520408192	-1.68131073005225	-3.27572413039921	-2.36051351073141	0.589751946783161	-5	-5	0.256082432438972	-1.05536929814372	0.531390771864717	-5	-0.0305095370524267	-5	-0.409559443450029
Healthy	-5	-5	0.93682577951288	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.707611001698068	-5	-5	-1.52273400457515	-5	-5	-5	-0.206558867022336	-5
Healthy	-5	-5	0.689776650434624	-5	-5	-5	-5	-5	-5	-5	-5	-0.321836849737658	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D003424	-5	-5	-5	0.524094802890472	-5	-5	-5	1.0527327920408	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.92408823851722	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.209539141343665	0.133171518713581	-2.33161408331	-0.288842590364491	-2.21183162885883	-5	-1.06088028235151	-0.815564111691629	-0.303818412831476	-5
Healthy	-5	-5	-5	-0.0067225254326356	-5	-5	-0.684407466208409	-5	-5	-0.50775660332321	-5	-5	-5	-5	-5	-1.09577148365992	1.34789783776699	0.640307485583475	-5	-0.178676476048329	0.0793223688230344	-0.604289290964865	-0.901841016539466	-5	-0.938547520912807	-5
Healthy	0.237068468592852	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.295989095079213	-0.913391055427052	-5	0.459025897112938	-0.700209510746266	-5	-1.38510278396687	-1.44189169836945	-2.34103515733556	-5
D003424	0.717895911554712	1.13349132497108	1.06039977431298	-5	-5	-5	-0.453148998218606	-5	-1.16266413198499	-5	-0.667884856296538	-0.995463682148677	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.132272500388759	0.0211107053383273	-1.16146572948813	-5	-0.292855811657555	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.121392043506168	-1.54211810326601	0.139510724034371	0.374687870416124	-5	0.01151969541541	-5	0.340703820630508	-5	-5
Healthy	0.297845830097261	1.33078925541808	1.31607963963814	-5	-0.782805681993495	-5	-5	-0.887093509746686	-5	-5	-1.28183059460869	-2.14996674231023	-5	-1.42689621683601	-5	-5	-5	-5	-5	-0.848385027983987	-5	-0.188787057078183	-5	-1.4767739580343	-5	-5
Healthy	0.654677953923122	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0899262960193833	-0.651305809734459	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.67943153086036	0.163948118963084	-0.102570860162031	0.0877246435782172	-0.097415174025033	0.407101845235177	-0.495515544776768	-5	-1.43332686239388	-5
Healthy	-5	-5	-1.23410802356998	0.776657607105062	-5	-5	-5	-0.278461419074686	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.233130695428538	-5	-5	-1.10718217569042	-0.630264784644077	-5	-5
Healthy	-2.54515513999149	-5	0.655471714387952	-5	-0.306968126519146	-0.00731396083787211	-5	0.0563826221795664	-5	-5	-0.313426287946118	0.186673867499745	-0.473402290896548	-5	0.159582230870848	-5	-5	-0.0999716985496577	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.04350020848053	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.736322386986228	0.562348783707366	-5	-5	-5	-5	-5	-1.20690839982342	-5	-5	-2.09151498112135	-1.85139734519391	-1.92628164965388	-5	-5	-5	-2.33161408331	-0.145857988486467	-0.166374853386333	0.0799044676667207	-0.780048914244683	-5	-0.857360292167583	-0.138973658303429	-5	-1.85729775426238
Healthy	-5	-5	-5	0.476267751757016	-5	-5	-5	-0.891502628651741	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.136504951416909	-0.970738004195825	-5	-1.22380748525293	-0.560209564210366	-5	-5
Healthy	-0.65165618852063	1.3621017347459	-1.20634928229283	0.460746038572361	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0320059654457806	-0.326048800309103	0.503435205765984	0.220829568403202	-0.423531951054373	-0.23562956243324	-5	-1.4847886956722	-5	-5
Healthy	0.712557951435178	-5	-1.38923340522673	0.758140978994507	-5	-5	-0.212128804911744	-5	-5	-0.990421639205458	-2.01367622294923	-5	-5	-5	-5	-1.22112552799726	0.703428954577214	0.104425650197322	0.191389526981111	0.229973491986306	-1.04162726752139	-0.100546122433715	-0.692589545786326	-5	-1.23612296850435	-2.32513885926219
Healthy	-5	-5	-5	-5	-5	-5	-2.69464863055338	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.808757718095308	-1.43121178768465	-5	-5	-1.57954914089393	-5	-5	-5	-0.427140010106688	-5
Healthy	-5	-5	-5	-0.1688151471111	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.363845045117272	0.254985293245886	-5	0.254799349013475	-0.499859618654541	-0.307258804214647	-5	-5	-1.56256655620203	-5
Healthy	1.33303011119857	0.898178130629124	-0.0597525422062568	-5	-5	-5	-1.29039087892735	-0.687759154855788	-5	-2.23433144524099	-5	-5	-5	-5	-5	-5	0.616471312712435	-0.215339921841066	-0.255284665519046	-0.0353868537218459	0.875487242063908	-0.521606679585657	-0.725657383883117	-1.83923143813887	-5	-5
Healthy	0.889261353273676	0.422730970830848	-5	-5	-5	-5	-5	-5	-5	-5	-2.43651891460559	-5	-5	-5	-5	-5	-0.692461176560729	0.201104764870457	0.0421973580947195	0.523521459595474	0.345861670012395	0.39334000642035	-5	-1.07329750581736	-5	-5
