group	Bacteroidaceae	Enterobacteriaceae	Marinifilaceae	Pasteurellaceae	Lactobacillaceae	Veillonellaceae	Peptostreptococcaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae
Healthy	21.17226	0	0	0	0	0	0	0	0.00646	0	21.17226	2.37192	0.10555	1.27736	0	0.84472	0	2.28766	0	3.19829
Healthy	18.25232	5.8991	0	0	0	0	0	0	0	0	18.25232	3.43521	0	1.56726	0	0.59052	0.00225	0.5413	0	0.72668
Healthy	43.99404	0	0.49958	0.20198	0.29096	0.02314	0	0	0.01609	0	43.99404	6.18379	1.55124	0.2146	0	1.50379	0.36846	0.40327	0.49958	0.0173
Healthy	18.45545	0.16977	0.4571	0	0	0	0	0.0191	0	0	18.45545	0.58674	37.08865	1.78105	12.6715	2.57015	0.01512	0	0.4571	0.06264
Healthy	13.78191	0.61488	1.10824	0.00705	0	0	0	0	0	0	13.78191	13.12383	1.00859	2.37231	0	4.53365	2.6331	0.54533	1.10824	0.11342
Healthy	11.40241	4.15535	0	0	0	0	0	0	0	0	11.40241	21.51433	0	0	0	0	0	0	0	0.01127
Healthy	30.37305	0.0622	0	0	0	0	0	0	0.0525	0	30.37305	3.81468	0.10007	1.92358	0	5.29731	5.70747	0	0	0
Healthy	66.5924	0	0	0.55624	0	0	0.17449	0	0	0	66.5924	0	0	0.13554	4.44452	8.91464	0	0	0	0
Healthy	17.44343	0	1.36426	0.00652	0	0.03309	0.44264	0	0	0	17.44343	3.80926	2.23103	1.85234	0	7.79821	0.6827	0.22578	1.36426	0.05852
Healthy	24.59073	0.16405	1.46932	0	0	0	0	0	0.15835	0	24.59073	17.24253	4.49403	3.12049	0	1.42472	0.63784	0	1.46932	0.95672
Healthy	11.50852	0	0.22232	0	0.38049	0	0	2.08825	0	0	11.50852	4.93276	12.78611	0.88129	3.45893	1.023	0	0	0.22232	0
Healthy	15.56513	0	0	0.06369	0	0	0	0	0	0	15.56513	15.75647	0	1.00808	0	0	6.72042	1.16719	0	1.35541
Healthy	85.69332	0.39666	0	0	0	0.02139	0	0	0	0	85.69332	0.82756	0	3.35049	3.45813	0	0.11553	0	0	0.19783
Healthy	17.62151	0.1196	0.52626	0.29079	0.04519	0.01585	0	0	0.21289	0	17.62151	11.88654	4.10718	0.63248	3.56058	2.50525	0.00158	0	0.52626	0.03684
D001943	73.11492	0.02156	1.17452	0.00928	0.14424	0.03046	0.00058	0	0.00028	0	73.11492	0.76247	0.40586	8.3136	0	0.38186	3.8509	0	1.17452	0.00373
Healthy	24.21226	0	0	4.98981	0	0.26581	1.10438	0	0.004	0	24.21226	5.21961	14.0219	0.09016	0.90035	0	0.0211	0	0	0
Healthy	43.37246	0	0	0	0	0	0	0	0	0	43.37246	3.09866	0	0	0.46914	0	0	0	0	0
Healthy	50.5979	0.83011	0	0.06919	0	0.10213	0.41818	0	0.00443	0	50.5979	8.58237	8.72786	3.07068	4.17739	0	0.02833	0	0	0.17662
D001943	59.66664	0.00147	2.36759	0.04072	0	0	0.04833	0	0.00333	0	59.66664	1.38205	0.07948	2.87153	0	0	0.09986	0	2.36759	0.04042
Healthy	57.46723	0.12133	0	0	0	0	0	0	0	0	57.46723	0.47409	0	8.41256	0	0.05097	0.24998	0	0	0
Healthy	47.1111	0.05754	1.73913	0	0	0	0	0	0.00343	0	47.1111	5.34519	1.4783	5.38605	0	0	0.0605	0	1.73913	0.09587
Healthy	19.49671	0	0	0	0	0	0	0	0.05586	0	19.49671	3.88079	0	9.53401	0	2.6844	1.10329	0	0	0.35499
Healthy	23.79678	0.01803	0.56368	0.02616	0	0.00152	0	0	0.11118	0.0024	23.79678	28.23255	4.88067	0.65916	0	0	2.57057	0	0.56368	0.01291
Healthy	37.65838	0	0	0.93404	0	0.06379	0.40486	0	0	0	37.65838	3.87256	13.13237	0.19446	0.21636	0	0.04549	0	0	0
Healthy	39.46342	0.03682	0	0	0	0	0	0.00214	0	0	39.46342	10.19387	0	2.38199	0	0	0.11302	0	0	0.44427
Healthy	41.30942	0	0	0	0	0	0	0	0	0	41.30942	8.97106	0	2.48501	0	0	0.06542	0	0	0.36389
Healthy	71.34168	0.85544	0	0.15391	0	0.03408	0.04482	0	0	0	71.34168	10.23042	0.02502	0.73078	0.00408	0.55988	0.09149	0	0	0.20469
Healthy	62.4369	0	0.49005	0	0	0	0	0	0	0	62.4369	1.59399	0.10513	1.81532	3.36256	0	0.21142	0	0.49005	0.02997
Healthy	75.17427	0	0	0	0	0	0	0	0	0	75.17427	15.41015	0	0	0.00862	0	0.03544	0	0	0.04365
Healthy	31.79682	0	0.88448	2.05404	0.00335	0.35825	0.31984	1.78476	0	0.0251	31.79682	4.90912	0.77182	0.35774	0	1.77763	1.31333	0.69133	0.88448	0.02002
Healthy	35.54818	0.06507	2.37368	0.01746	0	0	0	0.04957	0	0	35.54818	1.92994	1.06288	7.79481	0	0	0.32461	0	2.37368	0
Healthy	18.52021	0	0.89245	0	0	0	0	0	0.03935	0	18.52021	4.9944	3.40036	7.13708	11.5282	1.18838	2.05501	0	0.89245	1.31019
Healthy	23.1926	0.13846	0	0.11388	0	0.0199	0.02375	0	0	0.0319	23.1926	30.27069	0	0	0	0	0	0.15512	0	0
Healthy	16.23636	20.2688	0.57381	0	0	0	0.07053	0	0.00309	0	16.23636	6.36144	0.18972	1.44506	0	4.00731	0.12062	0.04564	0.57381	0.0112
Healthy	30.81284	0	0	0	0	0	0	0	0	0	30.81284	1.42446	0	48.8735	0	0	0	0	0	0.27411
D001943	39.08564	1.99137	0	0.13016	0.01242	0.00046	0.26347	0.00592	0.02741	0	39.08564	5.06046	0.93757	0.00408	0	0	0	0	0	0.03648
Healthy	22.38077	0.18553	4.4865	0.14258	1.15969	0.02806	0.06505	0	0.07854	0	22.38077	14.74545	0.22033	2.2091	0	0.20992	1.29386	0	4.4865	0.09226
Healthy	38.63177	0	1.14465	3.34384	0	0	0.41019	0	0.00856	0	38.63177	3.00537	1.69266	0.61424	0.69904	0	0	0	1.14465	0
Healthy	46.84431	0.04034	0.73762	0	0	0	0	0	0	0	46.84431	3.2092	4.05775	4.35072	2.74535	3.11604	0.22551	0.04923	0.73762	0.01715
Healthy	35.33586	0	0	2.3116	0	0.03155	0.50127	0	0	0	35.33586	5.25451	1.06767	0.15458	0.19449	0	0	0	0	0
Healthy	9.91782	0	0	0	0.03244	0	0	0.94274	0	0	9.91782	9.26578	24.34039	0.57381	3.63077	0.68642	0	0	0	0
Healthy	12.18746	17.55351	0	0.22229	0.01903	0.1357	0.01566	0	0	0	12.18746	10.73994	2.06211	1.58545	5.53835	0	1.5232	0	0	0.29049
Healthy	74.40552	0.52061	0	0	0.07221	0.15765	0	0	0	0	74.40552	0.05302	0	0	0	0	0.70493	0	0	0.0294
Healthy	15.7877	0	1.31144	0	0	0.0321	0	0.3517	0	0	15.7877	2.62529	0.04122	1.9471	0	4.5219	0.19829	0	1.31144	0.13925
Healthy	40.6067	0.03885	0.69317	0	0	0	0	0	0.25519	0	40.6067	8.17135	5.64656	3.01347	0	0	0.00202	0.06438	0.69317	2.30787
Healthy	49.89224	0.34609	2.37891	0.09159	0	0.00144	0.00227	0	0	0	49.89224	8.60868	0.11959	3.13304	0.13567	1.13837	1.84239	0	2.37891	0.3533
Healthy	59.7033	0	0.83224	0	0	0	0	0.12656	0	0	59.7033	2.22476	0	3.5112	0	3.39498	0	0.08192	0.83224	0.09927
Healthy	27.72864	0.14308	0.23276	0	0	0	0	0	0.00674	0	27.72864	9.85602	12.08697	1.67257	0	0.73668	0.76728	0	0.23276	0.09605
Healthy	92.40019	4.70406	0	0	0	0	0	0	0	0	92.40019	1.35626	0.01082	0	0	0	0	0	0	0.06161
Healthy	33.89402	0.15114	1.35692	0	0	0	0	0	0	0	33.89402	3.71542	3.58131	4.66771	7.16164	6.15695	0.077	0.96826	1.35692	0.1031
Healthy	20.37483	0	1.83461	0	0	0	0	0	0	0	20.37483	2.94629	3.65156	8.96038	0	4.05427	3.99534	0	1.83461	0.02661
Healthy	27.16178	0.03791	1.69682	0	2.94371	0	0	0	0	0	27.16178	0.54185	0.31324	2.41716	0	7.37332	0.01888	17.7248	1.69682	0
Healthy	69.02083	2.38378	0	0.3089	0.00388	0.01731	0	0	0	0.12667	69.02083	0	10.19564	0	0	0	3.39368	0	0	0
Healthy	15.74006	0.43329	0.57697	0	0	0	0	0	0.02292	0	15.74006	3.41093	1.11801	6.04867	3.08393	2.13069	0.04461	0	0.57697	1.21643
D001943	54.76768	3.06711	0.73047	0	0.00758	0	0.03092	0.00685	0.00071	0	54.76768	2.9545	0	8.70621	0	0	0.77341	0	0.73047	0.01802
Healthy	51.65233	0.65837	0.60895	1.71175	0.00368	0.67737	0.0172	0	0.03828	0	51.65233	12.9387	0	0.30838	0.00142	0.94885	0	0	0.60895	0.15964
Healthy	36.4854	0	0	0	0	0	0	0	0.19716	0	36.4854	3.00932	0	2.23044	4.45069	0.97199	0	0	0	0
Healthy	54.43294	0	1.33911	0	0	0	0	0.54823	0	0	54.43294	4.0205	0.1373	5.07069	0	1.4117	0.0251	0.03794	1.33911	0.42909
Healthy	30.13807	3.32263	1.35517	0	0	0	0	0	0	0	30.13807	2.64438	0	17.23429	0	0.80763	0.25577	0	1.35517	1.58532
Healthy	13.7955	6.22818	0.16558	0	0	0	0	2.13829	0.00561	0	13.7955	4.28527	0.50141	4.09963	0	0.32522	0.10281	0.82055	0.16558	0.70597
Healthy	33.69929	0.27282	2.10686	0.20727	0	0.1795	0	0	0	0	33.69929	4.40652	0.02639	5.04989	2.5052	2.54335	0.01161	0	2.10686	0
Healthy	75.62088	0	0	0	0	0	0	0	0	0	75.62088	2.33683	0.00349	2.08963	0	1.44349	3.12301	0	0	0
Healthy	75.47739	0.33311	0	0	0	1.25942	0	0	0	0	75.47739	4.05151	0.13107	2.39959	8.17304	0	0.16693	0	0	0.41519
Healthy	18.54097	14.5864	0	0	0	0	0.37483	0	0	0	18.54097	7.17289	2.61555	1.24349	0	3.1225	0	0	0	0
Healthy	29.9021	0.62844	1.47863	0	0.14768	0	0	0.04644	0	0.03882	29.9021	2.21224	0	9.59031	0	0	0	0	1.47863	0.48622
Healthy	46.44192	0	1.09701	0	0	0	0	0	0	0	46.44192	0.54462	0.02917	3.78257	3.5659	0.20531	0.11509	1.74148	1.09701	0
Healthy	30.82553	0.16371	1.15095	0.0509	0	0	0	0	0	0	30.82553	5.46058	0	0.96567	0	0.00618	4.92237	0.71973	1.15095	1.06275
Healthy	44.82155	0.03841	1.02509	0.00769	0	0	0.17748	0	0.32283	0	44.82155	7.96107	1.16988	0.86673	2.3281	1.25218	0.00173	0	1.02509	0.0602
Healthy	53.53316	0.05515	0.57524	0	0	0	0	0	0	0	53.53316	1.51819	0.30254	1.00877	6.23985	0	0.11607	0	0.57524	0.01438
Healthy	8.89504	0.0125	0	0.1173	0.02137	0.32266	4.25088	0	0.01769	0.00462	8.89504	18.2422	16.9053	0.06127	4.08964	0.01881	0.03028	0	0	0.04255
Healthy	27.61249	0	1.41757	0.02026	0	0.13726	0.06193	0	0	0	27.61249	3.85801	2.79033	3.74493	2.44781	3.84481	0.01878	0.47677	1.41757	0.84429
Healthy	9.73836	18.9314	0	0	0	0	0	0	0	0	9.73836	8.29701	20.75357	0.39163	0	2.76401	0	0.20668	0	0
Healthy	36.14982	1.24954	0	0.55209	0.06961	0.11013	0.19108	0	0	0.00518	36.14982	2.61606	0	1.06904	0.00627	0	0.02279	0	0	0
Healthy	10.17322	0	0	0	0	0.95077	0	0	0	0	10.17322	1.59517	0	1.06081	3.66301	0.38623	0	4.29497	0	0
Healthy	37.62897	0.04737	2.34969	0	0	0	0	0.03179	0	0	37.62897	1.89435	1.08813	8.22013	0	0	0.32858	0	2.34969	0.00175
Healthy	26.21703	0.4053	0	0	0.26961	0	0	0	0.03097	0.01396	26.21703	0.00271	32.37298	14.34309	0	0	3.25229	0	0	0.01342
Healthy	5.19981	7.17517	0.51002	0	0	0.00477	0	0	0.6785	0.00029	5.19981	5.74151	18.70146	1.18759	0	0.25585	0.01101	0.18226	0.51002	0.04624
Healthy	5.74425	0	0	0	0	0	0	0	0	0	5.74425	18.2614	0	0.80471	0	0.91549	0.30624	0	0	0
Healthy	66.9454	0	0	0	0	0	0	0.0428	0	0	66.9454	2.80677	0	0	0	0	0	0.85601	0	0
Healthy	92.82643	4.5631	0	0	0	0	0	0	0	0	92.82643	1.26039	0.00516	0	0	0	0	0	0	0.0675
Healthy	57.06744	1.58462	0	0.11106	0.11904	0.02649	0.44237	0.00066	0.02878	0.00128	57.06744	4.51946	2.82963	0.86982	0	0.01315	0.82936	0	0	0.06305
Healthy	16.03337	20.0153	0.56109	0	0	0	0.06948	0	0.002	0	16.03337	6.51383	0.19624	1.43749	0	3.95834	0.11924	0.04435	0.56109	0.0099
Healthy	29.6338	0.20136	0	0.23064	0	0	0	0	0.01666	0	29.6338	16.52232	0.70569	0.62634	0	0.21441	0	0	0	0
Healthy	64.41297	0	0	0	0	0	0	0	0	0	64.41297	0.21778	0	2.73198	8.26254	0.77751	0	0	0	0
Healthy	29.13183	0	0	0	0	0	0	0	0	0	29.13183	0	0	13.0444	9.2651	0	2.63057	0	0	0
Healthy	43.37119	0	0	0	0	0	0	0	0	0	43.37119	7.38846	0	0	0	0	0	0	0	0
Healthy	40.95881	0.03762	0.30034	0.10221	0.02536	0.001	0.94962	0	0.08131	0.00534	40.95881	2.99053	1.58575	5.73966	0	2.95732	0.41724	0	0.30034	0.08504
Healthy	17.01302	0	0	0.02425	0	0	0	0	0	0	17.01302	19.0253	0.60464	0	2.99582	0.95248	0	0	0	0
Healthy	32.995	0	0	0	0	0	0	0	0	0	32.995	19.9766	0.34286	0	0.33026	2.03128	0.04559	0	0	0
Healthy	7.89429	0.1481	0	0	0.23522	0	0	0	1.48024	0.02803	7.89429	29.9677	0	0.47618	0.00253	0.55782	0.31473	0	0	0.02249
Healthy	33.4881	0	0	0.70079	0	0.22768	0.3121	0	0	0	33.4881	4.8257	16.29405	0.25028	0.44594	0	0.00311	0	0	0
Healthy	6.51094	0	0	0	0	0	0	0	0	0	6.51094	19.1433	0	0.99124	0	0.66104	0.30428	0	0	0
Healthy	31.72386	0	0.88498	0	0	0	0	0	0	0	31.72386	3.50928	0	6.26546	0	1.12857	3.04895	0	0.88498	0.25477
Healthy	0.1469	1.10269	0	0	0	1.59116	0	0	0	0	0.1469	0	0	0	0	0	0	0	0	0
Healthy	54.79739	0.09828	1.37363	0	0	0	0	0.49896	0	0	54.79739	3.83734	0.18179	5.09652	0	1.38208	0.04404	0.03289	1.37363	3.84217
Healthy	16.5579	14.8688	0	1.26037	0	0.01258	0	0	0	0.03119	16.5579	6.94746	7.56891	1.34116	1.35744	0	1.61473	0	0	0.17744
Healthy	60.77977	0.0622	0.41275	0.05433	0	0	0.08103	0	0.01764	0.00117	60.77977	9.77283	0.51825	2.14126	0	0.54413	0.02741	0	0.41275	0.50982
Healthy	50.45052	0.2265	0	0	0	0.09969	0.17471	0.02086	0.01589	0	50.45052	0.78489	2.44263	0.72022	0	0	0	0	0	0.0533
Healthy	31.72464	0.10681	0.93374	0.0051	0.00253	0.00191	0.10301	0	0	0	31.72464	1.3603	0.08801	8.90819	0	0.88672	0.06969	0.01759	0.93374	0.17818
Healthy	66.69143	0	0	0	0	0	0	0	0	0	66.69143	2.05383	0.09478	2.31626	0	1.57898	6.19734	0	0	0
Healthy	49.02143	0	2.03432	0	0	0.05021	0	0	0.11837	0	49.02143	7.92061	0	5.09908	0	0	11.5958	0	2.03432	0
Healthy	53.11765	0	0.60764	0	0	0	0	0	0.00446	0	53.11765	1.74887	0.27986	1.03403	6.24635	0	0.09351	0	0.60764	0.03186
Healthy	77.51165	0	0	0	0	0	0.27147	0	0	0	77.51165	0.00714	3.12885	10.48028	0	0	0	0	0	0
Healthy	3.31148	15.65505	0	0	0.00695	0.00745	0.09601	0.55418	0.49726	0.00344	3.31148	2.51798	13.89042	0.21125	0	0.4776	0.01481	0	0	0.00188
Healthy	49.7336	0	0	0.01065	0	0	0.00853	0	0	0	49.7336	7.76573	0	1.89991	0.25213	4.30785	0	0.07914	0	0.05394
Healthy	66.79395	1.08666	0	0	0	0.81161	0	0	0	0	66.79395	0.1016	0.18923	0	10.1021	0	0	0	0	0.01213
Healthy	34.64729	0.11981	0	0	0	0	0	0	0.02526	0	34.64729	13.81379	1.87287	1.78547	0	4.38329	0.60566	0	0	0.11555
Healthy	65.33563	0.42813	0.50134	0.01567	0	0.0454	0.04809	0	0	0	65.33563	4.47686	0.00991	2.42239	0	3.08922	0.10507	0	0.50134	0
Healthy	42.36939	0	0	0	0	0	0	0	0	0	42.36939	0	0	0	0	0	0	0	0	0
Healthy	18.67827	36.26395	0	0	0.20284	0	0	0	0	0.11376	18.67827	0	15.97303	4.89685	0.003	0.00177	1.02218	0	0	0
Healthy	28.99176	0.51111	2.04826	0.11219	0	0	0.10503	1.04435	0	0	28.99176	3.77684	2.70066	0.94001	0	3.22028	0.7203	0.62709	2.04826	0.05092
Healthy	26.77527	0.0281	0.65416	0.02476	0.14398	0.01188	0.0045	0	0.08275	0	26.77527	4.37193	3.38494	0.00773	5.13092	1.11668	0	0	0.65416	0.09009
Healthy	0	0.01087	0	0.01208	0.00836	0	0	0	0.08012	0.05824	0	0	68.54637	0	0	0	0	0	0	0
Healthy	31.85935	0	0.83978	0	0	0	0	0	0	0	31.85935	3.87043	0	6.16166	0	1.16357	3.05771	0	0.83978	0.26748
Healthy	23.17271	0	1.11381	0	0	0	0	0	0.00979	0	23.17271	9.92998	0.74042	6.25482	0.58488	1.73757	1.3907	0	1.11381	0.07244
Healthy	40.43323	0	0.71055	0.79108	0	0.09858	0	0	0	0	40.43323	4.52435	0.84436	1.75611	0	0	2.34518	0	0.71055	0.06085
Healthy	18.2049	0.09159	0.92797	0.21314	0	0.01455	3.26251	0	0.00874	0	18.2049	9.25448	3.32371	1.5985	0	7.90868	0.27565	3.53361	0.92797	0.02372
Healthy	34.26	0	0.86449	0.08152	0	0	0	0	0.12822	0	34.26	3.98056	0	3.16808	0	2.59686	5.13406	0	0.86449	0.17951
Healthy	46.47243	0.02716	1.00325	0	0	0	0	0	0	0	46.47243	1.8282	0	3.09225	0	0.11256	0.41298	0.57347	1.00325	0
Healthy	9.04471	0.31831	0.91496	0.0516	0	0.12712	0	0	0.23592	0	9.04471	5.85506	15.07713	0.5368	0	1.69601	0.20202	0	0.91496	0
Healthy	62.40273	0.00745	0.76581	0.09467	3.3604	0.22307	0	0	0	0.00229	62.40273	6.17915	0.95223	2.14377	0	0	0.13271	0	0.76581	0.01426
Healthy	10.74424	0.08662	0	0	0	0	0	0	0.07338	0	10.74424	3.70493	1.27208	4.12625	0.65359	1.77284	0	0	0	5.32537
Healthy	8.3122	0.01385	0.05316	0	0.01557	0.00043	0.04949	0.00338	0.3966	0	8.3122	1.47665	0.68544	0.96481	6.03338	0	0.11396	0	0.05316	0.72212
Healthy	13.74542	0.22738	0.54189	0	0	0.00598	0.0457	0	0	0	13.74542	7.74777	0.50729	3.05574	0	6.38028	0.85136	0	0.54189	0.02426
Healthy	83.16078	0	0	0	0	0	0	0	0	0	83.16078	1.69575	0	0	0.4943	0	0	0	0	0
Healthy	22.85233	0	0.61852	0	0	0.05483	0	0	0.08376	0	22.85233	12.18063	1.42079	1.14496	3.36802	0.8803	0.05709	0	0.61852	0.04896
Healthy	1.2148	0.05094	0	0	0	0	0.31367	0.42832	0	0	1.2148	9.992	0	0	0	0	0	12.4338	0	0
Healthy	23.11014	0	1.26536	0	0	0	0	0	0.00636	0	23.11014	7.05564	0.33011	6.72732	0.42547	1.75037	0.00262	0	1.26536	0.05073
Healthy	30.29787	2.64702	0.86849	0	0	0	0	0	0	0	30.29787	4.32182	0.1925	3.66902	0	0	0	0	0.86849	0
Healthy	49.09318	0.02794	0.68425	0	0	0	0	0	0.01253	0	49.09318	5.80184	0.18007	6.23252	0	0	0	0	0.68425	0.15337
Healthy	45.6395	0	0	0	0	0.0865	0	0	0	0	45.6395	4.06471	0.03743	2.38366	4.64767	0	0	0	0	0
Healthy	32.81115	0.08454	2.24605	0.05001	0	0.00919	0	0	0.0158	0	32.81115	6.47019	0.54287	10.16549	0.30245	5.41882	1.29812	0.15096	2.24605	0.14206
Healthy	40.30637	0	0	0	0	0	0	0	0.25749	0	40.30637	8.28713	5.52421	3.17804	0	0	0.00808	0.07219	0	0.22554
Healthy	34.91522	0	0.78673	0.08671	0	0.00272	0	0	0.13274	0	34.91522	3.51784	0	3.16252	0	2.65992	4.93651	0	0.78673	0.18457
Healthy	19.99073	0.39375	2.98304	0	0	0	0.00051	0	0.06111	0	19.99073	2.30162	3.97001	0	1.01897	6.40801	0.02374	0.45642	2.98304	0.0323
Healthy	56.0058	0	1.16408	0	0	0	0	0	0	0	56.0058	4.85234	0.23573	5.78068	4.49182	3.88601	5.97359	0	1.16408	3.02365
Healthy	10.68975	0.50787	0	0.14236	0.59849	0.15287	0.36748	0.00047	9e-05	0.00081	10.68975	17.4317	16.26882	0.01114	0	0.00067	0.00699	0	0	0.01574
Healthy	81.67682	7.10518	0	0	0	0	0	0	0	0	81.67682	0.0234	0	0.09225	0	0	0	0	0	0
Healthy	67.74836	7.89286	1.51556	0.00349	0	0	0.02704	0	0	0	67.74836	1.33901	0.01803	2.34305	0	0	0	0	1.51556	0.08299
Healthy	57.71416	0.0312	0	0.63508	0	0	0	0	0	0	57.71416	6.04399	0	1.57826	0	0	0.21175	0	0	0
Healthy	67.70442	1.42355	0	0	0	0.85442	0	0	0	0	67.70442	0.10156	0.19038	0	9.99851	0	0	0	0	0.00593
Healthy	16.34659	0.08288	0.34819	0.13733	0.00565	0.0112	0.17432	0	0.04005	0	16.34659	5.19433	1.056	0.3175	0	1.23553	0.00137	1.20658	0.34819	0
Healthy	10.76853	0	0	0	0	0	0	0	0	0	10.76853	5.94735	3.01575	4.86172	0	5.98436	0	0	0	0
Healthy	47.31115	0	0	0	0	0	0	0	0	0	47.31115	2.4447	12.63656	4.83665	0	0	0	0	0	0
Healthy	64.135	0	0	0	0	0	0	0	0	0	64.135	1.5359	0.06803	2.0858	3.22172	0	0.25444	0	0	0.02469
Healthy	29.08691	0	0	0	0	0	0	0	0	0	29.08691	1.53287	0	1.55387	0	0	0	0	0	0
Healthy	29.4344	0	1.05878	0	0	0	0.17064	0	0	0	29.4344	8.36291	0	5.3531	0	0.33123	0.03296	0	1.05878	0.00251
Healthy	22.2297	0	0	0.80512	0	0	0	0	0	0	22.2297	5.80263	1.20962	1.06328	0	0	2.11837	0	0	0
Healthy	30.68217	2.02486	1.94217	0	0	0	0	0	0	0	30.68217	1.11861	0	1.66098	0	10.288	0	3.26275	1.94217	0.00453
Healthy	15.97213	0	1.76627	0.16896	0	1.08433	0	0	0	0	15.97213	25.04714	1.45738	14.5385	0	0	0.04801	0	1.76627	0.16482
Healthy	52.02227	0.40823	1.38475	0	0	0	0.10857	0	0	0	52.02227	9.34174	0.10524	3.99294	0	0	0.22418	0	1.38475	0.04935
Healthy	21.41441	0.15309	1.71236	1.61555	0	0.52029	0.06018	0	0.01715	0	21.41441	10.64059	0.28845	1.03834	5.91657	2.69065	1.34876	0	1.71236	0.08911
Healthy	42.98359	0.05111	1.04221	0	0	0	0.14987	0	0	0	42.98359	7.11818	0.13854	0.98196	0	0.68222	0.06839	0	1.04221	0.04435
Healthy	46.4997	0	0	0	0	0	0	0	0	0	46.4997	19.6623	4.25017	0.60491	0	0	5.80877	0	0	0
Healthy	43.31781	0	0.9124	0.04788	0	0	0	0	0.19574	0	43.31781	7.22981	0.01201	4.76558	0.3401	0.68592	0.00904	0	0.9124	0.01003
Healthy	37.13781	0.09578	0	0	0.00164	0.01465	0.3475	0.01513	0.03481	0	37.13781	5.01291	9.78573	4.79043	2.06008	0	0.11328	0	0	0.14872
Healthy	30.76513	0	0	0	0	0	0	0	0	0	30.76513	2.73835	0	0	0	0	0	0	0	0
Healthy	25.12063	0	0.75136	0	0	0	0	0	0	0	25.12063	0.70648	0	0	0	3.48634	0.1053	0	0.75136	1.04713
Healthy	1.04103	0.34513	0	0	0	0	0	0	0.01672	0	1.04103	1.45197	0.11982	0	2.73141	0	1.70841	0	0	0.14953
Healthy	34.65504	0	0	0.17709	0	0	0.1303	0.85135	0	0	34.65504	2.54288	0	0	0	0	0	0.6932	0	0
Healthy	21.94587	0.0023	3.00606	0.00067	0.0054	0	0.06409	1.91267	0.06949	0	21.94587	6.51253	1.11152	2.97992	0	2.20842	0.50818	3.07251	3.00606	0.12999
Healthy	33.08584	0.12705	2.21039	0.13753	0	0.06592	0.07096	0	0.0413	0.02054	33.08584	13.33925	0.00451	3.82736	0	2.01839	0.27473	1.12264	2.21039	0.20062
Healthy	75.65371	0	0.87509	0	0	0.00518	0	0	0.00267	0	75.65371	6.36565	0	3.63165	0	0	4.3952	0	0.87509	0.01755
Healthy	39.99292	0.01856	0	0	0.01422	0.00159	0.05522	0.09602	0	0	39.99292	6.27591	0.41777	0	0.01234	0	0	0	0	0
Healthy	63.05606	0.01534	1.12187	0	0.20444	0	0	0	0	0	63.05606	3.12099	0.0182	2.40193	0	0.05248	0.07305	0	1.12187	0.01025
Healthy	84.97031	0.11158	0	0	0	0.1828	0.02336	0	0	0	84.97031	0	0.29078	0	7.60787	0	0	0	0	0.02291
Healthy	17.78981	0	0	0	0	0	0	0	0.04592	0	17.78981	4.33851	1.80626	5.84878	0	6.90493	0.01783	0	0	0
Healthy	26.82706	0	0	2.42337	0	1.89201	0.14147	0	0	0	26.82706	2.49696	0.11701	0.79835	0	4.00689	0	5.4115	0	0
Healthy	54.22586	0.06915	1.14908	0	0	0	0	0	0	0	54.22586	5.38792	0.10579	3.10989	0	2.02205	0.07198	0	1.14908	2.8452
Healthy	11.19626	4.60107	0	3.57459	0.00162	0.19438	0.3246	0.01177	0	0.02022	11.19626	12.61177	6.32097	0.09312	0.21265	0.15721	2.86347	0	0	0
Healthy	17.68617	0.41823	0	0	0	0	0	0	0.01658	0	17.68617	9.14718	10.70009	0.03789	5.82389	0.1251	0.05572	0	0	0.03862
Healthy	17.23348	0.11908	0	0	0	0	0	0	0.09883	0	17.23348	4.56821	1.29068	5.67861	0	6.38638	0.11421	0.01636	0	0.11243
Healthy	22.90778	0	0	0	0	0	0	0	0	0	22.90778	15.615	0	1.19091	0.72017	0	0.04424	0	0	0
Healthy	42.72737	0	0	0.30838	0	0	1.09735	0	0	0	42.72737	20.53766	0.12503	3.32341	0	0.07475	0.03886	0	0	0
Healthy	45.65354	0	0.47498	0	0	0	0.0604	0	0.08687	0	45.65354	4.54675	0.71637	5.57958	0	5.12532	1.35063	0	0.47498	0.25354
Healthy	54.72418	0.03415	1.28887	0	0	0	0	0.53015	0	0	54.72418	3.92718	0.10089	4.59119	0	1.34646	0.07528	0.01876	1.28887	7.54205
Healthy	39.24436	0	0	0	0	0	0	0	0	0	39.24436	10.13551	0	2.39553	0	0	0.10111	0	0	0.47639
Healthy	34.40653	0	0	2.20676	0	0.99933	0	0	0	0	34.40653	5.37408	0.96551	1.99675	0	0	6.0883	0	0	0.0336
Healthy	40.2723	0	0	0	0.01135	0	0	0.69436	0	0	40.2723	0.42542	0	0.3912	0	0.71388	0	0	0	0
Healthy	1.53541	0	0	0	0	0	0	0	0	0	1.53541	11.6457	10.24566	0.66589	0	0	0	0	0	0
