p	Proteobacteria	Firmicutes	Bacteroidota	Firmicutes_A	Actinobacteriota	Firmicutes_C	Verrucomicrobiota	Methanobacteriota	Desulfobacterota
Healthy	0.184029550144605	-1.5054280157698	1.80714744013724	1.13265153073686	-0.123580074692156	-0.41491168253253	-5	-0.75340295089363	-0.859272037155817
Healthy	0.734362115377894	-0.274586622650022	1.58393825894487	1.07610425239176	-1.14813039927023	0.309242535683534	0.163373101574077	0.488614163981458	-0.449820584291501
Healthy	-0.151023091657112	-5	1.90763543760992	0.732929862907847	0.0718930485509044	-5	0.553035447175104	-5	-1.54683460747414
Healthy	-0.049839682214073	0.256277457032671	1.40001116347393	1.29993941694529	0.271695268770411	1.35289398495645	-0.15568439445564	-5	-0.4315987810515
D007234	1.75677725002972	0.823624836724584	-2.43533393574791	1.02624881677351	-0.225008853880436	1.06240936017012	-5	-5	-5
Healthy	-1.07899019850297	0.953170410062659	1.7468348775601	1.40153649503355	-1.42181939037222	0.167656956106924	-1.90763030037088	0.279443352577086	-5
Healthy	0.514394992263783	-5	1.43602485997618	1.49570595381986	1.478540956596	-5	0.101217626747548	-0.367390883139056	-1.26696331706642
Healthy	-5	-0.363742852536496	1.89328788413065	1.16768706622592	-5	-0.404404585179866	-5	-5	-5
D007234	1.72436607876421	0.815691951428015	-5	-5	-0.1257849871511	-5	-5	-5	-5
D007234	0.468212885121581	0.0664750137541312	-3.09151498112135	0.912898221291622	-0.883624738820295	0.877685145594588	-5	-5	-5
Healthy	0.308030554266106	-0.295772243975001	1.81086762923236	1.39345533900023	0.187943529062527	-5	-5	-5	-1.45892023222337
Healthy	0.448853120627996	-0.997488368715092	1.90097133349062	1.09161948151491	-5	-5	-5	-5	-1.33629907461035
D007234	1.94940850036448	1.00808382089653	-5	-5	-0.126162273667664	-5	-5	-5	-5
Healthy	-0.451107165863582	-0.119701008574247	1.67173058524069	1.52914432399509	-1.24519314464558	0.827994413772519	-0.167740239407366	-0.742177483965524	-5
D007234	1.70406991597779	-5	0.903677515553092	-5	-5	-5	-5	-5	-5
D007234	1.96114590626365	0.703363611193463	-5	-5	-5	-5	-5	-5	-5
Healthy	0.180561672034769	-0.682103733507044	1.52251334995078	1.42053414725031	-0.105086086199588	-0.55211358549957	-5	-5	-5
Healthy	-1.20474581741912	-0.247436853219887	1.84248723314806	0.795370377864658	-0.578725208789653	-5	-5	-1.54106013810967	0.217452358012074
Healthy	-0.940058111938045	-1.26865302445405	1.89035561818262	0.958802703399502	-0.828829565098379	-5	-5	-5	-2.80966830182971
D007234	1.83869800550981	0.954487575390335	-5	-5	-5	-0.52254591374667	-5	-5	-5
Healthy	-0.407689975744221	-1.79290445958078	1.79020259096065	1.42670494278751	-2.30189945437661	-1.70818731253288	-0.180581106626522	-5	-5
Healthy	-0.85390298646413	-0.521404648588605	1.75068639596413	1.07685007757803	1.13855214843339	-2.66958622665081	-5	-0.709275519980777	-0.95436412892178
Healthy	-0.470377181866557	-0.499091465490491	1.73645698054468	1.52648272598072	-0.542057578636002	0.276567492614683	-5	-5	-5
Healthy	-0.926025180133341	-1.69336055897574	1.63656221152152	0.685083081773877	-1.18197215814074	-5	-5	-5	-1.48678239993206
Healthy	0.421390017067081	-5	1.86071421216417	0.529733125569346	-5	-5	-5	-5	-1.28567024025477
Healthy	-5	-5	1.35594032910961	1.01612538353125	0.533834313810089	-0.504608316733061	-5	-5	-5
Healthy	-0.0220021900412603	1.11050890380876	1.28344913507257	1.76962948341265	0.349681515137003	0.266222286089953	-5	0.0203820023100244	-5
Healthy	0.71531126204077	-1.0268721464003	1.78701036043699	1.39733331000103	-0.791236267338363	-2.09745322068601	-5	-5	-0.831237424377643
Healthy	0.725062622575211	-0.994219100045348	1.78904336346585	1.39453643002807	-0.707478115425859	-5	-5	-5	-0.82929834418393
Healthy	0.901621219386529	-5	1.78698851626489	0.547050688176596	-1.3799681048737	0.975085613689644	-0.100759673533282	-5	-0.476253533188435
Healthy	0.493807855234094	-0.255128343264855	1.78024643641179	1.14563607374448	-0.131661262040936	-0.369500934993356	0.775691984328376	-5	-5
D007234	1.91937859342533	0.28677522459499	-5	-1.40088143494464	-1.55517480049025	-5	-5	-5	-5
D007234	1.69722062189943	1.6952541376469	-5	-5	-0.813439171147927	-5	-5	-5	-5
Healthy	0.434639151871673	-5	1.78464916825017	0.772601120532011	-0.257259162126453	-0.62182020961905	-1.24756739073853	-5	-5
Healthy	0.485428959845251	0.993012752319757	1.59105948454855	1.19668730668016	-5	-0.245751074050475	-5	-5	-5
Healthy	-0.723814025929329	-0.23051928278377	1.20512583727329	1.84684893146272	0.0849228603025243	-5	-5	-5	-5
Healthy	-5	-5	1.86313571622313	0.56260449277382	-5	1.00602125104217	-5	-5	-5
Healthy	0.71119625733534	-1.02890978686288	1.79995502038762	1.40552427687326	-0.858926673732525	-2.08777794346758	-5	-5	-0.688627638196451
Healthy	0.270487844301513	-0.929112855981459	1.93699953868876	0.878078658061945	-0.666371387481309	-5	-5	-5	-0.989742457001699
Healthy	-2.44009337496389	-1.15720360482442	1.79562541141711	1.46293334758363	-0.317575115052949	-0.666472121478908	-0.158778223973396	-5	-1.89517159634634
D007234	1.91278133546669	-1.95624487303132	-5	-5	-5	1.2370322362472	-5	-5	-5
D007234	1.77316131311968	-5	-5	-5	0.191613076115184	0.327953255516835	-5	-5	-5
Healthy	-0.826318510271541	-2.10679324694015	1.70525998257671	0.856096619470512	0.215034472076564	-5	1.09168137522985	-5	-0.0116506608530314
Healthy	1.05315530296188	-5	1.8137514040382	0.981531397830807	-5	-0.525375865581386	0.709290318052555	-0.264249443050053	-1.2098556349571
Healthy	-0.296313206970355	-0.216053564833748	1.65819280795176	0.818556438818155	0.26578446784052	0.486852524143322	-0.837256416764585	-5	-0.181760906146476
Healthy	-0.774716569905557	-0.27574051917945	1.58462144870961	1.58449281066138	-5	0.990982713978623	-5	-5	-1.18708664335714
Healthy	0.809585300223161	-1.71354353025302	1.75917269340802	1.39267321586803	-5	0.226146043037372	0.224064071833704	-0.603992552294838	-1.24902901556268
Healthy	-5	-5	1.41344243740169	1.86976856311412	-5	-5	-5	-5	-5
Healthy	-0.500051869424349	-0.831767770486579	1.78339441350103	1.00932084295081	0.576207700571901	0.881186582455558	-0.0564856989189822	-0.0241731402651672	-0.422289958839038
Healthy	-0.0644222048359064	-0.482553366080614	1.59828842602444	1.53079794617608	0.664848733228159	1.00037246490087	-5	-5	-0.604324214730064
Healthy	-0.110082316563794	-5	1.83322720348008	0.339564720744175	-0.810818602819263	1.02170476943826	-5	-5	-5
Healthy	-0.633091651478627	-1.21296481797378	1.71027217662072	1.55568318976661	-0.603364833016307	-2.69897000433602	-3.48148606012211	-5	-0.608906033729366
D007234	1.70634851774713	-0.341654659088138	-5	-0.750459235498362	0.283780497646255	-1.88538901576783	-5	-5	-5
Healthy	-1.47521455067878	-1.34524606674707	1.78679307551743	1.38127486445892	-5	-5	-5	-5	-5
Healthy	0.330275751303548	0.179683897698728	1.4180109463338	1.64651380543217	0.310731537070289	0.585353552711389	0.263122184828126	-5	-5
Healthy	0.493729835674895	-0.36897246014147	1.78004577521362	1.14116338956612	-0.0753744504618983	-0.460422116654691	0.765426384839824	-5	-5
Healthy	0.381573511428956	-0.734403976912408	1.77946769879883	1.44949814640934	0.177804785065029	-5	-5	-5	-5
Healthy	-5	0.885516701288187	1.06194266859472	1.7652327007658	-5	-0.865440422577375	-5	-0.191222045296204	-5
Healthy	-0.41054190953502	-1.1786175002527	1.63071744373332	1.58329424022553	-0.620331965966346	-1.44297427761362	-5	-5	-5
Healthy	-0.966616458826881	-0.558037929911472	1.87396969779597	0.99279026086462	0.513799377977447	-5	-5	-5	-1.73471037413917
Healthy	1.02447088994175	-0.855456925727212	1.13305580649568	0.853379368841177	0.182146345647324	0.44715027601437	1.63821371704129	-5	-0.145918756170271
Healthy	0.465747089582431	-2.65955588515988	1.85360793726677	1.02171922850814	-0.202926445796209	-1.47638358094563	-1.45967052520913	-5	-1.82739706879014
Healthy	-0.654371453543694	0.629334151724093	1.44728752485348	1.73679515299428	-0.688754879121792	0.410804217827063	-5	-5	-5
D007234	1.73862297927393	-5	-5	0.321840673119158	0.90805319060999	-5	-5	-5	-5
Healthy	-0.17532757261464	-0.0889703004937882	1.64525598723438	1.60981683481143	0.626784701485522	-1.23150989482875	-5	-5	-2.33254704711005
Healthy	-0.105351696206483	0.868222280049216	1.51982996187314	1.58392127862756	0.296033029332005	0.424515760887521	-0.197267312345918	-0.163429052339501	-1.0519784668589
Healthy	-0.18894807088368	-0.284255639895637	1.93359989623458	1.00281550518044	0.118380478422235	-0.445692591194441	-1.39902710431325	-5	-5
Healthy	-0.319356328457753	-0.63712186421107	1.53024017922384	1.74514188333472	0.286537302975502	-1.30891850787703	-5	-5	-2.42365864979421
Healthy	-0.0792351019025129	0.304886726880107	1.84831094876434	1.211817363788	-0.974571238592759	0.559891071511696	-1.32275815405335	-5	-1.73025362686923
Healthy	0.349205624890484	-1.51541547071716	1.79890403654049	1.23204928215509	-0.795907161597461	1.10412880717098	-0.0495231782974773	-5	-5
Healthy	-1.42250820016277	0.228043433509841	1.52028251858544	1.54576406064084	-5	-0.550614177886614	-2.08144546944973	-0.185532648252216	-5
Healthy	0.625943879895748	-0.527902071630646	1.64257777817935	1.52333108790772	-2.53610701101409	0.0322721538792363	-5	-5	-5
Healthy	-1.06454311928839	-0.279973073180271	1.8395273190905	0.782800013240915	-0.596862313373619	-5	-5	-1.85016530328421	0.154998796858298
Healthy	0.279872181802656	-0.175796039171376	1.34745823525243	1.56648663481458	-0.407945439827079	-5	1.01276174366827	-0.236220220664651	-0.988810312390009
D007234	1.29546835546053	-0.701496245533038	-5	-5	-5	-0.810229043653126	-5	-5	-5
D007234	1.7317903953848	-5	-5	0.206069923740193	0.18766452182253	-5	-5	-5	-5
Healthy	-0.388861099604354	1.01701788816255	1.12424950751656	1.80334968959274	0.180177505520793	0.755196216792059	-5	0.516117404014169	-1.55924829952081
D007234	1.16406213815415	0.713121614140507	-5	1.73136850028201	-2.43533393574791	1.10156252830491	-5	-5	-5
Healthy	0.779484656852121	-0.365563037462101	1.83239323446241	1.01211983580451	-0.662121622198795	0.683102898251826	-5	-5	-5
D007234	1.54353763314581	1.46652108411327	-5	0.147333080539846	1.03824252319196	0.825668839369497	-5	-5	-5
Healthy	-0.519317693674513	-0.595371510358081	1.74767083118137	1.06435764063349	1.14794052982515	-5	-5	-0.691286223360996	-1.06722192993945
Healthy	0.216498426045241	0.106109268076676	1.6997597018861	1.42992386507408	-0.204217275517078	-0.919193195665638	-1.42101715729721	-1.1087971727397	-5
Healthy	-1.12314735239866	1.2402641177506	0.989984347155344	1.79709524343957	0.324730926018828	-0.38344047112217	-5	-1.45087407324189	-5
D007234	1.87664805254024	-5	-5	-0.113605168610888	-0.536928619187752	-5	-5	-5	-5
Healthy	-0.637781499673948	-5	1.69762325578217	0.852264622895017	0.244361249475595	-5	1.09247185389862	-5	-0.090652610581442
Healthy	0.469963322716831	-1.3058337040668	1.93269608074609	0.914887667414394	-0.582129901923355	0.109247722726692	-5	-5	-1.32002730572258
D007234	1.64009875137604	1.74692215432736	-5	-5	-5	-5	-5	-5	-5
Healthy	0.175192788386603	-0.718625697644953	1.44215431825314	1.56276497736574	1.16999371997978	0.585561113253916	-2.55595520408192	-5	-2.29929628285498
Healthy	-1.21275211966805	-1.69940451611004	1.44769978587616	1.74267258870357	-5	-5	-0.152723551724369	-5	-5
D007234	1.99821874132923	-0.4278722121229	-5	-5	-2.32057210338788	-5	-5	-5	-5
Healthy	-5	-0.420856888356185	0.992245470404764	1.71019058793031	1.12631229854971	1.09307235793528	0.0925346791269115	-5	-5
Healthy	-1.47391930819797	-0.0835460514500749	1.62850305786177	1.35017802148473	-0.0204561776728241	0.595127907424166	-5	-5	-0.857986167015641
Healthy	-5	-0.684323479651987	1.89328244254808	0.872297905435093	-0.233215484502141	-1.03268608171292	-5	-1.03461012978488	0.189296564480904
Healthy	0.493842680869723	0.415989409775816	1.51167431480752	1.56002995672657	-5	0.25020280076303	-5	0.815216349987667	-5
D007234	1.55877562906162	1.46555757520626	-5	-0.580077278962397	-0.314957276624446	0.6353842095904	-5	-5	-5
Healthy	-0.156007715296637	-0.720241827197527	1.38690239553102	1.76396341803372	-0.101154197806508	-1.54485047882017	-0.975637495646718	-5	-1.33828194230534
Healthy	0.501999443521579	-0.048754790735713	1.4021019112055	1.77471800848193	0.156361340450087	0.597043255132234	-5	-5	-5
Healthy	-0.547937422579577	-1.05640656723163	1.88732568509417	0.840752661491784	-0.233289792737741	0.965537055768076	-5	-5	-1.98758462523757
Healthy	-0.0410158810572654	-0.392866795608433	1.46192001102786	1.62417294113089	0.397321132585381	0.278014672065929	-0.936216439402645	0.828015709534763	-1.06083032037482
D007234	1.91242310375072	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.807126028457478	-0.52712658475644	1.83212324129133	0.877155296873409	-0.461262933824195	0.781603883546812	-5	-5	-5
Healthy	-5	-5	0.839399477589831	0.741554966417343	-5	-5	-5	-5	-5
Healthy	-0.00137018679696171	-0.664943480560908	1.95979455001318	0.163313470721263	-0.495325291230117	-1.47146893936459	-5	-5	-5
Healthy	0.213783299335304	-1.71242219092129	1.80810748638921	1.1436548346525	-0.0786517297190257	-0.426989074326613	-5	-0.688776089567544	-0.725426535803529
Healthy	0.134476737534991	0.0150242633246252	1.53392005922317	1.36283312396803	1.45016301091496	0.364320185775914	-0.661922184979134	-5	-5
D007234	1.76559636499403	1.53475706090568	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.52578373592374	-5	1.51337104143792	1.76793326227628	0.0873483267168974	0.421116717448923	-5	-5	-5
Healthy	-0.917286419828668	-0.301142926910974	1.84112379863689	0.769490316573303	-0.552330422977207	-5	-5	-1.75080164260889	0.225567713439471
Healthy	-1.73541827076192	-0.405000083267754	1.46482624102165	1.20914141425671	-0.243934706051314	0.386068917092623	1.3596820298023	0.293260875908029	-0.186285608118855
Healthy	0.91410504981628	-0.632681359070309	1.47934881916713	1.75960152474697	-0.776945586820895	-1.11781711236973	-5	-5	-5
Healthy	-0.32652751393593	0.870129897270743	1.68565316931533	1.35641578185387	-5	-5	-0.497436330892637	0.528260908991754	-5
Healthy	-0.484232094691555	-5	1.76611141354806	0.918537242247304	-0.301464507437999	-0.276363751548955	0.933394142447361	-5	-0.454185884038717
Healthy	-0.611667852142784	-1.48017200622428	1.83859624517168	0.573581685079558	-0.597154218344275	0.770695932022493	-5	-5	-5
Healthy	-0.138716560793675	-1.75522823850471	1.92571581828593	0.797725144405064	0.200669960345712	-5	-5	-5	-1.17263072694617
Healthy	0.152795744228193	0.583002560080506	1.12388886461312	1.70433526726466	0.812343723388401	-1.12499664639996	-1.13029902632612	-5	-1.80631897045872
Healthy	-1.32376378323669	-1.3347005005001	1.49240722410362	1.77740847867906	-0.378180026637213	-0.104660342496373	-1.3108688027655	-5	-1.02904906565458
D007234	1.66443370868353	0.354118047326114	-5	0.867926289391847	-5	-5	-5	-5	-5
Healthy	-0.50619353784942	-0.355640201258412	1.65175857405642	1.48502130772093	-0.137105696499718	0.224450183956584	-5	-5	-5
Healthy	0.615774405540379	-0.681269033111902	1.81873895555548	1.23984532072405	-0.321836849737658	0.721269676607568	-5	-5	-2.09963287134353
Healthy	1.19040510174362	-1.11047420332881	1.7496754173402	0.708358003620255	-0.353400248279627	0.410444849855314	-5	-5	-1.21204387671607
Healthy	0.30496204994215	0.156555208395287	1.4171748100161	0.918629438578189	1.06357427488132	-5	1.0436494855356	1.52860062963061	-0.478234474122917
Healthy	-1.48492132492408	-1.47612352436187	1.43424274139237	1.80773528500083	-5	-0.480172006224281	-5	-0.530560920816393	-5
Healthy	-0.215247234325595	0.0111134963380321	1.31756068239971	1.45843523171584	0.433853005750503	0.270175554788268	0.370433514082412	1.32405825208445	-5
D007234	1.68490233662517	-5	-5	-5	0.787574523834921	-5	-5	-5	-5
Healthy	-0.607285464323705	-2.27654432796481	1.61376996185642	1.05463603249303	0.43247702525451	-5	1.2210857191749	-5	0.219838532526917
Healthy	-0.0874591172093625	-1.9613798380503	1.68212295478174	1.29414424391811	-0.423589536808585	-5	-0.142124974476437	-5	-1.76929568638743
Healthy	0.761866221337698	-0.346160624597503	1.83496307400649	1.00417687158102	-0.562852161439543	0.6558757249061	-5	-5	-5
D007234	1.82022833103601	0.841196109965435	-5	0.418765174994478	-1.49281902273976	0.875347803202017	-5	-5	-5
Healthy	-0.834458923277627	0.0187920070191681	1.17286436316283	1.80972740745797	0.181517744876915	0.224771250660267	-5	-0.0642761447734687	-5
Healthy	0.120211868257074	-0.466520280274016	1.73702883666313	0.873083331994693	-0.15981232609216	0.955189685433538	0.839532723555908	-5	-0.874063533033906
D007234	1.91157986801458	0.766855096547083	-5	-5	-5	0.698728469451159	-5	-5	-5
Healthy	0.886993538765038	-5	1.60461339629586	1.52315625762967	0.416026070349094	-0.344304641900412	-2.61439372640169	-5	-1.64397414280688
Healthy	-5	-0.383282986810365	1.34406161240005	1.83087231082505	-5	-5	-5	-5	-5
Healthy	-5	-5	1.86739965719606	1.00205715038054	-1.07582412969808	-0.931999773854828	-0.133175295571966	-5	-5
Healthy	-5	-5	1.75332140766362	1.2177686427741	-5	0.171878503215528	-5	-5	-5
Healthy	-0.0288587291620607	-1.39415646094191	1.81981041845706	1.21453258042098	-1.24802842526367	1.01605130894559	-0.399637068573496	-5	-5
D007234	1.60424981979385	-5	-5	-5	1.71459863724773	-5	-5	-5	-5
Healthy	-1.06203099704855	-5	1.92362077923589	0.66170386173977	0.546896617258921	-5	-1.10618277603254	-0.191863329532638	-0.418289218100965
Healthy	1.33742032279846	0.263782780904469	1.23208313301804	1.12136448262956	1.33104750245902	0.170871646707303	0.350684032686936	-0.796749476056704	-5
Healthy	-1.98927613460823	0.738626784677017	0.932999064948841	1.74136309841259	1.16683964364074	-1.4611750110621	0.890847278901384	0.102889715529244	-5
Healthy	-0.753378337304012	-1.23158391178367	1.80754152214339	1.18746008458181	0.0773497335867583	-1.86806070478958	-5	-5	-0.91388942619868
Healthy	0.493151217795686	-1.15608236199361	1.80527808068277	1.44782772418392	-1.30909544594503	-5	-5	-5	-0.439268640118027
Healthy	0.561010697311624	-5	1.68187475455202	1.56514435307016	0.237392915261726	-1.45050628678499	-0.401187614972761	-5	-5
Healthy	0.298197867109815	-1.21161948468044	1.73424513018294	1.5025598463161	0.211659735833456	0.00260229774101594	-1.12211057462852	-1.65757731917779	-0.420170690580463
D007234	1.42230070636966	0.141716226164924	-5	1.55931567838328	-0.682166400756411	1.10045705071984	-5	-5	-5
Healthy	-0.116389661320575	-0.339115557585661	1.84667550724037	1.01277566015306	0.667550074558727	0.611898477051448	-0.418812930904102	-5	-1.91435271170314
Healthy	-0.401373615358346	-0.203682434305506	1.65432490850471	0.809253917551751	0.276585870588001	0.502336974038757	-0.787892334452341	-5	-0.164670962677237
Healthy	-5	-5	0.952624405874026	1.8810667236086	-5	-5	-5	-5	-5
Healthy	0.0967536388455329	-1.10579474085792	1.29087943842079	1.29502449775478	0.558594583266832	0.44070919767089	0.63428879987915	-5	-5
Healthy	-1.85418228550817	-0.105855694858373	1.58894353083727	1.18346117588539	-1.61600521055827	-5	-0.951364011567352	-5	-5
Healthy	-0.15793396806739	-0.683861843690182	1.73979663245331	1.52091931163098	-5	-5	0.444556898873777	-5	-0.803796171378852
Healthy	1.03878661622049	0.429781339627466	-0.0946143304531225	1.83935559803672	0.651930903534209	-5	-0.268427349935321	-5	-2.64975198166584
