group	Gammaproteobacteria		Bacteroidia	Gammaproteobacteria	Verrucomicrobiae	Methanobacteria	Desulfovibrionia	
Healthy	0.90366		20.40739	0.90366	2.12082	1.33131	0	
Healthy	3.41116		21.3893	3.41116	0.44848	0	0	
Healthy	0.02269		0.52959	0.02269	0	0	0	
Healthy	2.86052		71.10958	2.86052	0	0	0.06823	
Healthy	0.0125		44.66073	0.0125	6.84902	0	0.10009	
Healthy	0		34.64409	0	0	0	0	
Healthy	0		26.14651	0	0	0	0	
Healthy	0.05811		82.14531	0.05811	0.00127	0	0	
Healthy	0		10.65267	0	2.88098	0	0	
Healthy	0.66585		77.96976	0.66585	3.41279	0	0.03819	
Healthy	0.76704		67.51672	0.76704	0.00874	0	0.4126	
Healthy	2.65317		47.52177	2.65317	0.2033	0.11554	0	
Healthy	2.66211		63.18956	2.66211	0.0876	0	0.0502	
Healthy	0.02764		39.29122	0.02764	0.02971	0.07658	0	
Healthy	3.49465		46.5268	3.49465	0	0	0	
Healthy	0.50932		45.30443	0.50932	0.15368	0	0.69686	
Healthy	0.85668		83.50859	0.85668	0	0	0	
Healthy	0.32819		69.61899	0.32819	0	0	0.20568	
Healthy	3.42687		61.00536	3.42687	0	0	0	
Healthy	4.7802		92.23703	4.7802	0.57307	0	0	
Healthy	2.15199		70.72479	2.15199	0	0	0.07373	
Healthy	3.1137		35.45701	3.1137	0.01892	0	0	
Healthy	0.23478		32.23155	0.23478	0.0313	0	0.01216	
Healthy	0.05391		25.80186	0.05391	0	0	0	
Healthy	5.04845		35.4642	5.04845	0	0	0	
Healthy	1.04495		65.75631	1.04495	0	0	0.37836	
Healthy	18.14373		81.15904	18.14373	0	0	0	
Healthy	0.05409		27.52555	0.05409	0	0	0.0025	
Healthy	1.1305		63.82462	1.1305	0	0	0.43856	
Healthy	1.15826		17.74643	1.15826	0	0	0.00413	
Healthy	0.00218		0.01829	0.00218	0	0	0	
Healthy	0.24124		69.24842	0.24124	0	0	0	
Healthy	0.6575		22.85559	0.6575	0	0	0	
Healthy	49.1639		41.57566	49.1639	0	0	0	
Healthy	10.2659		34.03663	10.2659	2.89205	0.58844	0.31131	
Healthy	0.02868		62.06333	0.02868	0.72345	0	0.02718	
Healthy	1.64053		21.31851	1.64053	3.15983	0.39124	0	
Healthy	1.66978		11.90296	1.66978	0.70025	0	0.04058	
Healthy	0.05103		35.39595	0.05103	0	0	0.23466	
Healthy	0.13076		35.00133	0.13076	0.76146	3.13175	0.05118	
Healthy	1.21308		70.39086	1.21308	0.56199	0	0	
Healthy	0.35944		24.18276	0.35944	1.98576	0.6898	0	
Healthy	0.35837		52.48106	0.35837	0	0	0	
Healthy	0		35.06354	0	0	0	0.84778	
Healthy	0.02538		65.98259	0.02538	0.00142	0	0	
Healthy	0.17753		34.40887	0.17753	0	0	0.00188	
Healthy	0		8.96652	0	0	0	0	
Healthy	11.33256		13.28972	11.33256	43.6798	0	0.67525	
Healthy	0.32852		18.34845	0.32852	0.56761	2.23143	0.05119	
Healthy	9.47066		42.71158	9.47066	0	0	0.1071	
D001172	0.66324		52.00048	0.66324	1.3176	0	0.0671	
D001172	0.45781		85.80873	0.45781	0	0	0.02362	
Healthy	3.34055		30.94194	3.34055	0	0	0.34965	
Healthy	1.66445		50.89379	1.66445	0.01513	0.09898	0	
Healthy	0.93853		48.29775	0.93853	0	0	0.02565	
Healthy	0.40863		73.72796	0.40863	0	0	0.01315	
Healthy	0.04764		84.11875	0.04764	0	0	0	
Healthy	0		12.37931	0	0	0	0	
Healthy	0.55934		67.17171	0.55934	0.72869	0	0.07184	
Healthy	0.61763		38.82976	0.61763	4.67237	0	0.04541	
Healthy	0		32.95493	0	0	0	0	
Healthy	0.6299		89.00699	0.6299	0	0	0	
Healthy	2.80239		80.33109	2.80239	0	0	0.01862	
Healthy	0.75434		39.49502	0.75434	1.58407	0.18893	0.11593	
Healthy	0.12904		69.04725	0.12904	0	0	0	
Healthy	0.00529		8.81216	0.00529	8.11954	1.22198	0	
Healthy	0.35619		68.91287	0.35619	0	0	0.16199	
Healthy	0.12372		20.12804	0.12372	5.92107	13.0073	0	
Healthy	1.35383		54.70265	1.35383	6.87176	0	0.14537	
Healthy	0.20741		70.12604	0.20741	0	0	0	
Healthy	0.23617		28.83934	0.23617	2.14262	0	0.02951	
Healthy	0.56991		19.31718	0.56991	2.74406	0.7215	0.01415	
Healthy	5.94661		38.19078	5.94661	0	0	0	
Healthy	0.38791		32.49242	0.38791	0.55328	0.45909	0.00985	
Healthy	0.33818		57.50504	0.33818	8.52608	0	0.52681	
Healthy	1.40988		81.29397	1.40988	0	0	0.01432	
Healthy	0.32018		69.24328	0.32018	0	0	0.15014	
Healthy	0.03015		39.89908	0.03015	9.31857	7.872	0	
Healthy	0.09513		68.76887	0.09513	0	0.05847	1.83113	
Healthy	0.91966		39.55514	0.91966	0	0.09805	0	
Healthy	0.35481		52.91409	0.35481	5.41567	0	0.3516	
Healthy	0.166		68.77191	0.166	0.5814	0	0.0648	
Healthy	0.2264		45.45746	0.2264	1.05638	1.94601	0	
Healthy	0.44553		66.03093	0.44553	0	0	0.03382	
Healthy	1.568		21.1453	1.568	0	0	0.00339	
Healthy	0.16446		69.13208	0.16446	0	0	0	
Healthy	1.67283		86.46015	1.67283	0	0	0.10717	
Healthy	5.06858		21.75481	5.06858	0	0	0.18342	
Healthy	0.45707		58.38494	0.45707	8.41324	0	0.56485	
Healthy	0.28164		19.64207	0.28164	8.75078	0	0.16248	
Healthy	0.38078		58.04255	0.38078	8.20473	0	0.56576	
Healthy	10.85619		13.11824	10.85619	43.9957	0	0.69191	
Healthy	4.03448		92.24673	4.03448	0.59403	0	0	
Healthy	1.90938		40.35934	1.90938	0.4233	0	0.04717	
Healthy	0.54745		39.48581	0.54745	0	0.70003	0	
Healthy	1.85871		36.85906	1.85871	5.21823	0.22484	0.30363	
Healthy	3.06517		61.18569	3.06517	5.88147	0	0	
Healthy	0.75627		48.1458	0.75627	0	0	0	
Healthy	0		30.32813	0	23.5674	2.32247	0.74315	
Healthy	3.11276		63.75849	3.11276	0	0	0.54517	
Healthy	0.04401		68.32121	0.04401	0.50967	0	0.09384	
Healthy	0		74.06347	0	0	0	0	
Healthy	35.8847		6.96398	35.8847	0	0	0	
Healthy	6.238		35.14355	6.238	3.56343	0.61693	0.16419	
Healthy	0.97126		39.1985	0.97126	0	0	0	
Healthy	0.84717		67.71161	0.84717	1.16615	0	0	
Healthy	4.02899		25.10802	4.02899	0	0	0.02415	
Healthy	0.44987		62.08988	0.44987	0.00396	0	0.01112	
Healthy	0.94657		15.088	0.94657	1.60176	2.47832	0.03822	
Healthy	1.35455		17.57972	1.35455	3.19426	1.2636	0	
Healthy	0.21398		31.9736	0.21398	0	0	0	
Healthy	0.47813		45.69977	0.47813	0.15171	0	0.68415	
Healthy	0.06033		79.71289	0.06033	0	0	0	
Healthy	1.95772		35.78505	1.95772	0	0	0	
Healthy	0.1768		56.96194	0.1768	1.18387	0	0	
Healthy	0		31.9633	0	0	0	0	
Healthy	13.82352		34.02746	13.82352	0.87368	0.95618	0.23795	
Healthy	0.84041		87.21806	0.84041	0	0	0	
Healthy	0		37.95172	0	0	0	0	
Healthy	11.0407		60.10863	11.0407	0	0	0	
Healthy	0.41579		36.41873	0.41579	6.92065	0	0.07159	
D001172	0.40795		35.25688	0.40795	0.28047	0	0	
Healthy	0.84802		39.11686	0.84802	0	0.42282	0	
Healthy	1.57447		48.91942	1.57447	0	0	0	
Healthy	0.21343		13.7984	0.21343	2.29678	0	0.02166	
Healthy	0.30909		23.37048	0.30909	7.21283	0	0.00678	
Healthy	2.43127		24.96021	2.43127	0	0	0	
Healthy	0.03068		23.82057	0.03068	0	0	0.00573	
Healthy	1.00291		71.06037	1.00291	0.70978	0	0	
Healthy	17.07188		4.11668	17.07188	0	0	0.00319	
Healthy	0.46235		20.0404	0.46235	2.42903	23.0782	0	
Healthy	1.36722		25.12542	1.36722	11.9544	1.22427	0	
Healthy	0.28073		44.73574	0.28073	7.00361	0	0.14185	
Healthy	0.86281		50.1858	0.86281	0.16777	0	0.17459	
Healthy	0		27.88975	0	2.70233	2.86015	0	
Healthy	0		53.28795	0	18.535	0	0	
Healthy	0.1092		43.83834	0.1092	0.08399	0	0	
Healthy	0.31953		38.26838	0.31953	3.27005	5.69836	0.06404	
Healthy	1.14509		36.6236	1.14509	0.12008	0	0.04985	
Healthy	0.64798		92.365	0.64798	1.90243	0	0	
Healthy	0.22203		29.51667	0.22203	0	0	0	
Healthy	0		44.13978	0	0	0	0	
Healthy	4.16845		81.22765	4.16845	0	0	0	
D001172	2.13841		18.50793	2.13841	0	0	0	
Healthy	1.16767		67.14626	1.16767	0	0	0	
Healthy	0.10201		22.14392	0.10201	0	2.05034	0	
Healthy	1.61713		65.0962	1.61713	0	0.19466	0.10964	
Healthy	30.44205		6.15386	30.44205	0	0	0.13845	
Healthy	0.44076		89.02974	0.44076	0	0	0	
Healthy	0		28.92219	0	0	24.9923	0	
Healthy	0.25407		57.36305	0.25407	0	0.19165	0.0863	
Healthy	0.13231		42.89325	0.13231	0	0	0.02729	
Healthy	0.28679		13.55201	0.28679	1.06484	0	0	
Healthy	31.67116		35.99257	31.67116	0	0	0	
Healthy	8.09951		24.40406	8.09951	0.96214	0	0.01354	
Healthy	0.62688		73.37573	0.62688	0	0	0	
Healthy	88.38499		0.44219	88.38499	0	0	0	
Healthy	0.95903		67.1886	0.95903	0	0	0	
Healthy	0.25654		10.84973	0.25654	0.51042	1.18571	0	
Healthy	3.03222		60.62347	3.03222	5.89208	0	0	
Healthy	0.06093		6.30409	0.06093	0	3.55074	0.21362	
Healthy	0.0823		43.03852	0.0823	0	0	0.08082	
Healthy	4.99879		0.78649	4.99879	0	0	0	
Healthy	0		78.72753	0	0	0	0	
Healthy	0.02018		30.64575	0.02018	22.9272	2.25233	0.57923	
Healthy	3.30112		58.66894	3.30112	0	0	0	
Healthy	0.43975		41.73987	0.43975	0	0	0	
Healthy	1.5694		88.13317	1.5694	0	0	0.10572	
Healthy	1.69495		3.3361	1.69495	0	0	0	
Healthy	0.48244		64.70968	0.48244	0	0	0.01923	
Healthy	0.00619		61.47377	0.00619	0.09913	0	0.00272	
Healthy	0.05604		29.21217	0.05604	0	0	0	
Healthy	0.13935		77.41273	0.13935	0	0	0	
Healthy	0.87193		21.31408	0.87193	3.03715	2.85438	0	
Healthy	5.18998		61.70927	5.18998	0	0	0.15114	
Healthy	2.72423		31.07635	2.72423	0	7.62638	0	
Healthy	1.62456		47.94033	1.62456	0	0	0	
Healthy	5.23358		61.63656	5.23358	0	0	0.17345	
Healthy	1.38251		53.36596	1.38251	0.27013	0	0.03201	
Healthy	12.08621		66.8709	12.08621	0	0	0.02461	
Healthy	0.11366		66.49723	0.11366	10.0789	0	0.3594	
Healthy	0.01278		39.41183	0.01278	3.27258	5.89659	0.07114	
Healthy	0.56112		2.09168	0.56112	0	0	0.00575	
Healthy	0.10054		69.39796	0.10054	0.60698	0	0.0474	
Healthy	0.17379		64.27322	0.17379	0	0	0.08784	
Healthy	1.35911		64.90851	1.35911	0.03689	0	0	
Healthy	0.64932		84.04108	0.64932	0	0	0.03384	
Healthy	3.10879		60.2553	3.10879	5.755	0	0	
Healthy	4.75661		48.43001	4.75661	1.10837	0.72763	0	
Healthy	3.05894		60.50044	3.05894	5.68315	0	0	
Healthy	7.16063		34.22241	7.16063	0.00206	0	0	
Healthy	0.59352		89.16869	0.59352	0	0	0	
Healthy	2.75317		55.54094	2.75317	0.16075	0	0.13371	
Healthy	0.04937		61.65429	0.04937	0.02062	0	0	
Healthy	0.17274		33.15004	0.17274	0	0.40432	0.01118	
Healthy	6.0603		69.11451	6.0603	0	0	0	
Healthy	0.38452		76.8239	0.38452	0	0	0.09047	
Healthy	2.36838		23.72927	2.36838	11.6171	0.41649	0.09357	
Healthy	0.06731		65.64788	0.06731	0	0	0.00392	
Healthy	1.47699		19.28264	1.47699	0	0	0	
Healthy	1.60914		64.5609	1.60914	0	0	0.05159	
Healthy	0.04115		62.9329	0.04115	0	0	0	
Healthy	0		24.24937	0	1.5579	3.75888	0	
Healthy	0.07548		83.41755	0.07548	0.07452	0.5919	0.40487	
Healthy	6.2715		74.141	6.2715	0	0	0	
Healthy	0.04516		47.64964	0.04516	0.02047	0	0.35894	
Healthy	0.0104		65.77742	0.0104	0.74229	0	0.03142	
Healthy	0.16342		4.78083	0.16342	0	0	0	
Healthy	0.00108		29.84917	0.00108	0	0	0.05241	
Healthy	0.08325		68.38871	0.08325	0.48096	0.00654	0.05304	
Healthy	0.30512		58.12382	0.30512	0	0	0	
Healthy	0.53548		75.37543	0.53548	0	0	0	
Healthy	2.51489		32.85371	2.51489	8.81852	0	0	
Healthy	0.16686		68.16366	0.16686	0	0	0	
Healthy	2.68111		73.85597	2.68111	0	0	0	
Healthy	0.44807		58.90129	0.44807	0	0	0	
Healthy	1.36325		42.58631	1.36325	4.41413	0	0.0426	
Healthy	9.09862		40.92134	9.09862	0	0	0.32671	
Healthy	7.27371		21.49334	7.27371	0.62741	0	0.13475	
Healthy	0.20597		83.43173	0.20597	0	0	0.01141	
Healthy	45.00941		0.03129	45.00941	0	0	0	
Healthy	0.416		88.19624	0.416	0	0	0.00545	
Healthy	0		82.9544	0	0	0	0	
Healthy	0.33377		53.46851	0.33377	0	0	0.02804	
Healthy	0.4899		65.87399	0.4899	0	0	0.02561	
Healthy	1.60987		52.20464	1.60987	0.17856	0	0	
Healthy	9.97641		13.27934	9.97641	43.6515	0	0.55699	
Healthy	0		13.13673	0	0	0	0	
Healthy	0.00165		58.04829	0.00165	0.05335	0.09682	0.02508	
Healthy	3.13358		70.07902	3.13358	0	0.02974	1.36988	
Healthy	0.96162		59.69502	0.96162	0	0	0.0419	
Healthy	0.20747		40.48576	0.20747	0	0	0.13498	
Healthy	0.03153		40.69063	0.03153	0.11208	0	0	
Healthy	1.38955		40.68938	1.38955	6.26075	0	0	
Healthy	0.69371		81.03647	0.69371	3.48511	0	0.00918	
Healthy	0.35723		60.29276	0.35723	4.73887	0.22575	0.81543	
Healthy	0.3787		22.76854	0.3787	0	0.13061	0	
Healthy	2.99475		48.26803	2.99475	0.21161	0.1768	0	
Healthy	0.21224		63.67189	0.21224	0	0	0.05373	
Healthy	2.06096		9.86283	2.06096	0	1.52347	0.00308	
Healthy	0.20818		32.45539	0.20818	1.60562	1.75451	0	
Healthy	3.04508		63.58903	3.04508	0	0	0.45437	
Healthy	0.20077		50.17658	0.20077	13.7651	0.00361	0.95239	
Healthy	0.01673		64.88079	0.01673	0.4425	3.94462	0	
Healthy	1.97125		35.14529	1.97125	0	0	0	
Healthy	3.23491		67.28859	3.23491	0	0	0.06397	
Healthy	1.55969		43.37371	1.55969	4.52563	2.01869	0.02125	
Healthy	12.40094		36.02107	12.40094	6.82668	1.14621	0.15063	
Healthy	0		1.93236	0	0	33.9196	0	
Healthy	1.02141		43.17852	1.02141	0	0	0	
Healthy	1.18745		34.03976	1.18745	0	0	0	
Healthy	0		31.70153	0	0	0.63831	0	
Healthy	1.50307		64.13049	1.50307	0	0.1733	0.1931	
Healthy	0.1202		21.74088	0.1202	0	0	0.00636	
Healthy	4.11045		65.85601	4.11045	0	0	0	
Healthy	4.73614		92.29603	4.73614	0.60661	0	0	
Healthy	8.62087		20.81488	8.62087	1.60876	0	0	
Healthy	3.0744		63.34083	3.0744	0	0	0	
Healthy	2.0703		27.06895	2.0703	12.3635	0.01909	0.0294	
Healthy	0.21284		63.42071	0.21284	0	0	0.08158	
Healthy	0		56.66584	0	0	0	0	
Healthy	4.02367		18.57555	4.02367	15.4696	0	0	
Healthy	5.97881		69.15922	5.97881	0	0	0	
Healthy	0.15343		42.96631	0.15343	0	0	0	
Healthy	0.21189		31.84757	0.21189	0.26236	0.86895	0	
Healthy	0.03726		43.49427	0.03726	0	0	0	
Healthy	6.00802		70.27434	6.00802	0	0	0	
Healthy	0.26904		27.0824	0.26904	32.1336	0	0.04167	
Healthy	0.72455		67.71683	0.72455	0.00768	0	0.40776	
Healthy	5.91825		29.7427	5.91825	20.3695	0.57294	0.62947	
Healthy	0.49201		50.37125	0.49201	0	0	0	
Healthy	1.51574		6.72067	1.51574	0	0	0	
Healthy	0.27784		77.58969	0.27784	0	0	0.01635	
Healthy	0		19.23371	0	0	0	0	
Healthy	2.41618		54.08505	2.41618	0	0	0	
Healthy	12.35184		66.94232	12.35184	0	0	0.03557	
Healthy	0		59.9376	0	0.99286	0	0	
Healthy	1.95264		43.99451	1.95264	0	0	0	
Healthy	2.9683		49.33802	2.9683	0.02628	0	0	
Healthy	12.2442		66.58231	12.2442	0	0	0.01825	
Healthy	3.52483		52.93177	3.52483	0	0	0	
Healthy	0		11.37453	0	0.12715	2.31774	0	
Healthy	0.42364		45.65244	0.42364	0	0	0.00551	
Healthy	1.87815		40.48441	1.87815	0	0	0	
Healthy	0.03762		4.69747	0.03762	0.12461	0	0	
Healthy	0.19764		60.11791	0.19764	4.48843	0.22399	0.92989	
Healthy	11.83987		67.49187	11.83987	0	0	0.03034	
Healthy	0.06025		50.10864	0.06025	0	0	0	
Healthy	1.3045		67.63196	1.3045	0	0	0	
Healthy	0.51459		59.25281	0.51459	0	0	0	
Healthy	2.41617		31.60861	2.41617	17.2204	0	0	
Healthy	0.46365		70.17776	0.46365	0.14576	0.07584	0.10993	
Healthy	0.41504		29.14461	0.41504	5.08195	0	0.06844	
Healthy	7.94989		40.54797	7.94989	0.75077	0	0	
Healthy	1.89298		33.84269	1.89298	0	2.19226	0.03176	
Healthy	3.3114		40.86562	3.3114	0.03042	0.7659	0.42389	
Healthy	0.96304		67.15064	0.96304	0	0	0	
Healthy	6.29351		67.94477	6.29351	0	0	0	
Healthy	20.68714		0.60162	20.68714	0	1.21267	0	
D001172	0.1783		77.4741	0.1783	0.28339	0	0.01793	
Healthy	3.66981		42.29055	3.66981	0.04075	0	0	
Healthy	0.91601		66.57364	0.91601	0	0	0	
Healthy	1.6389		64.0291	1.6389	0	0.17934	0.20433	
Healthy	0		27.92004	0	2.7012	2.85895	0	
Healthy	2.68139		48.47819	2.68139	0	0.04704	0.07023	
Healthy	1.27389		74.46897	1.27389	0.01927	0	0	
Healthy	31.97999		38.99765	31.97999	0	0	0	
Healthy	8.30302		40.70462	8.30302	0.71458	0	0	
D001172	0.83196		70.73545	0.83196	0	0	0	
Healthy	0.3167		77.48577	0.3167	0	0	0	
Healthy	0.0154		64.82857	0.0154	0.00991	0	0.02014	
Healthy	0.04368		87.34147	0.04368	0.92836	0	0	
Healthy	0.4627		74.65231	0.4627	0	0	0.05945	
Healthy	0.42792		74.32335	0.42792	0	0	0.05948	
Healthy	0.35876		81.44009	0.35876	0	0	0.07416	
Healthy	0.77022		39.52349	0.77022	1.02905	1.61162	0.10738	
Healthy	3.95611		1.90822	3.95611	0.25093	0.03388	0	
Healthy	0.33732		77.14435	0.33732	0	0	0.09146	
Healthy	0		20.92223	0	2.66794	0	0	
Healthy	8.24337		47.2267	8.24337	0	0	0	
Healthy	0.71691		49.48986	0.71691	0	0	0.37974	
Healthy	0		8.15611	0	2.3946	0.23581	0	
Healthy	0		3.18355	0	0	0	0	
Healthy	0.08846		36.04442	0.08846	0	0.01598	0.12312	
Healthy	0.02933		7.35224	0.02933	0	0.39922	0.00538	
Healthy	1.68461		37.97892	1.68461	0.37964	0	0.02483	
Healthy	0.14521		6.09896	0.14521	0	9.40243	0	
Healthy	3.42201		79.58345	3.42201	0	0	0.0441	
Healthy	0.76153		84.36824	0.76153	0	0	0	
Healthy	1.17428		19.30946	1.17428	0.00518	0.88633	0.07794	
Healthy	1.70951		86.67319	1.70951	0	0	0.11684	
Healthy	0.12297		3.71972	0.12297	0.09002	0.06908	0.01252	
Healthy	0.27615		32.12247	0.27615	0.13121	0	0.07843	
Healthy	1.21876		54.00114	1.21876	1.14738	0	0	
Healthy	8.02736		40.81851	8.02736	0.73966	0	0	
Healthy	20.12523		1.84925	20.12523	0	0	0	
Healthy	0.43172		65.61651	0.43172	0	0	0.01467	
Healthy	0.22455		80.12162	0.22455	0	0	0	
Healthy	0.1086		78.3768	0.1086	0	0	0.04372	
Healthy	0.12258		27.13214	0.12258	0.00448	0	0	
Healthy	1.06893		65.13207	1.06893	0	0	0.38077	
Healthy	0.32114		60.31232	0.32114	0.92828	0.91062	0.28198	
Healthy	0.49033		20.12786	0.49033	0	0	0.02325	
Healthy	3.19954		64.59072	3.19954	0	0	0.45119	
Healthy	0.28879		29.44806	0.28879	0	0	0.07796	
Healthy	0.03218		77.53816	0.03218	0	0.12031	1.5782	
Healthy	2.28481		40.78636	2.28481	0	0	0.05789	
Healthy	0.19838		77.62184	0.19838	0	0	0.00662	
Healthy	8.08614		46.83901	8.08614	0.00447	0	0	
Healthy	2.61506		46.65057	2.61506	0.1096	0	0.00125	
Healthy	18.41686		18.81556	18.41686	2.20326	0.05877	0	
Healthy	0.31454		33.45657	0.31454	0	0	0	
Healthy	0.06675		84.77554	0.06675	0.08372	0.61813	0.34947	
Healthy	3.04921		26.67123	3.04921	0	0.41728	0	
Healthy	1.3897		55.77084	1.3897	0.0027	0	0.36926	
Healthy	0		24.50865	0	2.7746	0	0	
Healthy	0.29827		70.98239	0.29827	0.14188	0.0551	0.07641	
Healthy	2.09436		59.11193	2.09436	0.01943	0	0.22206	
Healthy	0.14285		69.36269	0.14285	0	0	0	
Healthy	0.33425		16.04387	0.33425	0	0	0.07945	
Healthy	0		39.35148	0	5.60891	9.94258	0	
Healthy	5.28012		30.44125	5.28012	0	1.00191	0	
Healthy	3.30416		31.20638	3.30416	7.45317	0	0.04213	
Healthy	1.15759		16.84445	1.15759	0	0	0	
Healthy	0.10318		27.20997	0.10318	0.49357	0	0.66603	
Healthy	9.22203		21.98073	9.22203	1.14964	0	0	
Healthy	0.12893		77.84901	0.12893	0	0	0.00316	
Healthy	0.41756		35.22085	0.41756	0	0	0.00208	
Healthy	0.37763		57.15938	0.37763	8.4388	0	0.63549	
Healthy	1.38742		53.88701	1.38742	7.08587	0	0.12384	
Healthy	0		83.02813	0	0	0	0	
D001172	0.97556		62.34143	0.97556	0	0	0	
Healthy	11.83163		7.90302	11.83163	0	0	0.14252	
Healthy	1.87602		16.68874	1.87602	0	0	0	
Healthy	3.31284		47.249	3.31284	0	0.06225	0.17429	
Healthy	0.40279		69.17688	0.40279	0.32142	0	0	
Healthy	3.30054		56.1964	3.30054	0	0	0	
Healthy	0.05937		68.93702	0.05937	0	0	0.03527	
Healthy	0.07105		84.32139	0.07105	0	0	0	
Healthy	16.86795		25.7848	16.86795	0.12379	0.96345	0.06906	
Healthy	3.90978		41.14394	3.90978	0.57597	0.16752	0.15837	
Healthy	0.16181		70.22306	0.16181	0	0	0	
Healthy	10.63564		13.52345	10.63564	43.4971	0	0.69877	
Healthy	0.06268		26.96368	0.06268	0	0.59351	0	
Healthy	0.17763		70.29138	0.17763	0	0	0	
Healthy	0.35089		67.47754	0.35089	0	0.04021	0	
Healthy	3.06382		69.34973	3.06382	0	0.02383	1.31486	
Healthy	6.13477		74.4461	6.13477	0	0	0.17714	
Healthy	1.56491		85.92451	1.56491	0	0	0.15972	
Healthy	0.47781		39.96788	0.47781	12.3862	0	0	
D001172	0.38653		49.36896	0.38653	0.63635	0	0.09814	
D001172	0.13369		61.33294	0.13369	0	0	0.02221	
Healthy	0.12456		43.80826	0.12456	0	0	0.07428	
Healthy	0.6924		84.53457	0.6924	0	0	0.06024	
Healthy	0.48548		56.6143	0.48548	0	0	0	
Healthy	0.03717		16.2496	0.03717	0	0	0	
Healthy	0		72.62941	0	0	0	0	
Healthy	4.06422		40.4931	4.06422	1.26138	0	0	
Healthy	6.08915		48.7609	6.08915	0.01073	0	0	
Healthy	0.00391		23.75406	0.00391	0	0	0	
Healthy	1.57975		22.69278	1.57975	0	0	0	
Healthy	0.45073		65.63431	0.45073	1.60553	0.02843	0.49892	
Healthy	0.58314		51.33971	0.58314	0	0	0.00015	
Healthy	1.38627		18.57704	1.38627	0.03728	0.00258	0.01827	
Healthy	0.51616		49.3268	0.51616	0	0	0.02414	
Healthy	0.81483		70.43372	0.81483	0.19217	0	0.09877	
Healthy	1.1555		64.34829	1.1555	0	0	0.39388	
Healthy	0.16929		37.61604	0.16929	0.10231	0.0425	0.00207	
Healthy	0.16078		70.61778	0.16078	0.28862	0	0.00391	
Healthy	0.65916		88.70008	0.65916	0	0	0.00376	
Healthy	0.63578		30.21417	0.63578	0.07376	0	0.1667	
Healthy	0		61.01007	0	0.07785	0.05233	0.04298	
Healthy	1.43413		85.02589	1.43413	0	0	0	
Healthy	7.12627		4.0487	7.12627	0	0	0	
Healthy	5.17979		33.15861	5.17979	5.59844	0.60919	0.04153	
Healthy	8.41175		8.92705	8.41175	0.00109	8.71892	0.04163	
Healthy	1.11206		45.84826	1.11206	0.10108	0.72082	0.05072	
Healthy	1.90282		23.37735	1.90282	1.0919	0.06064	0.08899	
Healthy	0.05651		67.76955	0.05651	0.56357	0	0.07252	
Healthy	2.68642		41.09719	2.68642	0	0	0	
Healthy	0.05795		26.70962	0.05795	0.41167	0	0.62835	
Healthy	0.06282		82.97937	0.06282	0.06019	0.67959	0.39632	
Healthy	0.54057		34.36715	0.54057	0	0	0.00842	
Healthy	0.94442		61.30247	0.94442	4.77249	0	0	
Healthy	0.08744		69.02879	0.08744	0	0.01711	1.7196	
Healthy	0.28716		35.09807	0.28716	0	0.27636	0.26053	
Healthy	1.32365		61.0165	1.32365	0	0	0.01822	
Healthy	0.59178		20.40557	0.59178	3.148	6.16548	0.04369	
Healthy	0.11188		43.39885	0.11188	0	0	0.08445	
Healthy	0.14284		26.66764	0.14284	0.44721	0	0.67306	
Healthy	4.96792		78.11938	4.96792	0	0	0	
Healthy	0.34762		42.04096	0.34762	1.90252	0	0	
Healthy	0.93721		59.64182	0.93721	0.05559	0	0.15658	
Healthy	0.3827		62.10141	0.3827	0	0	0.0135	
Healthy	6.11794		71.26837	6.11794	0	0	0	
Healthy	6.25237		28.53601	6.25237	19.8205	0.5783	0.57966	
Healthy	0		14.95691	0	0	0	0	
Healthy	0.85303		39.79314	0.85303	0.93731	0.85652	0.03273	
Healthy	0.05106		43.19804	0.05106	0.71124	0.47172	0	
Healthy	0.20964		33.43442	0.20964	0.31863	0	0	
Healthy	0.18766		67.15942	0.18766	0.57034	0	0.1027	
Healthy	11.29878		68.08716	11.29878	0	0	0.04055	
Healthy	2.37216		35.22199	2.37216	0.09932	1.0821	0	
Healthy	5.99714		68.2051	5.99714	0	0	0	
Healthy	1.48486		1.27957	1.48486	0	0.26175	0	
Healthy	4.15905		63.81396	4.15905	0	0	0.31757	
Healthy	0		28.90645	0	0	0	0	
Healthy	0		14.03954	0	0	33.4883	0	
Healthy	1.51797		28.46694	1.51797	0.02418	0	0.05808	
Healthy	0.23596		32.77295	0.23596	0.29347	0.29046	0.02254	
Healthy	0.05535		51.71282	0.05535	0.10078	0	0.07697	
Healthy	0.05763		20.13582	0.05763	0	0	0.00395	
Healthy	0.25021		28.41094	0.25021	0.21938	0	0.06095	
Healthy	1.40151		31.20192	1.40151	14.0828	0	0	
Healthy	12.7914		36.82398	12.7914	0.59719	1.06334	0.07662	
Healthy	4.02786		66.57883	4.02786	0	0	0	
Healthy	0.41678		52.72574	0.41678	2.48081	0	0	
Healthy	0.31497		43.21223	0.31497	0	0.57846	0.05108	
Healthy	0		14.224	0	0	0	0	
Healthy	1.46022		36.20723	1.46022	0	0	0	
Healthy	11.08392		46.58828	11.08392	0	0	0.00048	
Healthy	0.39931		13.3599	0.39931	1.61759	0.10831	0.44702	
Healthy	0.42386		28.3422	0.42386	0.04019	0.0131	0.01255	
