group	Bacteroidales	Oscillospirales	Actinomycetales	Enterobacterales	Lactobacillales	Selenomonadales	Coriobacteriales	Pseudomonadales	Peptostreptococcales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
D013167	64.13592	8.17462	0.31378	0.12302	0.02615	0.14835	0.1507	0	0		0.12302	0	0.02615	0.04581	0.05218	0.1507	0	0	0.03722	0
Healthy	61.68826	7.56259	0.00498	0.03656	0.0161	0.01237	0	0.30313	0		0.03656	0.6598	0.0161	0.05142	0	0	0	0.30313	0	0
Healthy	56.32307	5.81261	12.13953	0.13218	0.29615	0	1.61836	0	0		0.13218	0	0.29615	0.0078	0.00486	1.61836	0	0	0.11107	0
Healthy	54.50758	10.16045	0.20582	0.29244	0.31688	1.86885	0.08121	0	0.33346		0.29244	0	0.31688	0.0461	0	0.08121	0	0	0	0.33346
Healthy	43.3074	2.07704	0	0	0.02025	0	0.06576	0	0		0	0	0.02025	0.11856	0	0.06576	0	0	0.03259	0
Healthy	72.56282	0.81974	0	2.24934	0	0	0	0	0		2.24934	0	0	0.38935	0	0	0	0	0.05179	0
Healthy	22.69552	7.83319	3.41848	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	19.20653	21.16104	0	0.95059	0.56117	0	2.23707	0	0.62159		0.95059	0	0.56117	0	12.33642	2.23707	1.78486	0	0	0.62159
Healthy	61.23649	3.88874	0	0.06129	0.08341	0	0.16171	0	0		0.06129	0	0.08341	5.13042	0.01058	0.16171	0	0	0.14748	0
Healthy	61.52382	3.86782	0	0.08635	0.05612	0	0.19611	0	0		0.08635	0	0.05612	5.22325	0.04521	0.19611	0	0	0.14814	0
Healthy	61.23341	1.34313	0.018	6.53906	0	0	0.02368	0	0		6.53906	0.79293	0	1.43392	0	0.02368	0	0	0.33399	0
Healthy	60.29015	6.44804	0.73847	0.80726	0.47816	0	0	0	0		0.80726	5.96611	0.47816	2.31024	0.07757	0	0.26823	0	0	0
D013167	57.43887	19.35429	0.85318	0.03476	0.13835	0.41642	0.19008	0.0078	0.00393		0.03476	0	0.13835	0.07795	0.04446	0.19008	0	0.0078	0.0135	0.00393
Healthy	60.90446	2.58247	0.54376	0	0	0	0.00925	0	0		0	0.05654	0	2.72043	0	0.00925	0	0	0	0
Healthy	38.99953	0.00369	0	3.05793	9.5205	0	0	0	0		3.05793	0	9.5205	0	0.31989	0	0	0	0	0
Healthy	16.03709	47.1683	0	0	0.58813	0	1.21596	0	0		0	0	0.58813	0.18887	0	1.21596	0	0	0	0
Healthy	72.96854	0.86856	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	63.08919	3.83131	0.00486	0.10077	0.06844	0	0.13351	0	0		0.10077	0	0.06844	5.04198	0.02511	0.13351	0	0	0.20481	0
Healthy	86.49669	3.58157	0.21558	1.79721	0.09177	0	0	0	0		1.79721	0	0.09177	0.06696	0.02595	0	0	0	0.10238	0
Healthy	62.46336	10.7516	0.27018	0	0.06962	0	0.21112	0	0.20544		0	0.69377	0.06962	0.00362	0	0.21112	0	0	0.01272	0.20544
Healthy	50.72942	6.64564	1.51004	0.03177	0	0	0.13067	0	0		0.03177	12.3504	0	0.11739	0.00781	0.13067	0	0	0.97352	0
Healthy	65.12554	6.78337	0	5.34661	0	0	0	0	0		5.34661	5.12023	0	5.95538	0	0	0.29827	0	0.06167	0
Healthy	45.519	5.96767	1.07843	0.50252	0.08386	0	0.76566	0	0		0.50252	0.14545	0.08386	0.00293	0.52419	0.76566	0.06687	0	0.65801	0
Healthy	38.42566	2.04788	0	0.16732	0.31316	0	0	0	0		0.16732	0	0.31316	0.00066	0.21681	0	0	0	0.06499	0
Healthy	57.43447	9.26634	0	0	0.01933	0	0	0	0		0	1.67518	0.01933	6.45037	0	0	1.68323	0	0.05635	0
Healthy	25.9085	5.84912	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	60.72875	5.35429	3.76883	0.16819	0.14173	0	0	0	0		0.16819	0.87803	0.14173	0.14799	0.00557	0	0	0	0.37818	0
Healthy	39.65412	18.71534	3.91922	0	0.29047	0	0.70297	0	0.14257		0	0	0.29047	0.86213	0.03077	0.70297	1.61096	0	0.24869	0.14257
Healthy	68.11255	0.08715	0.15458	0.77609	0	0	0	0	0		0.77609	0	0	0	0	0	0	0	0	0
Healthy	51.31828	21.02093	0.08497	0.01246	0.04004	0	0.16427	0	0		0.01246	0.00032	0.04004	0.22029	0.02119	0.16427	0	0	0.24608	0
Healthy	61.18119	8.49703	0	0	0.03766	0	0	0	0		0	0	0.03766	0.03347	0.00749	0	0	0	0	0
Healthy	26.18248	11.23854	1.55761	0.32653	0.02304	0	0.48756	0	0.0005		0.32653	1.83282	0.02304	1.81278	1.48201	0.48756	3.84463	0	0	0.0005
Healthy	60.2623	6.33297	0.84066	0.7776	0.36114	0	0	0	0		0.7776	5.82674	0.36114	2.33934	0.06644	0	0.26043	0	0	0
Healthy	60.18214	5.14735	0.90259	0.96041	0	0	0.60333	0	0.02075		0.96041	0	0	1.44712	0.18432	0.60333	0	0	0	0.02075
Healthy	11.533	14.76306	0	0	0	0	0	0	0		0	0	0	0	7.68274	0	0.13631	0	0	0
Healthy	42.72847	27.77431	0.2343	0.32129	0	0	0.00539	0	0.15627		0.32129	0	0	0.06726	0.06627	0.00539	0	0	0	0.15627
Healthy	74.81172	3.68394	0.21185	0	0.14373	0	3.05251	0	0		0	0	0.14373	0.10798	0.13293	3.05251	0	0	0.01841	0
Healthy	13.58487	6.11185	0.02114	10.2792	0	0	1.49991	0	0		10.2792	43.4724	0	0.30043	0.13948	1.49991	0	0	0.71462	0
Healthy	71.38515	7.45588	0.58646	0.10061	0	0.01167	0.04025	0.00483	0.0079		0.10061	0.03469	0	2.817	0.00218	0.04025	0	0.00483	0.01487	0.0079
Healthy	28.00834	9.95011	0.08384	0.22162	1.6223	0.17096	0.12091	0	0		0.22162	0	1.6223	0	2.63695	0.12091	2.27477	0	0	0
Healthy	44.18307	17.82206	4.09377	0.33885	0.78659	0	0.14055	0.00523	0		0.33885	0	0.78659	0.32375	0.02658	0.14055	0	0.00523	0.00464	0
Healthy	33.10014	16.49329	1.70394	0.1535	0.3917	0	0.27317	0	0		0.1535	0.63493	0.3917	0.63109	6.99111	0.27317	2.65359	0	0.08871	0
Healthy	85.82224	7.01709	1.23569	0.60552	0.34481	0	0.07765	0	0.01532		0.60552	0.03989	0.34481	0.04169	0.17487	0.07765	0	0	0	0.01532
Healthy	33.90315	20.03581	1.73892	0.11169	0.18325	0	0.19543	0	0		0.11169	0	0.18325	0.36764	0.04409	0.19543	0	0	0.00376	0
Healthy	70.51977	4.65883	0	0	0.39844	0	0.10602	0	0.06537		0	0.04755	0.39844	0.83322	1.27333	0.10602	3.62986	0	0.0186	0.06537
D013167	53.72302	30.37077	0.56065	1.17303	0.52651	0	0	0	0.02047		1.17303	0	0.52651	0.66648	0.01394	0	0.06645	0	0	0.02047
Healthy	62.9367	9.20068	0.11896	0	0.00784	0	0.04102	0	0.0115		0	0.89222	0.00784	2.23462	0.02267	0.04102	0	0	0	0.0115
Healthy	33.13465	2.84876	0	0.03779	0	0.06916	0	0	0.09801		0.03779	0.00828	0	0	1.6906	0	0	0	0	0.09801
Healthy	43.91144	4.2752	0	4.06115	0.15997	0.13054	0.0029	0.16498	0		4.06115	0	0.15997	0	0.13657	0.0029	0.94659	0.16498	0	0
Healthy	69.10783	5.11895	0.1269	0.06093	0	0	0.1261	0	0		0.06093	0	0	0.02525	0.52483	0.1261	0	0	1.42888	0
Healthy	22.25656	5.36435	0.1445	1.64715	0.02753	0	0.24638	0	0.03777		1.64715	10.2982	0.02753	0.25774	0.63958	0.24638	0	0	0.1026	0.03777
Healthy	13.31218	34.91888	0.30366	0.40844	0.8535	0	1.21051	0	2.2151		0.40844	0	0.8535	0	9.54612	1.21051	5.59783	0	0.02758	2.2151
Healthy	67.98188	5.06903	0.19261	0	0.43095	0	0.02509	0	0		0	0	0.43095	6.01844	0	0.02509	0	0	0	0
Healthy	55.93334	5.65747	12.31335	0.21949	0.23069	0	1.74519	0	0		0.21949	0	0.23069	0.08297	0.02318	1.74519	0	0	0.08565	0
D013167	70.53649	9.54671	0.59519	0.02694	0.17163	0	0.17788	0	0.02212		0.02694	0	0.17163	0.2665	0.03789	0.17788	0.00234	0	0.04707	0.02212
Healthy	50.09099	10.60798	0.24184	0.102	0.00191	0	0.38301	0	0		0.102	0.03792	0.00191	1.54425	1.27484	0.38301	0	0	0	0
Healthy	9.77201	11.46567	0.00719	0.0753	4.45262	0	2.10498	0	1.24703		0.0753	0	4.45262	0	12.93595	2.10498	0.32028	0	0	1.24703
Healthy	49.84518	6.22468	1.6107	0.09194	0	0	0.14463	0	0		0.09194	12.3729	0	0.13831	0	0.14463	0	0	0.8116	0
Healthy	85.64382	4.02822	0.26173	1.75907	0.01432	0	0	0.20194	0.03032		1.75907	0	0.01432	0.98994	0.02979	0	1.28601	0.20194	0.04785	0.03032
Healthy	27.67924	13.07155	13.54931	0	0.19114	0	1.24155	0	0		0	0.00277	0.19114	1.49689	0	1.24155	0	0	0.00501	0
Healthy	28.03494	7.24726	0	0.06126	0.01997	0	0	0	0		0.06126	0.70351	0.01997	0	0	0	0	0	0	0
Healthy	9.82302	25.1117	11.57231	0	0.37943	0	1.80325	0	0		0	1.23746	0.37943	0	0	1.80325	0.27572	0	0	0
Healthy	42.51116	5.87945	0.93536	0.03357	0.08935	0	0.01862	0	0.37331		0.03357	0	0.08935	0	0.73564	0.01862	3.9126	0	0.13867	0.37331
Healthy	78.21362	2.4345	0	0	0	0.0133	0.58449	0	0		0	0	0	0	0.20685	0.58449	0.07944	0	1.5463	0
Healthy	32.48435	2.91678	0	3.11775	2.60608	0	0	0	0		3.11775	0	2.60608	0	0	0	0	0	0	0
Healthy	24.37262	15.33346	0.74147	0.1379	0.00661	0	0.05074	0	0.05455		0.1379	0.10576	0.00661	0.56031	0.18382	0.05074	0	0	0.04588	0.05455
Healthy	25.24072	7.14568	1.32595	0.8832	0.87776	0	0.10742	0	0		0.8832	0	0.87776	2.29366	0.01604	0.10742	3.90432	0	0	0
Healthy	77.14817	5.10132	0.34933	0.25725	0.00317	0	0.23506	0	0		0.25725	0	0.00317	0.02592	0.08464	0.23506	0	0	0.01028	0
Healthy	28.96809	19.40024	2.47811	0.01154	0.17678	0	0.01832	0	0.01811		0.01154	0.11581	0.17678	0.89833	0.22791	0.01832	0	0	0.08692	0.01811
Healthy	67.93963	4.17699	0.34572	0	0	0	0	0	0		0	0	0	0.1559	0.29707	0	0	0	0	0
Healthy	6.90874	1.20933	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	91.15794	0.33015	0.31964	0.4381	0.04242	0	0	0.16908	0.00252		0.4381	0	0.04242	0.38966	0.17387	0	0	0.16908	0	0.00252
D013167	56.32531	18.57138	6.57195	1.99062	0.07326	0	0.20874	0	0		1.99062	0	0.07326	0.18154	0.1854	0.20874	0	0	0	0
Healthy	64.28467	7.37115	0.6049	0.12452	0.00396	0	0.22944	0	0		0.12452	0	0.00396	1.51147	0.01542	0.22944	0	0	0.18817	0
Healthy	34.19164	7.08121	27.9063	1.34731	0.27112	0	0.2881	0	0.31638		1.34731	0.2178	0.27112	0.01562	0.76407	0.2881	0	0	0	0.31638
Healthy	32.61151	14.54745	0.78074	0	0	0	0.44203	0	0.2142		0	0	0	0.00297	0	0.44203	0	0	0	0.2142
Healthy	69.36234	4.94162	0.11949	0.09307	0	0	0.16083	0	0		0.09307	0	0	0.0279	0.49986	0.16083	0	0	1.68099	0
Healthy	29.16259	10.15176	0.11929	0	0.09454	0	0.45095	0	0		0	22.8919	0.09454	0.01838	0.299	0.45095	2.43258	0	0.65119	0
Healthy	30.15426	24.67767	0.07508	1.68824	0	0	0.09204	6.47865	0.13173		1.68824	0	0	0.0386	0.23297	0.09204	0.02727	6.47865	0	0.13173
Healthy	48.4901	10.9391	0	0.47148	0	0	0	0	0.60065		0.47148	0.31809	0	0	7.41531	0	0	0	0	0.60065
Healthy	58.35947	3.93842	0.36245	0	0	0	0.13704	0	0		0	8.57815	0	0.32791	0	0.13704	0	0	0.3514	0
Healthy	68.95983	1.93061	0.25283	0.09818	0	0	0	0	0		0.09818	0	0	0.14634	0.03309	0	0	0	0	0
Healthy	84.2783	2.96627	1.07505	0.10716	0	0	0.51228	0.28774	0		0.10716	0	0	0.33167	0.01756	0.51228	0	0.28774	0.06719	0
Healthy	13.30113	15.99506	5.21743	1.36407	3.55343	0	1.27404	0	0.00861		1.36407	0.07407	3.55343	0.05758	0.27483	1.27404	0	0	0.01561	0.00861
Healthy	31.07471	4.91407	0.15216	0.03651	0.02207	0.78584	0.26645	0.01093	0.01405		0.03651	0.04887	0.02207	0	0.02419	0.26645	0	0.01093	0.09352	0.01405
Healthy	44.84959	9.20627	0.65766	0.29812	0.04988	0	0.07161	0	0.59335		0.29812	0	0.04988	0.01362	0.39103	0.07161	0	0	0	0.59335
Healthy	65.87777	3.81533	0.4766	2.94243	0.20831	0	0	0	0		2.94243	0	0.20831	1.18589	0	0	0	0	0.00794	0
Healthy	56.19211	3.49063	0.38391	13.23779	0	2.57302	0.05928	0	0		13.23779	0	0	2.26482	0.07753	0.05928	0	0	0.06136	0
Healthy	26.13212	1.28058	9.2609	2.01818	0.19581	0	2.31551	0	0.00282		2.01818	11.0573	0.19581	0	1.2382	2.31551	0	0	0.33247	0.00282
Healthy	27.17957	0.55445	0	0	0.0334	0	0	0	0		0	0	0.0334	0.03273	0	0	0	0	0	0
Healthy	20.77593	12.84958	2.43929	0.06715	0.18472	0	0.27622	0.4656	0.00398		0.06715	2.34656	0.18472	0.07643	0.84119	0.27622	0.45049	0.4656	0	0.00398
D013167	33.57928	26.0226	6.23359	0.51124	0.11894	4.47029	1.10127	0	0		0.51124	0.05792	0.11894	3.30997	0.22794	1.10127	0.00027	0	0.08042	0
Healthy	41.09319	10.41598	2.56882	0.16289	0	0	0.1381	0	0		0.16289	16.6374	0	0.08411	0.00528	0.1381	0	0	1.65896	0
Healthy	48.09754	12.73694	0.35294	0.03111	0	0	0.02411	0	0.00278		0.03111	0.72089	0	0.78648	0.01092	0.02411	0	0	0.017	0.00278
Healthy	68.38534	5.0337	0.22444	0	0.45064	0	0.04917	0	0		0	0	0.45064	5.77917	0	0.04917	0	0	0	0
Healthy	14.88895	35.64865	1.41622	0.14639	0.42071	0	0.10263	0	0.13799		0.14639	0	0.42071	0	0.6235	0.10263	1.67791	0	0	0.13799
D013167	11.58101	19.25635	4.439	6.64068	0.27626	0.00946	0.22315	0.06603	0.0628		6.64068	0	0.27626	0.00089	0.02364	0.22315	0	0.06603	0	0.0628
Healthy	54.5794	6.64542	0.02442	1.06555	0	0	0.6677	0	0		1.06555	6.91086	0	0.25334	0.34156	0.6677	0	0	0.13363	0
Healthy	40.23586	16.08225	0.70442	0.28402	0	0.45257	1.90188	0	0		0.28402	0.00242	0	7.42489	0	1.90188	0	0	0.02269	0
Healthy	22.08317	1.8726	0	0	0	0	0	0	0		0	0	0	0	0.41372	0	0	0	0	0
Healthy	73.68848	7.95749	0	0	0	0	0.08397	0	0		0	0.7359	0	0	0	0.08397	0	0	0	0
Healthy	56.66584	2.34553	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	66.0405	8.08306	0.05648	0	0.00451	0	0	0	0.03446		0	0.39843	0.00451	0.9357	0.03583	0	0	0	0	0.03446
Healthy	83.87272	3.26145	3.52286	0	0	0	0	0	0		0	0.0783	0	0.08668	0	0	0	0	0.38168	0
Healthy	17.06408	8.15838	20.95547	20.6834	0.05471	0	0.47577	1.02995	0		20.6834	2.24224	0.05471	0.03469	1.7809	0.47577	1.48207	1.02995	0	0
Healthy	8.57035	27.55449	13.7757	0	5.14226	0	0.90813	0	0.22496		0	7.77762	5.14226	0.01024	0.22328	0.90813	0	0	0	0.22496
Healthy	64.20095	1.41207	0.96473	0	0	0.01354	0.22514	0	0		0	0	0	0.17644	0.05866	0.22514	0	0	0.12192	0
Healthy	63.86722	3.9801	0	0	0	0	0.04907	0	0		0	0	0	3.11279	0.0698	0.04907	0	0	0.36368	0
Healthy	48.07006	9.25594	1.56782	0	0	0	0.15957	0	0		0	0.39701	0	3.63923	0	0.15957	0.03543	0	0	0
Healthy	54.23068	18.43899	1.21806	0.01432	0.06142	0.86905	0.40995	0	0		0.01432	0.07548	0.06142	1.97267	0	0.40995	0.04257	0	0.38003	0
Healthy	70.25471	3.77911	3.4047	0.16723	0.06813	0	1.24633	0	0.05677		0.16723	0.38122	0.06813	0.59767	0.38988	1.24633	0.00389	0	0.01217	0.05677
Healthy	45.1154	5.83974	1.16352	0.38987	0.07486	0	0.72701	0	0		0.38987	0.16296	0.07486	0.00697	0.55076	0.72701	0.09795	0	0.68442	0
Healthy	8.96652	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	19.53796	0.10902	3.59922	1.22222	0.01049	0	0.01982	0	0.16076		1.22222	4.30812	0.01049	0.02732	0.06788	0.01982	0	0	0	0.16076
Healthy	38.80998	8.31988	0.0242	0	0.00464	0	0	0	0		0	0.11184	0.00464	0.01398	0.77904	0	0	0	0	0
Healthy	54.92835	19.13654	0	0.64108	0.10861	0	0	0.04728	0		0.64108	2.78327	0.10861	0.00676	0.09846	0	0	0.04728	0.1571	0
Healthy	0.80423	32.45947	4.09121	2.20922	2.68779	0	0.31421	8.72496	0.0211		2.20922	0.53897	2.68779	0	0.00238	0.31421	0	8.72496	0.00223	0.0211
Healthy	64.91261	6.71679	0	0	0.01188	0	0.15552	0	0		0	0	0.01188	1.17066	0.06491	0.15552	0	0	0.44208	0
Healthy	11.14039	18.7677	2.04766	0	0	0	4.43335	0	0		0	0	0	0	0	4.43335	7.31724	0	0	0
Healthy	17.47557	9.71921	0	0.13314	0.19039	0	0	0	0		0.13314	0	0.19039	0.06232	0.05921	0	0.12693	0	0	0
Healthy	42.65315	0.00162	10.59404	34.1359	0.2922	0	1.94618	0.91869	0		34.1359	0	0.2922	0	0.22678	1.94618	0	0.91869	0.01384	0
Healthy	69.9158	1.79241	0.26094	0.06349	0	0	0	0	0		0.06349	0	0	0.1421	0.04636	0	0	0	0	0
Healthy	56.77236	0.4108	0.24372	0.03009	0.03822	0	0.08364	0	0.13564		0.03009	0	0.03822	0.05722	0.33608	0.08364	0	0	0	0.13564
Healthy	39.9845	20.42144	0	0	0	0	0	0	0		0	0	0	0.34289	0	0	0	0	0	0
Healthy	52.21683	8.50292	0.15819	0.01798	0	0	0.17906	0	0		0.01798	5.49285	0	0.60592	0	0.17906	0	0	0.31247	0
Healthy	1.32898	25.88444	23.31529	19.55129	5.52825	0	0	0	0.04182		19.55129	0	5.52825	0.18685	0	0	0	0	0	0.04182
Healthy	67.89234	8.00868	0	0.0414	0.05352	0	0.28561	0	0		0.0414	0.5437	0.05352	0.02515	0	0.28561	0	0	0.04428	0
Healthy	81.0339	3.00268	1.09986	0.15643	0.00438	0	0.50491	0.2588	0		0.15643	0	0.00438	0.34009	0.04216	0.50491	0	0.2588	0.05116	0
Healthy	33.62841	17.76265	3.48084	0	1.65436	0	1.22084	0	0		0	0.07917	1.65436	0.24028	0.05069	1.22084	0	0	0.01639	0
Healthy	70.13488	4.60587	4.05144	0.32147	0.01091	0	0	0	0		0.32147	0.1407	0.01091	0.22596	0	0	0	0	0.10246	0
D013167	51.22676	22.36483	0.34696	0.1378	0.15489	0.31434	0.76459	0	0.00475		0.1378	0.03738	0.15489	0.03713	0.54595	0.76459	0.00043	0	0.0141	0.00475
Healthy	5.73114	3.73209	0	8.35865	33.52188	0	0	0	0		8.35865	0	33.52188	0.06749	0.35808	0	0	0	0	0
Healthy	32.57043	10.44755	0.20729	0.1197	0.65103	1.03266	0.28149	0	0.2005		0.1197	0.23083	0.65103	0	1.58635	0.28149	0	0	0.00588	0.2005
Healthy	40.16562	20.14102	0	3.3964	1.22234	0	0.19707	0	0.05413		3.3964	0	1.22234	0	11.41108	0.19707	7.08862	0	0.03857	0.05413
Healthy	61.20648	3.11984	0.20792	0	0	0	0.11948	0	0		0	8.3248	0	0.25836	0	0.11948	0	0	0.38783	0
Healthy	67.11219	6.34007	1.48272	0.14355	0.04397	0	0.35484	0	0		0.14355	0.57677	0.04397	0.03423	0	0.35484	0	0	0.09241	0
Healthy	2.11984	21.46431	0	0	0	0	2.47695	0	1.77812		0	0	0	0	3.08538	2.47695	4.61632	0	0	1.77812
Healthy	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	36.96423	9.39817	0.81976	2.00589	2.25199	0	0	0	0.01458		2.00589	0	2.25199	0	0	0	0	0	0	0.01458
Healthy	74.49401	6.10539	0.00896	0.4999	0.02754	0	0	0	0		0.4999	0	0.02754	0.00596	0	0	0	0	0.03855	0
Healthy	68.79607	3.48428	0	0.08539	0	0	0	0	0		0.08539	0	0	0.20211	0.02466	0	0	0	0.11194	0
Healthy	48.33093	5.63403	0.07118	0.89547	0.02891	0.37926	0.05744	0	0.09574		0.89547	0.02151	0.02891	0.08866	0.03925	0.05744	0	0	0.02823	0.09574
Healthy	3.52148	26.29714	0	0	0	0	3.16693	0	0.32805		0	0	0	0	6.6301	3.16693	8.10433	0	0	0.32805
Healthy	30.977	10.48052	0.23884	0	0	0	0	0	0		0	0	0	0.05841	0	0	3.58224	0	0	0
Healthy	48.79426	3.6557	0.17352	0.05039	0	0	0.11049	0	0		0.05039	9.34841	0	0.51228	0	0.11049	0	0	0.54332	0
Healthy	72.78589	0.5394	2.35336	0	0	0	0.06081	0	0		0	0.23017	0	0.59765	0	0.06081	0	0	0.00456	0
Healthy	4.21911	13.36155	7.56379	1.51275	0.50576	0	1.97637	0	3.00563		1.51275	4.14396	0.50576	0.18294	2.33088	1.97637	0	0	0	3.00563
Healthy	11.39171	8.41224	0.00415	0	0.09339	0	0	0	0		0	0	0.09339	0.03331	2.3575	0	0.5885	0	0	0
Healthy	62.92296	1.19727	0.53273	0.18506	0	0	0.25739	0	0		0.18506	0.91657	0	0.90545	0	0.25739	0.27574	0	0.03807	0
Healthy	80.807	1.92124	0.00522	0	0.02167	0	0.02177	0	0.01374		0	0	0.02167	1.51926	0.07097	0.02177	0	0	0.03219	0.01374
Healthy	33.08793	13.61769	3.06453	2.89015	0.20013	0	0.60156	2.84982	0.44235		2.89015	1.74463	0.20013	0.02403	0.02103	0.60156	0	2.84982	0.03549	0.44235
Healthy	48.86634	5.49903	2.29847	1.65118	0	0	0.54417	0	0		1.65118	0	0	1.98335	0.07097	0.54417	0	0	0.14487	0
Healthy	0.64899	0.00469	90.47287	0.38324	7.37831	0	0.01197	0.10444	0		0.38324	0	7.37831	0	0.00052	0.01197	0	0.10444	0	0
Healthy	68.09593	4.84848	0.2579	0	0.57766	0	0.04976	0	0		0	0	0.57766	5.94819	0	0.04976	0	0	0	0
Healthy	84.30349	6.07454	0.57724	0.65903	0.06916	0	0.03478	0	0		0.65903	0	0.06916	0.20509	0	0.03478	0	0	0	0
Healthy	18.18298	6.26482	0.19667	1.30524	5.65207	0	0	0	0		1.30524	0	5.65207	0.13331	0.71517	0	0	0	0	0
Healthy	37.14505	7.72879	1.67411	0.45025	0	0	0.11357	0	0.15181		0.45025	0	0	0	0.41766	0.11357	0	0	0	0.15181
Healthy	18.48963	24.35723	4.31022	0.68164	4.25631	0	3.93655	1.10921	0.05489		0.68164	0	4.25631	0.04844	0.97193	3.93655	0	1.10921	0.06883	0.05489
Healthy	70.64789	4.59735	0	0	0.37018	0	0.09911	0	0.05486		0	0.02726	0.37018	0.82778	1.26597	0.09911	3.68487	0	0.01429	0.05486
Healthy	70.63958	5.52792	0.70083	0.13819	0.47546	0.86434	0.13782	0.02244	0.03542		0.13819	0	0.47546	0	1.24815	0.13782	0	0.02244	0	0.03542
Healthy	45.16881	4.24375	18.1815	0.2193	0	0	0.78456	0	0.05531		0.2193	0	0	0.08213	0.43517	0.78456	0	0	0	0.05531
Healthy	9.76001	25.52671	11.6606	0	0.81377	0	0	0	0		0	0	0.81377	0	0	0	0	0	0	0
Healthy	14.72022	32.68474	10.37074	0.03632	2.30598	0	0.05986	0	0.69314		0.03632	0.00884	2.30598	0.05476	0.01939	0.05986	0	0	0	0.69314
Healthy	58.86491	2.01476	3.94396	0	0.00823	0	0.10103	0	0.02819		0	6.60676	0.00823	2.38675	0	0.10103	0	0	0.07263	0.02819
Healthy	31.51029	11.68707	5.87586	0.18599	1.33874	0	0.10848	0	0		0.18599	13.1712	1.33874	0.01433	0.15548	0.10848	0	0	0.00738	0
Healthy	60.9717	14.34702	2.99392	0.17056	0.16507	0	0.74484	0	0.09399		0.17056	1.42643	0.16507	0.07557	0.92989	0.74484	0	0	0.04138	0.09399
Healthy	23.71041	8.58397	1.94967	0.09058	2.97425	0.50437	3.29712	0.00568	0		0.09058	0	2.97425	0.39744	0.04289	3.29712	0	0.00568	0	0
Healthy	60.37382	5.26228	3.86564	0.2024	0.13567	0	0	0	0		0.2024	0.78996	0.13567	0.16598	0	0	0	0	0.35323	0
Healthy	10.08932	46.75029	0	0.51966	0	0	1.25973	0	0		0.51966	0	0	0	0.39765	1.25973	21.9733	0	0	0
Healthy	36.6444	3.67979	0	0	0	0	0	0	0		0	0	0	0	1.90263	0	1.82274	0	0	0
Healthy	52.35302	8.66129	0.34237	0.02214	0	0.42702	1.72384	0	0.05282		0.02214	0	0	5.33586	0	1.72384	0	0	0.15329	0.05282
Healthy	76.77429	5.14615	0.33385	0.29681	0	0	0.18667	0	0		0.29681	0	0	0.03171	0.09813	0.18667	0	0	0.00787	0
Healthy	9.72508	26.8347	11.44745	0	0.28125	0	2.42663	0	0		0	0.77617	0.28125	0	0	2.42663	0.34905	0	0	0
Healthy	26.20164	9.33467	1.23408	0.11684	0.36739	0	1.35538	0	0		0.11684	0.43436	0.36739	0	0.80095	1.35538	0.00178	0	0.69413	0
Healthy	52.14534	1.00427	0	0.01657	0.00659	0	0.00205	0	0.03771		0.01657	0	0.00659	0.00256	0.01122	0.00205	0	0	0	0.03771
Healthy	58.10073	5.91732	12.56917	0.17989	0.20558	0	1.82765	0	0		0.17989	0	0.20558	0.10726	0.02597	1.82765	0	0	0.14138	0
Healthy	62.73642	5.78505	0.17035	0.19311	0.51722	0	0.44937	0	0.02291		0.19311	0	0.51722	0.40893	4.23237	0.44937	3.47911	0	0.0212	0.02291
Healthy	44.6047	14.59811	2.19281	0.1954	0.90812	0	0.07986	0	0.38988		0.1954	0	0.90812	0	0.00276	0.07986	0	0	0.04873	0.38988
Healthy	25.1176	10.43714	5.01757	0.3364	0.08943	0	0.4403	0	1.1973		0.3364	0	0.08943	0.06174	1.75278	0.4403	0	0	0	1.1973
Healthy	33.8182	3.6577	0.00476	0	0	0	0.51657	0	0		0	1.02691	0	0.86723	1.06904	0.51657	0	0	0.24328	0
Healthy	48.77218	2.14083	2.50981	0.33215	0.14492	0	0.57888	0	0.44489		0.33215	3.81688	0.14492	0.07248	1.52775	0.57888	0	0	0.0293	0.44489
Healthy	45.66618	6.0718	0.88026	2.16888	0.64442	0	0	0	0		2.16888	0.02361	0.64442	5.85919	0	0	3.38076	0	0	0
Healthy	55.40129	11.63969	4.06544	6.26117	0.17283	0	0.00015	0	0.78828		6.26117	0	0.17283	0.04768	0.08529	0.00015	0	0	0	0.78828
Healthy	59.93208	4.52072	0.10926	0.08528	0	0	0.1557	0.481	0		0.08528	0	0	0	0	0.1557	0	0.481	0.04218	0
