group	Bacteroides_eggerthii	Bacteroides_stercoris	Dialister_invisus	Ruminococcus_B_gnavus	Bacteroides_nordii	Adlercreutzia_equolifaciens	Anaerotruncus_colihominis	Gordonibacter_pamelaeae	Longicatena_innocuum	Eggerthella_lenta	Agathobacter_rectalis	Ruminococcus_H_sp003531055	Anaerobutyricum_hallii_A	Collinsella_sp003487125	Enterocloster_aldenensis	Bariatricus_comes	Mediterraneibacter_torques	Blautia_A_wexlerae	Roseburia_hominis	Dorea_formicigenerans
Healthy	0.86176	0	0	0	0	0	0	0	0	0	7.98498	2.8031	0	0	0	0	0.7562	0	0	0
Healthy	0.00058	5.39851	0	0	0.00836	0	0	0	0	0	2.39382	0	0.28438	0.08619	0.56526	0.2994	0.08154	0.29709	0.1529	0.3239
Healthy	0	0	5.20882	0.01724	0	0.08739	0	0	0	0	23.8382	7.46297	1.22776	0	0.28533	0.32274	0.05849	0.8674	0.41936	1.37493
Healthy	0	2.41248	0	0	0	0.13643	0	0	0	0	2.83888	0	0.01981	0.00628	0	0	0.13855	0.10764	7.00424	0.04984
Healthy	0	0.344	0	0	0	0	0	0	0	0	0.09244	1.81634	0.71945	0	0.09081	0.03729	0.04964	0.22751	0.02269	0.08028
Healthy	0	0	0	0	0	0	0	0	0	0	0.10129	0	0	0	0	0	0	0	0.58916	0
Healthy	0	2.34916	0	0	0	0.09859	0	0	0	0	2.86894	0	0	0.01508	0	0	0.13774	0.121	7.00011	0.02463
Healthy	0	0	7.77092	0.70223	0	0	0	0	0	0	0.57742	0	0	0.21143	0	0	0.60128	0	0	0.06405
Healthy	0	0.72236	0	0	0	0	0	0	0	0	0.35719	0	0	0.27608	0.06348	0.08195	0.03702	0.00227	0.40638	0
Healthy	0	0	0	0	0	0	0	0	0.01058	0	2.31682	2.89996	1.21821	0	1.26639	0.8554	0.12399	0.43462	0.24013	0.22889
Healthy	0	0	0	0.01704	0	0	0.06929	0	0.00591	0	0	0	0	2.49866	0	0	2.4807	0.0487	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.76809	0.04442	0.1778	0.06888	0.79039	0.7229	0.04308	0.2834	0.04364	0.51303
Healthy	14.5766	0	0	0	0.17271	0	0	0	0	0	1.51351	1.83836	0	0	0.00909	0.01233	0.09464	0.03363	0.96784	0
Healthy	14.6874	0	0	0	0.14571	0	0	0	0	0	1.42538	1.8239	0	0	0.01376	0.02973	0.12616	0.02949	0.88905	0
Healthy	57.6253	0	3.51628	0.01475	0	0	0.39006	0	0	0	0	0	0.00929	0.12065	0	0.01291	0.02086	0	0	0
Healthy	0	6.93512	0	0.32867	0	0.08206	0.00348	0	0.0047	0	13.7984	9.34393	1.76051	0.5752	1.57371	0.81838	0.01155	0.5628	0.04324	0.84873
Healthy	1.22976	0	0	0	0	0.48549	0	0	0	0	0	0	0	0	0	0.00644	0.06405	0.05837	0.45404	0
Healthy	0	0	6.33012	0	0	0	0.0382	0	0	0	1.50515	0.95182	0.06696	0.17988	0.0081	0.01513	0.01496	0.03001	0.63023	0.0016
Healthy	0	0	0.0361	0	0.00881	0	0	0	0	0	6.25838	0.83298	0.01582	0.33875	0.77128	0.25537	0.00737	0.15091	0.02471	0.09335
Healthy	0	0	0	0	0	0.05214	0	0	0	0	2.49791	0.08654	0	0.23576	0.23104	0	0	0.03226	0.33379	0
Healthy	0	37.387	0	0	0.02755	0	0	0	0	0	0	1.25169	0	0	0	0	0.23078	0.00868	0.06525	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92622	0	0	0	0	0	0
Healthy	0.01613	0.00825	0	0	0	0.02048	0	0	0	0	6.8111	0.87523	0.27665	0.13086	0.10438	0.1967	0.51172	0.27424	0.31502	0.45439
Healthy	0	0	0.20223	0	0.03634	0.09531	0	0	0	0	0.23407	0.58616	0	0.02807	0	0	0.02092	0	0	0
Healthy	0	0	0	0	0.01104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.00338	0.004	0	0	0	5.4943	0.59035	0	0.32443	0.38309	0.04986	0.05369	0.18082	1.91352	0.03023
Healthy	0	18.9556	4.89735	0	0	0	0	0	0	0	1.00725	0.46837	0	0.01567	0.01209	0	0.07327	0	0	0
Healthy	0	0	0	3.63629	0	0	0	0	0.03993	0.15484	0	0	0	0	0	0	0.33553	0.00023	0	0
Healthy	0	2.44039	0	0	0	0	0	0	0	0	5.16137	0	0.52747	1.43714	0.0894	0.22106	0.11335	0.21849	0.34324	0.33714
Healthy	0	5.31641	0	0.00786	0.02002	0	0	0	0	0	0	1.85033	0	0.02489	0	0.03971	0.23274	0.02528	3.08953	0.04991
Healthy	0	0	0	0	0	0	0	0	0	0	0.2165	0	0	0	0	0	0	0	0	0
Healthy	0	0	16.0145	0	0	0	0	0	0	0	2.99757	0	0	0.84596	0.03374	0	0.13846	0.03665	0	0.17671
Healthy	0.03363	30.4691	8.17608	0	0.06218	0	0	0	0	0	2.44706	0	0.00823	0.02071	0.07917	0.02968	0.03432	0.03358	0.00144	0
Healthy	0	0	2.68832	0	0	0	0	0	0	0	6.92048	1.24285	1.19194	0.16158	0.25456	0.0352	0	0.35252	0.48604	0
Healthy	0	0.49793	0	0	0	0	0	0	0.00036	0	8.59676	0.58139	0.12561	0.03757	0.18875	0.08419	0.1252	0.05493	0.00065	0.1058
Healthy	12.6862	0	0	0	0.13632	0	0	0	0	0	1.18983	1.79007	0	0.16424	0.06126	0	0.1144	0.00829	0	0
Healthy	0.28526	0	0	0	0	0.87803	0	0	0	0	11.2371	10.1116	0	0	1.89421	1.11681	0	0.85108	1.87431	0
Healthy	0	0	0.00922	0.06994	0	0.03314	0	0	0	0	5.19619	0	0	0.22255	0	0.17296	0.53815	0.01727	0	0.02723
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.63507	2.33967	0	2.21757	2.66135	2.33099	2.23969	0
Healthy	1.81831	0	0	0	0	0.08051	0	0	0.01167	0	0	1.39948	0	0.02807	0	0	0.06415	0	0	0
Healthy	0	0	0	0	0.20988	0	0	0	0.00085	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	1.2539	0	0	0	0	0	0	0	5.13713	4.03381	0.65515	0.20241	0.16013	0	0.13016	0.3639	0.53352	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.30869	0.61886	0.55686	1.6901	0.33328	1.23121	0.58728	2.71352	1.19027	0.7076
Healthy	0	0.03383	0.40315	0	0	0.04558	0.06558	0	0	0	2.10119	0.65443	0.02994	0.16682	0	0.05463	0.22647	0.11378	0.50178	0
Healthy	0	19.6019	4.64318	0	0	0	0	0	0	0	6.30684	0	0	0	0	1.37143	0.14954	0.0601	0.02988	0
Healthy	0	1.1015	0	0	0	0	0	0	0	0	0.41844	0	0.37579	0.61092	0	0	0.25902	0.02428	0.99235	0
Healthy	0	1.22781	0.3179	0.01209	0.01716	0.0328	0.01807	0	0.00314	0	0.61096	9.36761	0.53916	0	0.83314	0.52542	0.00598	0.51448	0	0.11077
Healthy	0	0	1.48551	0	0	0	0	0	0	0	5.86005	2.34553	0.4838	0	0	0	0	0	0	0
Healthy	0	0.07682	0	0	0	0.02732	0	0	0	0	0	0.89466	0	0	0	0	0	0	0	0
Healthy	1.28317	0	0	0	0	0.47913	0	0	0	0	0	0	0	0	0	0.01008	0.03469	0.07915	0.42777	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.16814	0.10954	0.1198	0.0261	1.8241	1.25373	0.0219	0.18905	0.02447	0.05133
Healthy	0	0	4.30555	0.03211	0	0.11859	0.00038	0.00872	0.00716	0	5.23295	5.99635	0.39318	0	1.72969	0.80515	0.01036	0.3428	1.8385	0.39778
Healthy	0	19.748	4.33822	0	0	0	0	0	0	0	0.6242	0	0	0.02601	0	0.04257	0.40799	0.05742	0.46265	0
Healthy	0	4.52233	0	0.00083	0	0.06174	0.10348	0.1177	0.00684	0.01213	0	0.00141	0.00918	0	0.00426	0.12981	0.1033	0.00739	0	0
Healthy	0	5.99375	0.05044	0	0	0	0	0	0.00758	0	0.08631	0.69016	0.00172	0.31212	0.03555	0	0.08041	0.03543	0	0.0256
Healthy	0	0.31888	0	0	0	0	0	0	0	0	0	1.01779	0	0	0	0.00343	1.53239	0	0.22743	0
Healthy	0	0	0	0.00243	0	0.05593	0	0	0	0	0	0	3.92496	1.29116	1.37838	0.4362	0.87752	1.88381	5.53365	1.53546
Healthy	0.23219	2.68099	0	0	0	0	0	0	0	0	1.96529	10.3887	0.45301	2.86906	2.13056	0.49044	0.2273	1.02528	0	0.31036
Healthy	0	0	8.0862	0.70087	0	0	0	0	0	0	0.56933	0	0	0.29767	0	0	0.34996	0	0	0.04936
Healthy	0	0	0	0.11753	0	0	0.01351	0	0.04992	0.02371	2.24633	0.46747	0	0	0	0	0.02613	0.07168	0.04584	0
Healthy	0	0.86739	0	0.04032	0	0	0	0	0	0	0.86088	0	0.00513	0	0	0	0.07273	0.13124	1.2174	0
Healthy	0	0	0	0	0	0.27012	0	0	0	0	23.2976	2.97819	0.37618	0	0.95071	0.62824	0.03722	0.17071	0.12783	0.48745
Healthy	0	0	19.5753	0	0	0	0	0	0	0	0.32827	0	0.19723	0	0.37502	1.00243	0.19664	0.49867	0.04889	0.35357
Healthy	0	0	0	0.03319	0	0	0	0	0	0	24.0247	0.96455	0.23461	0.06218	0.16458	0.51182	0.08675	0.12181	0.00076	0.2903
Healthy	0	0.91503	0.10138	0	0	0	0	0	0	0	0.22942	5.55643	0.17762	0	0.26966	0.17677	0	0.27898	0	0
Healthy	0	0	0	0	0.00147	0.00834	0	0	0	0	28.765	0	0.48997	0.02694	0.04651	0.66976	0.24319	0.15343	0.13698	0.20111
Healthy	8.01248	0	0	0	0.03493	0.004	0	0	0	0	3.19337	2.48128	0	0	0.01629	0.07479	0.22123	0.01708	0.42591	0
Healthy	0.05378	1.02495	0	0.00923	0	0	0	0	0.00178	0	0.81669	0.34398	1.63022	0.3178	0.79101	0.97306	0.06964	0.69953	0.23329	1.44398
Healthy	0.16932	14.5883	0.03749	0.01425	0.00174	0.01523	0	0	0.01396	0	0.59429	0	0.49129	0.06957	0.11224	0.0444	0.03383	0.22088	0.173	0.22848
Healthy	0.1294	0.59714	0	0.04272	0	0	0	0	0	0	1.99799	0.70969	0.16115	0.26174	0.18271	0.40892	0.15088	0.09217	0.11098	0.21466
Healthy	0	0.00076	0	0.00289	0	0	0.01225	0.01301	0.00023	0.02191	0	0.01533	0.08085	0	0	0.48301	0.03536	0.08856	0.27434	0.12548
Healthy	0	0	0	0	1.378	0.09407	0	0	0	0	0	0	0.65023	0.43742	0.04534	0	0.09856	0.4113	2.92178	0.21718
Healthy	0	0.03053	0	0	0	0.0314	0.03064	0	0	0	1.77556	2.59432	0.20109	0.25179	0.46458	0.02525	1.19814	0.23716	0.35642	0.25196
Healthy	0.31059	0.92599	0	0	0.0408	0	0	0	0	0	0	0.53064	0.16447	0.35646	0.36465	0.1703	0.15065	0.18167	0	0.14201
Healthy	0	0	6.0867	0.00165	0	0	0.04561	0	0	0	1.44047	1.03109	0.05542	0.17035	0.01385	0.01536	0.12785	0.03178	0.59739	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.83622	3.93588	1.92741	0	0	3.38203	0	2.07818	1.19182	0
Healthy	0	3.64744	0	0	0	0.01544	0	0	0	0	4.03922	0	0.55904	1.30201	0.02938	0.19913	0.0587	0.14157	1.94536	0.40081
Healthy	0.17671	4.77682	0	0.0336	0.00055	0.45723	0.00176	0.02039	0	0	1.85904	0.4904	0.11616	0.33014	0.0466	0.37864	0.02296	0.24383	0.06347	0.17138
Healthy	0	2.66289	0	0.04369	0.04398	0	0	0	0.01439	0	6.45078	1.41516	0.06917	0.01227	0.16455	0.30983	0.66093	0.25983	0.01361	0.16907
Healthy	0	13.9435	0.87383	0	0	0.03495	0.05322	0.01234	0	0.00761	4.33653	0.00739	0.53605	0	0.28268	0.23025	0.01468	0.26684	0	0.18762
Healthy	13.1398	0	0	0.03987	0	0	0	0	0	0	0	0	0	0	0	0	1.27946	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80994	0	0	0
Healthy	8.329	0	0	0	0.02387	0.0114	0	0	0	0	3.28308	2.66971	0	0	0.02723	0.07208	0.08047	0.00651	0.40208	0.00189
Healthy	0.73958	0	0	0.63519	0	0.89167	0	0	0	0	1.46111	0	8.73143	0	0	0.07775	2.07064	2.33399	0	0.50096
Healthy	0	17.912	7.78328	0	0.0432	0	0	0	0	0	2.07168	0.82433	0.08246	0	0.71474	0.10884	0.02236	0.03981	0.41691	0.0024
Healthy	0	1.82875	0	0	0	0	0	0	0	0	2.01439	0.01002	0	0.61758	0.43449	0.05332	0.06207	0	0.09644	0.03276
Healthy	0	1.34538	0	0.21651	0	0.21641	0.02787	0.00503	0.00301	0.0099	2.4786	0	0.32651	0.26516	0.19687	0.80431	0.04624	0.84216	0.15054	0
Healthy	8.24665	0	0	0	0.02277	0	0	0	0	0	2.33817	0.727	0.00894	0	0.09507	0.1075	0.10576	0.16452	1.52362	0.05965
Healthy	0	1.12051	6.20364	0	0	0.01797	0	0	0	0	1.35162	0.09091	0.47067	0.73477	0.25668	0.37814	0.00224	0.21083	0.50181	0.21714
Healthy	3.31592	0.83913	0	0	0	0	0	0	0	0	2.264	0	1.01424	0.29143	0.59295	0.43577	0.5483	0.18477	0.05612	0.14879
Healthy	0	0	0	0	0	0.00557	0	0	0	0	28.9472	7.54138	1.62544	1.03756	0.45588	0.50204	0.19021	0.66643	0.63254	0.18301
Healthy	0.00014	1.18728	0	0.00023	0	0.00693	0	0	0	0	2.00408	0.59576	0.16062	0.09636	0.60779	0.14723	0.00579	0.39148	0.05761	0.1762
Healthy	0	1.18807	0	0.47684	0	0.13376	0	0	0	0	11.6317	10.3192	0.81154	0.49852	0.06206	0.88431	0.40512	0.64041	0	0.64011
Healthy	0	0.89345	0.62827	0	0	0	0.02023	0	0.00777	0	0	4.88617	0.15197	0.9251	0	0	0.00477	0.4452	0.12288	0.08212
Healthy	3.46995	0	0	1.09775	0	0.29234	0	0	0	0	12.4661	19.3761	0.61657	0	0.71234	1.54037	0.59108	1.03191	0	0.28816
D011236	12.8014	6.45025	1.09279	0.10182	0.52955	0.01176	0.02247	0.00315	0.00037	0.00299	3.88784	3.79417	0.0073	0	0	0.12361	0.13114	0.18673	0	0
Healthy	0	35.2981	9.25899	0.0113	0	0	0.07641	0.02437	0.00692	0	0.24921	0.47046	0.02032	0.71967	0	0.03318	0.00724	0.03637	0	0
Healthy	0	0	0	0.00063	0	0	0	0	0	0	9.39598	0	0	1.73508	0	0	0.04063	0.00136	0.1645	0
D011236	9.07552	2.33075	3.35722	0.00081	0.05083	0.01496	0.00335	0	0	0	0.25082	0.00213	0.51235	0.51577	0.66577	0.13233	0.05794	0.46216	1.09845	0.21366
Healthy	0	2.9288	2.58722	0	0	0	0	0.13879	0.00732	0.02459	0	1.93223	0	1.28992	0	0	0.00541	0.15455	0	0
Healthy	2.43891	6.03836	0	0.12701	0	0.04252	0	0.01302	0	0	7.7191	0.01894	0.11949	0.16052	0.19827	0.27566	0.69085	0.18103	0.12023	0.06878
Healthy	0	0	0	0	0	0	0	0	0	0	0.22592	0	0	0.27891	0.03126	0.02215	0.2222	0	0.13098	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48006	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.86372	0	0	0.83259	1.03582	0.34232	0.105	0	0.33052	0
Healthy	11.3446	0	0	0	0.09569	0	0	0	0	0	1.40185	1.13732	0.0108	0.474	0.0222	0	0.13351	0	0.17278	0.01556
Healthy	0	0	12.7515	0.00753	0	0	0.39772	0	0.05286	0.33333	0.00935	0.03253	0	0.01167	0	0	0.00723	0.01615	0	0.17727
Healthy	0	0	0.5024	0.18909	0.02961	0	0	0.00659	0	0	16.9003	0.02525	3.87823	0	2.43627	0	0.01195	0.0353	0.04835	0.60637
Healthy	57.3496	0	3.4201	0.00476	0	0	0.40108	0	0	0	0	0	0.01427	0.14158	0	0.03289	0.124	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08115	0	0	0
Healthy	0.95592	0	0	0	0	0	0	0	0	0	1.78593	3.22498	0.77417	0	2.2541	0.46125	0.08486	0.24686	0.32109	0
Healthy	0.06699	0.01451	0	0.01039	0.03434	0.67407	0	0	0	0	1.55527	0.00384	0.63889	0.65645	4.80415	1.893	0.28796	8.71528	0.428	4.50703
Healthy	0	0	0.3978	0	0.06286	0.21678	0	0	0	0	0.59093	0.32307	0	0.07655	0	0.03587	0.03769	0.04875	0.04279	0
Healthy	0	0.91939	0.62559	0	0	0	0.01819	0	0.01716	0	0	4.64619	0.12591	0.91261	0	0	0.04157	0.42315	0.1074	0.12146
Healthy	0	0	0	0	0	0	0	0	0	0	0.00998	0	0	0.08865	0	0	0.01487	0	0	0
Healthy	0	0.94168	0.57559	0	0	0	0.02311	0	0.00277	0	0	4.51946	0.13666	0.94625	0	0	0.01133	0.37873	0.12951	0.07623
Healthy	0	1.67932	6.46618	0	0	0	0	0	0.01087	0	0.01356	0.87936	0.41443	0.87877	0.61911	0.54315	1.97975	0.5062	0.00229	0.54032
Healthy	1.32269	0	0	0	0	0.44574	0	0	0	0	0	0	0	0	0	0	0.019	0.0478	0.40357	0
Healthy	0	0.2962	0	0	0	0	0	0	0	0	0	0.9655	0	0	0	0.00631	2.61283	0	0.20899	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.24181	14.5722	2.24925	0	0.19564	0.89795	0	0.91584	0	0.76991
Healthy	0	6.69799	0	0	0	0	0	0	0	0	9.53021	4.87749	0.21709	0	0.24258	0.44883	0.03826	0.204	0.53437	0.05414
Healthy	0	0	0	0.02133	0	0.00332	0	0	0	0	5.32445	0.64716	0.01431	0.35549	0.37721	0.05355	0.48929	0.19748	2.21776	0.00923
Healthy	0	0	0	0.18052	0	0.06294	0.01639	0	0.0022	0	9.18644	5.45434	2.07537	0.25479	1.32324	1.40229	0.0123	0.70287	0.00412	0.61658
Healthy	9.52133	0	0	0.83021	0	0	0.2014	0	0.00504	0.34305	1.74232	0.88479	3.46275	15.7185	0	0	0.04763	0.99114	0.08926	0
Healthy	0.42545	1.98396	49.8172	0.00662	0	0	0	0	0	0.00139	0.38412	0	0.21128	0.7109	0.68508	0.00974	0.02508	0.18091	0.27421	0.16998
Healthy	0	0	9.77939	0	0	0	0	0	0	0	1.7222	2.26394	0.32344	0.03517	0.56566	1.21754	0.049	0.15425	0.37256	0.00994
Healthy	0	19.9472	4.88139	0	0	0	0	0	0	0	6.13662	0	0	0	0	1.33454	0.43215	0.05056	0.07162	0
Healthy	3.33066	0	7.43802	0	0.07593	0	0	0	0	0	8.19481	0	2.45169	0	1.81437	0.81777	0.09088	1.59475	0.10292	0.68247
Healthy	0	0	0	0	0	0.10073	0	0	0.00175	0	11.0584	0.68024	0.05107	0	0.34469	0.51996	0.01913	0.06917	0.75234	0.11079
Healthy	0	0	0.29958	0	0	0	0	0	0	0	1.30867	6.01356	0.59976	0.22766	0.01463	0.46977	0.69356	0.11981	0.32621	0.1718
Healthy	0.13797	9.25856	0	0.09272	0	0	0	0	0	0	0.3568	0	0.08172	0.04861	0.00804	0.15091	0.37843	0.14166	0	0.11266
Healthy	1.33306	0	0	1.62245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.69543	12.9004	2.49015	0	0.01001	0.02274	0	0.0452	0	41.9591	0.12684	0.00073	0	2.68494	2.41133	0.17082	0.25688	0.21893	0.39991
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03404	0	0	0
Healthy	0	0	0	0.02448	0	0	0.10158	0	0.03846	0.05247	0	5.76475	0	0	0	0	0.00206	0.03349	0.17039	0
Healthy	0	0.02196	0	0.02113	0	0.01114	0	0	0	0	6.30773	0.81897	0	0.3394	0	0.2017	0.05895	0.04779	0.23891	0.07564
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05675	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.02063	0	0.08535	0	0.00292	0.01097	0.00616	0	0.00939	2.62773	1.20816	0.29906	3.33077	0.5426	2.55314	1.93641	0.29206
Healthy	0	0.00906	0	0	0	0.21432	0.04949	0.05011	0.01468	0.00353	1.90217	0.2703	0.00476	0.59473	0.20717	0.00869	0.03776	0.11026	0.50472	0.0809
Healthy	0	0	0	0	0	0.02498	0	0	0	0	5.2583	0.59858	0	0.40584	0.42838	0.03654	0.2117	0.16673	2.06397	0.02953
D011236	25.4335	7.99411	5.06241	0.38798	0	0	0	0	0.00154	0.0009	7.17223	1.93585	0	0	0.32809	0.84058	0.00497	0.07129	0.10158	0
Healthy	0	1.13954	0	0	0	0.08723	0	0	0	0	3.04917	0.25089	0	0.07939	0	0	0.26102	0	0	0.00218
Healthy	0	0	0	0.00013	0	0	0	0	0	0.00536	0	0	0	4.38004	0	0	0	0	0	0
Healthy	0	0.00183	0	0	0	0	0	0	0	0	0.0038	0	0	0.00146	0	0	0	0	0	0
Healthy	13.6606	0	0	0	0.1325	0	0	0	0	0	1.22266	2.07726	0.01726	0.1701	0.06226	0	0.18264	0.01228	0	0.0046
Healthy	0	20.1532	4.96825	0	0	0	0	0	0	0	6.49335	0	0	0	0	1.44934	0.19582	0.08277	0.06304	0.02238
Healthy	0.24951	0	0	0	0	0.00859	0	0	0.009	0	4.71022	4.68865	0	0.74197	2.07292	0.11917	0.04271	0.2164	7.25494	0.58829
Healthy	1.87378	0.01638	0	0.13757	0.12488	0.00149	0	0	0	0	0.03999	0	0.08962	0.01218	0.04012	0.07525	0.12739	0.17735	0.05771	0.10328
Healthy	0	0.00138	0	0	0.11875	0.00698	0	0	0.00233	0	1.10296	0.00103	0.61256	0.33867	2.36336	1.11731	0.02485	0.22904	0.18493	0.25165
Healthy	0	0	0	0	0	0	0	0	0.0118	0	0	0	0	0	0	0	0	0	0	0
Healthy	11.7739	0	0	0	0	0.01748	0	0	0	0	0.12721	0.46323	0	0.00615	0.34154	0	0.0798	0.00562	0.07709	0
Healthy	1.61814	0	0	0.02587	0	0	0	0	0.00911	0	7.92667	1.77821	0.17821	0.03956	0.48349	0.33963	0.00917	0.22272	0.00271	0.13015
Healthy	19.1909	0.01347	9.22372	0	0	0	0	0	0	0	0	0.67101	0	0.05948	0	0.00656	1.04757	0	0	0
Healthy	0.21125	3.75276	0	0	0	0.04204	0	0	0.00034	0.00266	5.70307	2.17968	2.8275	0.75757	2.15119	1.15005	0.00444	0.76623	1.51417	0.7784
Healthy	4.20957	0	0	0.13357	0	0.16258	0	0	0.00188	0	13.6334	20.439	0.88039	0	1.01045	1.86529	0.11574	1.10663	0.06293	0.51935
Healthy	0.00246	0	0	0	0	0	0	0	0.27278	0.00669	0.00397	0	0	6.70541	0	0	0	0	0	0
Healthy	14.7164	0	0	0	0.159	0	0	0	0	0	1.47187	1.7888	0	0	0.01338	0.0075	0.1116	0.02445	0.89163	0
Healthy	0	0	0	8.05391	0	0	0	0	0.06351	0	0	0	0	0	0	0	0.55994	0	0	0
Healthy	0	35.0759	8.97374	0.00689	0	0	0.09948	0.01839	0	0	0.28119	0.50817	0.02265	0.66475	0	0.05627	0.01241	0.04378	0	0.00119
Healthy	0	0	0	0.01939	0	0.31732	0	0.03592	0	0	0	0	15.5886	5.54198	3.56446	0.13551	0.18077	5.01227	0.85281	3.17054
Healthy	0	3.54038	0	0	0	0.05633	0	0	0	0	0.53747	0.30837	0.01731	0.09344	0	0	0.0709	0.0798	1.36185	0.0739
Healthy	1.21406	0	0	0	0.04141	0	0	0	0	0	2.24817	5.5386	0	1.29672	0.41929	0	0.20483	0.05485	0.61113	0.13772
Healthy	0	0	6.26984	1.73361	0	0	0	0	0	0	1.443	0	0.01685	0	0.06403	0	0.2965	0.19785	0	0.09218
Healthy	0.00032	0.17885	0	0.01259	0	0.04058	0	0.04389	0	0	4.21218	0.89397	0.75331	0.2229	0.04464	0	0.06408	0.31249	0.03209	0.1197
Healthy	0	0	0	0	0	0	0	0	0	0	7.36462	3.89587	0.58913	0.0481	0.22402	0.47956	0.13514	0.29229	1.18096	0.11232
Healthy	0	0	4.16114	0.01291	0.32977	0.04006	0	0	0.00124	0	8.49601	5.18407	0.77873	0.05264	0.07101	0	0.10361	0.09668	0.48266	0.20117
Healthy	0	0.20717	6.01859	0	0	0	0	0	0	0	7.67506	24.2154	0.11524	0	0.409	0.4253	0.29518	0.2789	0.09152	0.32218
Healthy	0	1.17268	0	0.00928	0	0.00304	0.09583	0.00545	0.00274	0	17.0997	4.14744	0.19564	0.02008	0.04518	0	0.05231	0.2544	0.5975	0.46724
Healthy	0	0	1.99129	0	0	0	0	0	0	0	0	11.0582	0	0	0	0	0	0	0	0
Healthy	0	0	5.90031	0	0	0	0	0	0	0	2.43008	0.6392	2.40119	0	0	0.78263	0.79951	1.0764	0	0
Healthy	0	0.44074	0	0	0	0.06958	0	0	0	0	10.4495	2.41317	0.13686	0.53664	0.29351	0.22665	0.14569	2.57833	0.34378	0.07768
Healthy	0.34601	2.70682	0	0	0	0	0	0	0	0	1.95939	10.6256	0.7843	1.67106	2.31284	1.07318	0.10824	0.84114	0.11049	0.9047
Healthy	0	0	3.49235	0	0	0	0	0	0	0	5.56521	8.77079	0.55827	0	0.47683	0.22472	0.48072	0.55525	0	0.19714
Healthy	0	0	1.43687	0	0.00276	0.68597	0.01216	0	0.01555	0.03302	0	7.96646	1.01544	1.34474	0.19163	0.04943	0.04311	1.30548	0.25322	0.2249
Healthy	0	0.0053	0	0	0	0.0244	0	0	0	0	2.45216	0.08984	0.77114	0.22834	0.51015	0.22437	0.25415	0.51876	0.26758	0.15328
Healthy	0	0	0.28758	0	0	0	0	0	0	0	1.68123	11.7745	0	0	0	0.03259	0.89329	0	0.29285	0
Healthy	0	0	0	6.02574	0	0	0.01172	0	0	0.00662	0	0	0	0	0	0	0.45542	0	0	0
Healthy	0	0	11.8928	0	0	0.02917	0	0	0	0	4.7718	6.39275	0.35189	0	0	0.87626	0.14422	0.19587	0.04679	0.01071
Healthy	3.06964	0	0.99913	0.00524	0.03646	0.22418	0.00868	0.0012	0.00431	0	10.1191	8.0719	0	0.46969	0	2.93391	0.02775	1.85544	0.16424	0
Healthy	0	0	0.04975	0.00933	0	0.00994	0.02427	0	0.00178	0	4.62937	0.86419	0.17032	0	0.02565	0.21677	0.84921	0.17474	0.04874	0.30609
Healthy	0	1.92389	0	0	0	0	0	0	0	0	2.04976	0	0	0.57405	0.3726	0.03584	0.93156	0.00392	0.21562	0
Healthy	0	0.00247	0	0.1441	0.01305	0.04325	0	0.01433	0.0108	0.00362	13.2223	17.1439	3.23774	0	3.95353	2.48637	0.00135	2.5201	0.03679	0
Healthy	0	0	0	0.05896	0	0.35169	0.06648	0.09447	0	0.02528	3.23776	1.24158	0.19471	1.31489	0.86461	0.07639	0.0149	0.34845	0.50469	0.15323
Healthy	0	17.8505	7.38878	0	0.04122	0	0	0	0	0	1.98567	0.97384	0.07937	0	0.7177	0.04063	0.02132	0.03001	0.44443	0
Healthy	0	22.928	2.84893	0.00138	0	0	0	0	0.00625	0	0	0	0	3.44456	0	0	0.0761	0	0.18384	0
Healthy	0	0	0	0	0.13981	0	0	0	0	0	7.76251	0	0	0	0	0	0.58312	0.02603	0	0
Healthy	0.00606	0.55712	0	0	0	0	0	0	0	0	4.66569	1.46036	0.27361	0.00949	0.58511	0.48673	0.58035	0.79216	1.07365	0.24111
