group	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Enterobacteriaceae	Selenomonadaceae	Streptococcaceae	Pasteurellaceae	Peptostreptococcaceae	Veillonellaceae	Micrococcaceae	Burkholderiaceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae
Healthy	54.5035	7.53495	0.00498	0	0.01237	0.0161	0.03656	0	0.0072	0	0.05142	0.0161	0	0	0	0	0.0072	0.03656	0	0
Healthy	33.53274	4.2281	12.13953	0.13218	0	0.29615	0	0	0.00213	0	0.0078	0.29615	1.20806	0	0.00486	0	0.00213	0	0	0
Healthy	48.96534	4.86217	0.20582	0.20678	1.86885	0.31688	0.08566	0.33346	0.0216	0	0.0461	0.31688	0.06525	0	0	0	0.0216	0.08566	0	0.33346
Healthy	24.02211	0.76327	0	0	0	0.02025	0	0	0	0	0.11856	0.02025	0.06576	0	0	0	0	0	0	0
Healthy	36.38684	0.593	0	2.24934	0	0	0	0	0	0	0.38935	0	0	0	0	0	0	0	0	0
Healthy	17.55872	6.6158	3.41848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.20653	21.07326	0	0.95059	0	0.56117	0	0.62159	0.06109	0	0	0.56117	2.23707	1.78486	11.72467	0.61175	0.06109	0	0	0.62159
Healthy	33.96172	3.72164	0	0	0	0.08341	0.06129	0	0.00798	0	5.13042	0.08341	0.03354	0	0.01058	0	0.00798	0.06129	0	0
Healthy	34.33413	3.71931	0	0	0	0.05612	0.08635	0	0	0	5.22325	0.05612	0.021	0	0.04521	0	0	0.08635	0	0
Healthy	31.31901	0.60032	0.018	6.53906	0	0	0	0	0	0	1.43392	0	0.02368	0	0	0	0	0	0	0
Healthy	39.69588	4.55113	0.73847	0	0	0.47816	0.80726	0	0.15883	0	2.31024	0.47816	0	0.26823	0.07757	0	0.15883	0.80726	0	0
D013167	51.86156	19.19527	0.85318	0.02068	0.41642	0.08562	0.01408	0.00393	0.0019	0	0.07795	0.08562	0.13759	0	0.04446	0	0.0019	0.01408	0.05273	0.00393
Healthy	45.83419	2.18043	0.54376	0	0	0	0	0	0	0	2.72043	0	0.00925	0	0	0	0	0	0	0
Healthy	30.36264	0	0	2.62146	0	9.5205	0.43647	0	0.56786	0	0	9.5205	0	0	0.19375	0.12614	0.56786	0.43647	0	0
Healthy	6.18765	20.0078	0	0	0	0.58813	0	0	0	0	0.18887	0.58813	1.21596	0	0	0	0	0	0	0
Healthy	67.43067	0.86856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	36.04502	3.68432	0.00486	0	0	0.06844	0.10077	0	0.00816	0	5.04198	0.06844	0	0	0.02511	0	0.00816	0.10077	0	0
Healthy	73.39272	2.44274	0.21558	1.79721	0	0.09177	0	0	0	0	0.06696	0.09177	0	0	0.02595	0	0	0	0	0
Healthy	49.43761	3.85491	0.27018	0	0	0.06962	0	0.20544	0.21553	0	0.00362	0.06962	0.21112	0	0	0	0.21553	0	0	0.20544
Healthy	17.27951	4.42681	1.51004	0.03177	0	0	0	0	0	0	0.11739	0	0.03176	0	0.00781	0	0	0	0	0
Healthy	60.56874	5.71397	0	5.33933	0	0	0.00728	0	0	0	5.95538	0	0	0.29827	0	0	0	0.00728	0	0
Healthy	15.57342	2.61399	1.07843	0.50252	0	0.08386	0	0	0	0	0.00293	0.08386	0.74854	0.06687	0.52419	0	0	0	0	0
Healthy	32.11202	1.88231	0	0.06854	0	0.30885	0.09878	0	0.02628	0	0.00066	0.30885	0	0	0.05298	0.16383	0.02628	0.09878	0.00431	0
Healthy	49.67118	6.47766	0	0	0	0.01933	0	0	0	0	6.45037	0.01933	0	1.68323	0	0	0	0	0	0
Healthy	25.9085	5.84912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	33.87007	4.35537	3.76883	0.16819	0	0.14173	0	0	0.00976	0	0.14799	0.14173	0	0	0.00557	0	0.00976	0	0	0
Healthy	30.08328	13.68832	3.91668	0	0	0.27774	0	0.14257	0.01316	0.00254	0.86213	0.27774	0.59238	1.61096	0.03077	0	0.01316	0	0.01273	0.14257
Healthy	68.11255	0.07171	0.15458	0.77609	0	0	0	0	0.78312	0	0	0	0	0	0	0	0.78312	0	0	0
Healthy	33.33667	16.90281	0.08497	0.00672	0	0.04004	0.00574	0	0.00199	0	0.22029	0.04004	0.07111	0	0.02119	0	0.00199	0.00574	0	0
Healthy	44.03638	4.14117	0	0	0	0.03766	0	0	0	0	0.03347	0.03766	0	0	0.00749	0	0	0	0	0
Healthy	12.48912	10.36947	1.55761	0.32465	0	0.02304	0.00188	0.0005	0.00441	0	1.81278	0.02304	0.43663	3.84463	1.48201	0	0.00441	0.00188	0	0.0005
Healthy	39.92659	4.47027	0.84066	0	0	0.36114	0.7776	0	0.08596	0	2.33934	0.36114	0	0.26043	0.06644	0	0.08596	0.7776	0	0
Healthy	43.38906	4.88156	0.90259	0	0	0	0	0.02075	0	0	1.44712	0	0.52109	0	0.18432	0	0	0	0	0.02075
Healthy	11.16546	11.2531	0	0	0	0	0	0	0	0	0	0	0	0.13631	2.67906	5.00368	0	0	0	0
Healthy	37.63439	26.27951	0.2343	0	0	0	0.32129	0.15627	0.03605	0	0.06726	0	0.00539	0	0.06627	0	0.03605	0.32129	0	0.15627
Healthy	67.62067	2.73642	0.21185	0	0	0.11943	0	0	0	0	0.10798	0.11943	2.6665	0	0.13293	0	0	0	0.0243	0
Healthy	9.33896	4.01461	0.02114	10.2792	0	0	0	0	0	0	0.30043	0	1.31779	0	0.13948	0	0	0	0	0
Healthy	56.6958	6.52113	0.58646	0	0.01167	0	0.10061	0.0079	0.02171	0	2.817	0	0.04025	0	0.00218	0	0.02171	0.10061	0	0.0079
Healthy	22.94305	9.75095	0.08384	0	0.17096	1.56746	0.1786	0	0.09462	0	0	1.56746	0.12091	2.27477	2.25374	0.38321	0.09462	0.1786	0.05484	0
Healthy	36.23442	12.31004	4.09349	0.02306	0	0.69865	0.31579	0	0.05051	0.00028	0.32375	0.69865	0	0	0.02658	0	0.05051	0.31579	0.08794	0
Healthy	18.20168	8.73025	1.70394	0.1535	0	0.3917	0	0	0.00416	0	0.63109	0.3917	0.26266	2.65359	6.99111	0	0.00416	0	0	0
Healthy	83.96892	7.01709	1.23569	0.32002	0	0.19158	0.27083	0.01532	0.35686	0	0.04169	0.19158	0.06391	0	0.17487	0	0.35686	0.27083	0.15323	0.01532
Healthy	27.7436	11.92389	1.73892	0.00675	0	0.18325	0.10494	0	0.04856	0	0.36764	0.18325	0	0	0.04409	0	0.04856	0.10494	0	0
Healthy	58.79164	4.1878	0	0	0	0.39844	0	0.06537	0	0	0.83322	0.39844	0.10602	3.62986	1.27333	0	0	0	0	0.06537
D013167	50.19058	12.46257	0.5559	1.12358	0	0.49187	0.04945	0.02047	0	0.00187	0.66648	0.49187	0	0.06645	0	0.01394	0	0.04945	0.03106	0.02047
Healthy	53.73783	2.46149	0.11896	0	0	0	0	0.0115	0	0	2.23462	0	0	0	0.02267	0	0	0	0.00784	0.0115
Healthy	33.08923	2.81178	0	0	0.06916	0	0.03779	0.09801	0	0	0	0	0	0	0.67306	1.01754	0	0.03779	0	0.09801
Healthy	43.91144	4.25721	0	4.05791	0.13054	0.15997	0.00324	0	0	0	0	0.15997	0.0029	0.94659	0.134	0.00257	0	0.00324	0	0
Healthy	55.33976	3.80468	0.1269	0.06093	0	0	0	0	0	0	0.02525	0	0.1261	0	0	0.52483	0	0	0	0
Healthy	10.64215	4.24789	0.1445	1.58967	0	0.00526	0.00321	0.03777	0	0	0.25774	0.00526	0.24638	0	0.63958	0	0	0.00321	0.02227	0.03777
Healthy	13.31218	18.27948	0	0	0	0.8535	0.40844	2.2151	0.09326	0.25219	0	0.8535	1.21051	5.59783	7.85353	1.69259	0.09326	0.40844	0	2.2151
Healthy	55.43567	4.93595	0.19261	0	0	0.43095	0	0	0	0	6.01844	0.43095	0.02509	0	0	0	0	0	0	0
Healthy	33.01461	4.12391	12.31171	0.21949	0	0.23069	0	0	0	0.00164	0.08297	0.23069	1.35987	0	0.02318	0	0	0	0	0
D013167	57.70078	6.60176	0.59519	0.02694	0	0.17163	0	0.02212	0.0201	0	0.2665	0.17163	0.1442	0.00234	0.03789	0	0.0201	0	0	0.02212
Healthy	42.16814	7.25967	0.24184	0.09903	0	0.00191	0.00297	0	0.12044	0	1.54425	0.00191	0.34311	0	1.27484	0	0.12044	0.00297	0	0
Healthy	9.77201	10.80255	0	0	0	4.45262	0.0753	1.24703	0.09329	0.00719	0	4.45262	2.10498	0.32028	10.1207	2.81525	0.09329	0.0753	0	1.24703
Healthy	17.10681	4.08449	1.6107	0.09194	0	0	0	0	0	0	0.13831	0	0.06188	0	0	0	0	0	0	0
Healthy	82.22619	4.02822	0.26173	1.75244	0	0.01432	0.00663	0.03032	0	0	0.98994	0.01432	0	1.28601	0.02979	0	0	0.00663	0	0.03032
Healthy	19.50668	11.9531	13.54931	0	0	0.01773	0	0	0.0917	0	1.49689	0.01773	1.08668	0	0	0	0.0917	0	0.17341	0
Healthy	25.46438	7.20227	0	0.06126	0	0.01997	0	0	0	0	0	0.01997	0	0	0	0	0	0	0	0
Healthy	9.00066	18.9242	11.57231	0	0	0.37943	0	0	0	0	0	0.37943	1.80325	0.27572	0	0	0	0	0	0
Healthy	27.91769	3.46119	0.93536	0.03357	0	0.08935	0	0.37331	0.02405	0	0	0.08935	0.01862	3.9126	0.46132	0.27432	0.02405	0	0	0.37331
Healthy	60.1543	2.29443	0	0	0.0133	0	0	0	0	0	0	0	0.58449	0.07944	0.13173	0.07512	0	0	0	0
Healthy	28.13826	1.05043	0	0	0	2.60608	3.11775	0	1.7791	0	0	2.60608	0	0	0	0	1.7791	3.11775	0	0
Healthy	13.21006	14.38138	0.74147	0.1379	0	0.00661	0	0.05455	0.02851	0	0.56031	0.00661	0.05074	0	0.18382	0	0.02851	0	0	0.05455
Healthy	21.16436	6.32227	1.32595	0	0	0.87776	0.8832	0	0.04973	0	2.29366	0.87776	0.10742	3.90432	0.01604	0	0.04973	0.8832	0	0
Healthy	74.41827	4.17801	0.34933	0.25725	0	0.00317	0	0	1.05939	0	0.02592	0.00317	0.23506	0	0.08464	0	1.05939	0	0	0
Healthy	21.70593	16.89092	2.47811	0	0	0.17678	0.01154	0.01811	0.01162	0	0.89833	0.17678	0	0	0.00342	0.22449	0.01162	0.01154	0	0.01811
Healthy	55.1086	1.83792	0.34572	0	0	0	0	0	0	0	0.1559	0	0	0	0.29707	0	0	0	0	0
Healthy	6.3349	0.63072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	85.6583	0	0.31964	0.43749	0	0	0.00061	0.00252	0.03376	0	0.38966	0	0	0	0.11423	0.05964	0.03376	0.00061	0.04242	0.00252
D013167	55.66209	18.5492	6.57195	1.91962	0	0.05449	0.071	0	0	0	0.18154	0.05449	0.20874	0	0.1854	0	0	0.071	0.00311	0
Healthy	32.47777	6.57398	0.6049	0.09323	0	0.00396	0.03129	0	0.01978	0	1.51147	0.00396	0.20445	0	0.01542	0	0.01978	0.03129	0	0
Healthy	32.47188	5.43167	27.9063	0	0	0.27112	1.34731	0.31638	0.00961	0	0.01562	0.27112	0.2881	0	0.76407	0	0.00961	1.34731	0	0.31638
Healthy	28.08502	10.39759	0.78074	0	0	0	0	0.2142	0	0	0.00297	0	0.25558	0	0	0	0	0	0	0.2142
Healthy	55.04454	3.65002	0.11949	0.09307	0	0	0	0	0	0	0.0279	0	0.16083	0	0	0.49986	0	0	0	0
Healthy	20.0625	2.23238	0.11929	0	0	0.09454	0	0	0	0	0.01838	0.09454	0.45095	2.43258	0.299	0	0	0	0	0
Healthy	24.59294	14.1124	0.07508	1.60547	0	0	0.08277	0.13173	0.03581	0	0.0386	0	0.09204	0.02727	0.23297	0	0.03581	0.08277	0	0.13173
Healthy	43.49701	0	0	0	0	0	0	0.60065	0	0	0	0	0	0	1.28671	6.1286	0	0	0	0.60065
Healthy	29.26204	3.80103	0.36245	0	0	0	0	0	0.52921	0	0.32791	0	0.06604	0	0	0	0.52921	0	0	0
Healthy	53.54084	1.73577	0.25283	0.09818	0	0	0	0	0	0	0.14634	0	0	0	0.03309	0	0	0	0	0
Healthy	37.81805	1.76815	1.07505	0.10716	0	0	0	0	0	0	0.33167	0	0.51228	0	0	0.01756	0	0	0	0
Healthy	4.56143	12.17565	5.2167	0.72001	0	3.55343	0.64406	0.00386	0.07498	0.00073	0.05758	3.55343	0.84728	0	0.27483	0	0.07498	0.64406	0	0.00386
Healthy	27.84837	4.83722	0.14901	0.01743	0.78584	0.02207	0.01908	0.01405	0	0.00315	0	0.02207	0.23723	0	0.02419	0	0	0.01908	0	0.01405
Healthy	43.00609	6.14094	0.65766	0	0	0.04988	0.29812	0.59335	0.0314	0	0.01362	0.04988	0.06452	0	0.39103	0	0.0314	0.29812	0	0.59335
Healthy	54.09768	3.68512	0.4766	0	0	0.20831	2.94243	0	0.3072	0	1.18589	0.20831	0	0	0	0	0.3072	2.94243	0	0
Healthy	50.55905	3.09314	0.38391	13.1923	2.57302	0	0.04549	0	0	0	2.26482	0	0.04954	0	0.07753	0	0	0.04549	0	0
Healthy	9.06224	0.90227	9.2609	2.01818	0	0.03471	0	0.00282	0	0	0	0.03471	2.31551	0	0.43518	0.80302	0	0	0.1611	0.00282
Healthy	23.65013	0.55445	0	0	0	0.0334	0	0	0	0	0.03273	0.0334	0	0	0	0	0	0	0	0
Healthy	18.67513	7.31944	2.43929	0.03817	0	0.18472	0.02898	0.00398	0	0	0.07643	0.18472	0.27622	0.45049	0.84119	0	0	0.02898	0	0.00398
D013167	33.32285	25.89736	6.22571	0.1758	4.47029	0.11641	0.33544	0	0.05742	0.00788	3.30997	0.11641	1.10127	0.00027	0.22711	0.00083	0.05742	0.33544	0.00253	0
Healthy	13.27304	7.94201	2.56882	0.16289	0	0	0	0	0	0	0.08411	0	0	0	0.00528	0	0	0	0	0
Healthy	9.53419	8.49192	0.35294	0.03111	0	0	0	0.00278	0	0	0.78648	0	0.02411	0	0.01092	0	0	0	0	0.00278
Healthy	56.10184	4.90008	0.22444	0	0	0.45064	0	0	0	0	5.77917	0.45064	0.04917	0	0	0	0	0	0	0
Healthy	8.86924	26.05176	1.41622	0.14639	0	0.1529	0	0.13799	0	0	0	0.1529	0.10263	1.67791	0.6235	0	0	0	0.26781	0.13799
D013167	11.42755	19.2317	4.42606	6.03353	0.00946	0.2372	0.60715	0.0628	0.32576	0.01013	0	0.2372	0.21663	0	0.02364	0	0.32576	0.60715	0.03906	0.0628
Healthy	50.30722	3.77558	0.02442	1.06555	0	0	0	0	0	0	0.25334	0	0.64819	0	0.34156	0	0	0	0	0
Healthy	28.6365	16.08225	0.70442	0.28402	0.45257	0	0	0	0	0	7.42489	0	1.90188	0	0	0	0	0	0	0
Healthy	21.37093	1.75766	0	0	0	0	0	0	0	0	0	0	0	0	0.41372	0	0	0	0	0
Healthy	53.01369	7.37991	0	0	0	0	0	0	0	0	0	0	0.02511	0	0	0	0	0	0	0
Healthy	52.13002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	59.74461	1.1435	0.05648	0	0	0	0	0.03446	0	0	0.9357	0	0	0	0.03583	0	0	0	0.00451	0.03446
Healthy	56.25803	1.91419	3.52286	0	0	0	0	0	0	0	0.08668	0	0	0	0	0	0	0	0	0
Healthy	8.86896	8.15838	20.95547	20.6834	0	0.05471	0	0	0	0	0.03469	0.05471	0.47577	1.48207	1.7809	0	0	0	0	0
Healthy	7.87454	1.84934	13.7757	0	0	4.99016	0	0.22496	0.03457	0	0.01024	4.99016	0.82614	0	0.03083	0.19245	0.03457	0	0.1521	0.22496
Healthy	52.4684	1.34785	0.96473	0	0.01354	0	0	0	0	0	0.17644	0	0.19859	0	0.05866	0	0	0	0	0
Healthy	31.7208	3.49777	0	0	0	0	0	0	0	0	3.11279	0	0.04907	0	0.0698	0	0	0	0	0
Healthy	25.76648	5.5467	1.56782	0	0	0	0	0	0	0	3.63923	0	0.15957	0.03543	0	0	0	0	0	0
Healthy	42.9249	18.37833	1.21806	0	0.86905	0.06142	0.01432	0	0.00247	0	1.97267	0.06142	0.39704	0.04257	0	0	0.00247	0.01432	0	0
Healthy	50.84492	3.61623	3.4047	0.15504	0	0.03581	0.01219	0.05677	0.0372	0	0.59767	0.03581	1.00861	0.00389	0.38988	0	0.0372	0.01219	0.03232	0.05677
Healthy	15.54811	2.54922	1.16352	0.38987	0	0.07486	0	0	0	0	0.00697	0.07486	0.71707	0.09795	0.55076	0	0	0	0	0
Healthy	8.96652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.51141	0.06733	3.57184	1.12578	0	0.00642	0.09644	0.16076	1.55929	0.02738	0.02732	0.00642	0	0	0.00512	0.06276	1.55929	0.09644	0.00407	0.16076
Healthy	27.07227	2.38715	0.0242	0	0	0.00464	0	0	0	0	0.01398	0.00464	0	0	0.77904	0	0	0	0	0
Healthy	42.33509	18.25644	0	0.64108	0	0.10861	0	0	0	0	0.00676	0.10861	0	0	0.09846	0	0	0	0	0
Healthy	0.41639	1.11445	4.05046	2.20922	0	0.87645	0	0.0211	0	0	0	0.87645	0	0	0.00238	0	0	0	0.25106	0.0211
Healthy	19.39074	3.60824	0	0	0	0.01188	0	0	0	0	1.17066	0.01188	0.08808	0	0.06491	0	0	0	0	0
Healthy	10.96157	18.7677	2.04766	0	0	0	0	0	0	0	0	0	4.43335	7.31724	0	0	0	0	0	0
Healthy	14.48059	4.13149	0	0.08118	0	0.04961	0.05196	0	0	0	0.06232	0.04961	0	0.12693	0.05921	0	0	0.05196	0.14078	0
Healthy	42.0632	0.00162	10.57853	34.1359	0	0.02324	0	0	0.14194	0	0	0.02324	1.94511	0	0.0162	0.21058	0.14194	0	0.12663	0
Healthy	53.53506	1.60608	0.26094	0.06349	0	0	0	0	0	0	0.1421	0	0	0	0.04636	0	0	0	0	0
Healthy	45.11053	0.40739	0.24372	0	0	0.03822	0.03009	0.13564	0.09113	0	0.05722	0.03822	0.08364	0	0.33608	0	0.09113	0.03009	0	0.13564
Healthy	36.26109	17.7612	0	0	0	0	0	0	0	0	0.34289	0	0	0	0	0	0	0	0	0
Healthy	11.94407	8.38581	0.15819	0.01798	0	0	0	0	0	0	0.60592	0	0.06428	0	0	0	0	0	0	0
Healthy	1.32182	25.88444	23.20165	16.8964	0	5.45463	2.65489	0.04182	0.21796	0.11364	0.18685	5.45463	0	0	0	0	0.21796	2.65489	0	0.04182
Healthy	40.6563	7.73105	0	0	0	0.05352	0.0414	0	0.01172	0	0.02515	0.05352	0.08993	0	0	0	0.01172	0.0414	0	0
Healthy	35.86956	1.81845	1.09986	0.15189	0	0.00438	0.00454	0	0	0	0.34009	0.00438	0.50491	0	0	0.04216	0	0.00454	0	0
Healthy	20.53686	11.90344	3.48084	0	0	1.5188	0	0	0	0	0.24028	1.5188	0.97507	0	0.05069	0	0	0	0.13556	0
Healthy	46.06736	3.52286	4.05144	0.32147	0	0.01091	0	0	0	0	0.22596	0.01091	0	0	0	0	0	0	0	0
D013167	47.42367	22.30829	0.30893	0.00422	0.31434	0.15489	0.13358	0.00475	0.03342	0.03244	0.03295	0.15489	0.68778	0.00043	0.54595	0	0.03342	0.13358	0	0.00475
Healthy	5.13851	0	0	7.12808	0	3.59735	1.23057	0	3.86181	0	0.06749	3.59735	0	0	0	0.35808	3.86181	1.23057	29.92453	0
Healthy	20.88549	8.11385	0.20729	0.1197	1.03266	0.65103	0	0.2005	0.05344	0	0	0.65103	0.10153	0	1.58635	0	0.05344	0	0	0.2005
Healthy	40.16562	19.9357	0	3.34255	0	0.00938	0.05385	0.05413	0	0	0	0.00938	0.19707	7.08862	10.919	0.49208	0	0.05385	1.21296	0.05413
Healthy	34.06813	2.94096	0.20792	0	0	0	0	0	0.42182	0	0.25836	0	0.03597	0	0	0	0.42182	0	0	0
Healthy	45.63097	5.60312	1.48272	0.14355	0	0.04397	0	0	0.00317	0	0.03423	0.04397	0.33245	0	0	0	0.00317	0	0	0
Healthy	2.11984	17.93621	0	0	0	0	0	1.77812	0	0	0	0	2.47695	4.61632	3.08538	0	0	0	0	1.77812
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	28.70973	7.32587	0.81976	0	0	2.25199	2.00589	0.01458	1.29591	0	0	2.25199	0	0	0	0	1.29591	2.00589	0	0.01458
Healthy	34.70564	4.06394	0.00896	0.26276	0	0.02754	0.23714	0	0.15605	0	0.00596	0.02754	0	0	0	0	0.15605	0.23714	0	0
Healthy	54.31477	3.36887	0	0.08539	0	0	0	0	0	0	0.20211	0	0	0	0.02466	0	0	0	0	0
Healthy	36.28102	0.85425	0.07102	0.89547	0.37926	0.02264	0	0.09574	0	0	0.08866	0.02264	0.05744	0	0.03925	0	0	0	0.00627	0.09574
Healthy	3.52148	25.0523	0	0	0	0	0	0.32805	0	0	0	0	3.16693	8.10433	0.71294	5.91716	0	0	0	0.32805
Healthy	23.2267	3.85918	0.23884	0	0	0	0	0	0	0	0.05841	0	0	3.58224	0	0	0	0	0	0
Healthy	8.29743	3.43981	0.17352	0	0	0	0.05039	0	0.0912	0	0.51228	0	0.05281	0	0	0	0.0912	0.05039	0	0
Healthy	31.93653	0.33773	2.35336	0	0	0	0	0	0	0	0.59765	0	0.06081	0	0	0	0	0	0	0
Healthy	1.71192	7.2084	7.55911	0.05816	0	0.50576	1.45459	3.00563	0.79374	0	0.18294	0.50576	1.88037	0	2.33088	0	0.79374	1.45459	0	3.00563
Healthy	9.13973	6.83672	0.00415	0	0	0	0	0	0	0	0.03331	0	0	0.5885	0.16211	2.19539	0	0	0.09339	0
Healthy	57.27179	1.08846	0.53273	0.18506	0	0	0	0	0	0	0.90545	0	0.2341	0.27574	0	0	0	0	0	0
Healthy	71.62978	1.86552	0.00522	0	0	0.02167	0	0.01374	0	0	1.51926	0.02167	0	0	0.07097	0	0	0	0	0.01374
Healthy	31.07209	4.78382	3.06453	2.89015	0	0.20013	0	0.44235	0.11358	0	0.02403	0.20013	0.60156	0	0.02103	0	0.11358	0	0	0.44235
Healthy	23.9819	4.49764	2.29847	1.65118	0	0	0	0	0.06494	0	1.98335	0	0.51592	0	0.07097	0	0.06494	0	0	0
Healthy	0	0	90.43881	0.21039	0	0.0135	0.17285	0	0.08465	0.01145	0	0.0135	0	0	0.00052	0	0.08465	0.17285	6.67729	0
Healthy	55.63254	4.7274	0.2579	0	0	0.57766	0	0	0	0	5.94819	0.57766	0.04976	0	0	0	0	0	0	0
Healthy	56.10866	4.47197	0.57724	0.56952	0	0.06916	0.08951	0	0.13559	0	0.20509	0.06916	0.03478	0	0	0	0.13559	0.08951	0	0
Healthy	13.96085	2.03697	0.19667	0.26265	0	5.65207	1.04259	0	0	0	0.13331	5.65207	0	0	0.71517	0	0	1.04259	0	0
Healthy	34.67326	4.30797	1.67411	0	0	0	0.45025	0.15181	0	0	0	0	0.11357	0	0.41766	0	0	0.45025	0	0.15181
Healthy	15.18467	2.28936	4.29934	0.68164	0	4.25631	0	0.05489	0	0	0.04844	4.25631	3.93227	0	0.97193	0	0	0	0	0.05489
Healthy	58.43023	4.10417	0	0	0	0.37018	0	0.05486	0	0	0.82778	0.37018	0.09911	3.68487	1.26597	0	0	0	0	0.05486
Healthy	70.0762	1.78284	0.70083	0.13819	0.86434	0.42998	0	0.03542	0	0	0	0.42998	0	0	1.24442	0.00373	0	0	0.04548	0.03542
Healthy	39.83802	2.78298	18.1815	0	0	0	0.2193	0.05531	0	0	0.08213	0	0.72749	0	0.43517	0	0	0.2193	0	0.05531
Healthy	8.09842	0.18091	11.6606	0	0	0.81377	0	0	0	0	0	0.81377	0	0	0	0	0	0	0	0
Healthy	14.22919	14.8059	10.37074	0	0	2.27089	0.03632	0.69314	0.48056	0	0.05476	2.27089	0	0	0.01939	0	0.48056	0.03632	0.03509	0.69314
Healthy	34.46008	1.3428	3.94396	0	0	0	0	0.02819	0	0	2.38675	0	0.10103	0	0	0	0	0	0.00823	0.02819
Healthy	28.65026	8.3215	5.87586	0.18599	0	1.33874	0	0	0.03522	0	0.01433	1.33874	0	0	0.14224	0.01324	0.03522	0	0	0
Healthy	28.50666	12.19076	2.99392	0.02468	0	0.16507	0.14588	0.09399	0	0	0.07557	0.16507	0.74484	0	0.92989	0	0	0.14588	0	0.09399
Healthy	23.50261	3.30184	1.94967	0.08293	0.50437	2.9345	0.00765	0	0.03941	0	0.39744	2.9345	3.27875	0	0.03651	0.00638	0.03941	0.00765	0.02704	0
Healthy	32.57086	4.22664	3.86564	0.2024	0	0.13567	0	0	0.03132	0	0.16598	0.13567	0	0	0	0	0.03132	0	0	0
Healthy	10.08932	45.9763	0	0.51966	0	0	0	0	0	0	0	0	1.25973	21.9733	0.39765	0	0	0	0	0
Healthy	34.76398	0.16086	0	0	0	0	0	0	0	0	0	0	0	1.82274	0.96926	0.93337	0	0	0	0
Healthy	37.64253	8.66129	0.34237	0.02214	0.42702	0	0	0.05282	0	0	5.33586	0	1.63617	0	0	0	0	0	0	0.05282
Healthy	73.95765	4.23012	0.33385	0.29681	0	0	0	0	1.09699	0	0.03171	0	0.18667	0	0.09813	0	1.09699	0	0	0
Healthy	8.54176	20.36081	11.44745	0	0	0.28125	0	0	0	0	0	0.28125	2.42663	0.34905	0	0	0	0	0	0
Healthy	10.63498	3.39177	1.23408	0.11684	0	0.36739	0	0	0	0	0	0.36739	1.26372	0.00178	0.80095	0	0	0	0	0
Healthy	48.62868	0.55715	0	0.01657	0	0.00659	0	0.03771	0.00086	0	0.00256	0.00659	0	0	0.01122	0	0.00086	0	0	0.03771
Healthy	33.82741	4.38824	12.56261	0.17989	0	0.20558	0	0	0	0.00656	0.10726	0.20558	1.40941	0	0.02597	0	0	0	0	0
Healthy	61.78023	4.64937	0.17035	0.13909	0	0.22678	0.05402	0.02291	0	0	0.40893	0.22678	0.44937	3.47911	2.83494	1.39743	0	0.05402	0.2828	0.02291
Healthy	35.99866	7.88854	2.19281	0.01013	0	0.90812	0.18527	0.38988	0.02779	0	0	0.90812	0.07986	0	0.00276	0	0.02779	0.18527	0	0.38988
Healthy	23.93443	5.42268	5.01757	0	0	0.08943	0.3364	1.1973	0.73136	0	0.06174	0.08943	0.34892	0	1.75278	0	0.73136	0.3364	0	1.1973
Healthy	18.81638	3.5597	0.00476	0	0	0	0	0	0	0	0.86723	0	0.45688	0	0.15014	0.9189	0	0	0	0
Healthy	22.6204	1.79063	2.50981	0.0405	0	0.14492	0.29165	0.44489	0.17956	0	0.07248	0.14492	0.45027	0	1.52775	0	0.17956	0.29165	0	0.44489
Healthy	34.27151	5.39382	0.88026	0.01778	0	0.64442	2.1511	0	1.00162	0	5.85919	0.64442	0	3.38076	0	0	1.00162	2.1511	0	0
Healthy	52.51696	11.4898	4.06043	2.83683	0	0.17283	3.42434	0.78828	0.18608	0.00501	0.04768	0.17283	0	0	0.00481	0.08048	0.18608	3.42434	0	0.78828
Healthy	52.1629	4.41891	0.10926	0.08528	0	0	0	0	0	0	0	0	0.1557	0	0	0	0	0	0	0
Healthy	10.08535	2.04728	0.17604	0	0	0.02456	0	0	0	0	0.00815	0.02456	3.07811	0	0.09396	0	0	0	4.40602	0
Healthy	0.00043	0.00036	44.02895	0.00095	0	1.75094	0.00044	2.32124	0.09928	0.04404	0	1.75094	0.00061	0	0	0	0.09928	0.00044	7.751	2.32124
