group	Phocaeicola	Enterocloster	Dialister	Veillonella	Ruminococcus_B	Faecalimonas	Clostridium_Q	Flavonifractor	Muricomes	Longicatena	Alistipes	Ruminococcus_H	Lachnospira	Barnesiella	Coprococcus	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	14.97172	0.20308	6.64189	0.08778	0	0	0	0	0	0	0.71322	4.73477	16.2903	1.7098	0.12722	0.18105	0	0	0.13901	0
Healthy	2.53623	0.26895	0	0.01651	0	0	0	0.00902	0	0	6.33976	0.61035	2.97937	3.28842	4.67539	0	0.00902	0.04851	0.07618	0
Healthy	2.87852	0.65803	0	0	0	0	0	0.37301	0	0	5.13345	0.90059	0.0582	1.30868	0	0.02876	0.37301	2.23811	0	0
Healthy	31.279	0.39428	0	0	0.08768	0	0.049	0.13614	0	0	17.45545	0	0	2.0715	0	0	0.13614	0	0	0
Healthy	27.09279	0.02566	0	0.0072	0	0	0	0.00925	0	0	5.85943	0	2.47885	0	0	0	0.00925	0.06231	0.0096	0
Healthy	3.13399	0.87453	0	0.00213	0.02744	0	0	0.17474	0	0.00486	15.5661	1.27973	0.2245	0	0	0.1953	0.17474	0	0	0.2947
Healthy	37.87672	0.11748	0	0.0216	0.03811	0	0	0	0	0	2.42525	5.29828	4.06356	0.84195	1.92147	0	0	0	0.05529	0.01596
Healthy	12.5372	1.0797	0	0	0	0	0.02063	1.1756	0	0	15.48183	0	0	3.16073	0	0	1.1756	0	0	0
Healthy	0	1.84129	0	0	0	0	0.63739	0.22674	0	0	11.63406	0	0	3.2257	0	0	0.22674	0.28592	0	0
Healthy	2.73134	0	0.31288	0	0	0	0	0	0	0	3.5365	1.21739	0	1.6003	0	0	0	0	0	0
Healthy	0	1.47994	0	0.06109	0	0	0	0	0	0.11357	0	0.08778	0.43333	0	0.03071	1.04804	0	0	0.87947	0
Healthy	10.1479	0	0	0.00798	0	0	0	0.10112	0	0	20.63361	0	1.22867	2.52544	5.72284	0	0.10112	0.01472	0.02935	0.12817
Healthy	10.4405	0	0	0	0	0	0	0.10696	0	0	20.50908	0	1.36577	2.66486	5.82599	0	0.10696	0.03107	0.03718	0.17511
Healthy	5.34651	0	9.44246	0	0	0	0	0.02395	0	0	21.08368	0.70106	0.11481	5.26648	0	0	0.02395	0.28	0	0
Healthy	6.76378	0.0024	0	0.15883	0	0	0	0.07574	0	0	17.96179	1.82117	2.29499	0	2.69943	0	0.07574	0	0	0
Healthy	6.13626	0.00678	0.23887	0	0	0	0	0.00191	0	0	9.34827	0.40013	0	0	0	0	0.00191	0.03804	0	0
Healthy	2.09459	4.8671	0	0.56786	0.9565	0.95033	1.83388	0.00369	0	0.19375	2.12241	0	0	0	0	0	0.00369	0	0.0605	0
Healthy	2.53185	0.55029	0	0	0	0	0	0	0	0	7.76484	27.1605	2.18104	1.09078	12.4515	0	0	0	0.22725	0
Healthy	16.39841	0	10.1396	0	0	0	0	0	0	0	1.48742	0	1.9482	0.11792	0	0	0	0	0	0
Healthy	11.5523	0	0	0.00816	0	0	0	0.09378	0	0	20.41624	0	1.23862	2.64309	6.13616	0	0.09378	0.01079	0.00515	0.13351
Healthy	2.56516	2.45195	0	0	0	0	0.15708	0.63022	0.10729	0	1.42388	0	0	2.63282	0	0	0.63022	0.03516	0	0
Healthy	43.08826	0.01355	0	0.21553	0	0	0	0.07683	0	0	5.12765	6.81986	1.55492	4.17797	0.9057	0	0.07683	0	0.02152	0
Healthy	1.4416	0.38134	0	0	0	0	0	0.02784	0	0.00781	20.9522	1.47426	0	6.67597	0	0	0.02784	0.0626	0	0.09891
Healthy	2.50503	0.37201	0	0	0	0	0	0.52412	0	0	2.45168	0.54528	0.78643	0	0.05399	0.54418	0.52412	0.17827	0.10814	0
Healthy	1.57789	0.11354	3.0011	0	0	0	0.0205	0.20043	0	0.02778	20.79109	2.03252	0.17827	2.06633	0	0	0.20043	0.23272	0	0
Healthy	12.70334	3.39605	9.76822	0.02628	0.07344	0	0	0.06997	0	0	4.02135	0.07188	0	0	0	0	0.06997	0.01488	0.10643	0
Healthy	6.57117	1.04591	0	0	0	0	0	0.349	0	0	4.94921	2.43968	4.89253	0.08498	0.66163	0.24888	0.349	0.24574	0.14817	0
Healthy	25.9085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.78047	0.72264	7.59676	0.00976	0	0	0	0.08345	0	0.00557	15.56805	0.89045	0.26817	5.73988	0.76012	0.94585	0.08345	0.06152	0	0
Healthy	5.76465	0.37319	8.38445	0.01316	0.00965	0.00122	0	0.03022	0	0.00208	4.58689	4.99371	0.04516	2.38989	7.42619	0	0.03022	0.01335	0.14234	0.08882
Healthy	9.27569	0.02153	9.72934	0.78312	0.27976	0	0	0.01544	0	0	0	0	0	0	0	0	0.01544	0	0	0
Healthy	16.26328	0.43994	0	0.00199	0	0	0	0.02777	0	0	8.83919	3.99589	3.11839	0.88332	1.13107	0	0.02777	0.00746	0.11668	0.07246
Healthy	19.8305	0.94566	0	0	0	0	0	0.04348	0	0	1.08136	4.31238	3.16248	4.27036	0	0	0.04348	0	0.05036	0
Healthy	4.1208	1.1891	0	0.00441	0	0	0	0.07033	0.01412	0.0017	1.37857	0.75387	1.50276	8.19785	0.00251	0	0.07033	0.05933	0.40478	0.05093
Healthy	7.09862	0.02274	0	0.08596	0	0	0	0.07427	0	0	17.78473	1.78843	2.1634	0	2.7299	0	0.07427	0	0	0
Healthy	11.82925	1.73631	0	0	0.15614	0.0069	0	0.25416	0.00109	0.06253	5.75375	0.01163	0	5.33909	0	0	0.25416	0	0	0.02508
Healthy	0	0.68081	0	0	0	0	0	0.08516	0	0	0	3.4248	2.05026	0	0	0.64383	0.08516	0	0	0
Healthy	3.75815	0.50755	0	0.03605	0	0	0	0.01018	0	0	0.93194	1.48462	6.16228	0.12952	0.58134	0	0.01018	0	0.08064	0
Healthy	2.47367	2.92509	0	0	1.98063	0	0.21123	0.00719	0.02005	0.05188	0.19726	0.92688	0.28235	3.6097	0	0	0.00719	0	0	0.29366
Healthy	0.39133	0.0707	2.79994	0	0	0	0.01516	0.06234	0.0285	0.11701	1.17817	1.99102	0	0	0	0	0.06234	0	0	0
Healthy	3.34415	0.09132	0	0.02171	0.37717	0	0.01571	0.0259	0.00229	0.00218	8.30521	0	0	3.94776	0	0	0.0259	0	0.09002	0
Healthy	3.06369	0.11107	0	0.09462	0	0	0	0.17013	0	0	2.43148	0	3.7233	0.0929	9.22451	0	0.17013	0	0.13425	0
Healthy	19.43419	1.48272	0	0.05051	0.01985	0	0.02355	0.09055	0.0041	0.02432	4.28575	4.38688	2.79298	2.26174	2.54722	0	0.09055	0	0	0.11938
Healthy	2.18375	1.43878	0	0.00416	0	0.00266	0	0.11483	0	0.02879	6.8358	7.62291	3.40378	2.17235	0	0.68638	0.11483	0.00495	0.27018	0.01051
Healthy	9.71358	0.08296	0.00148	0.35686	0	0	0	0	0	0	0.65698	0	0.64276	0.38183	0	0	0	0.00026	0.04671	0.00776
Healthy	13.46046	1.56976	0.00053	0.04856	0.0205	0	0.10196	0.08221	0.00895	0.04388	3.96722	7.9312	3.42592	1.21827	2.27274	0	0.08221	0	0	0.18069
Healthy	45.2713	0.01838	0	0	0.0091	0	0	0.03703	0	0	3.92033	0.434	1.08155	1.75732	0	0	0.03703	0	0.08459	0
Healthy	41.1013	0.12508	12.7095	0	0	0	0	0.04348	0	0.02267	5.53495	6.65887	0	0	0	0	0.04348	0.07809	0	0.04102
Healthy	0.50244	1.90811	0	0	0	0	0	0	0	0	0	0.03698	0.40793	0	11.0578	0.65232	0	0	0	0
Healthy	0	0.00306	0	0	0	0	0	0	0	0	0	0.01799	0.04509	0	0.01096	0	0	0	0.03496	0
Healthy	2.93204	0.6449	0	0	0	0	0	0.308	0	0	4.47109	0.80933	0.05123	1.32876	0	0.01411	0.308	2.18922	0	0
Healthy	3.56946	0.8111	0	0	0.01373	0	0	0.19383	0	0	6.12748	0.8473	2.89886	3.41972	3.40953	0.52733	0.19383	0	0.07384	0
D003424	9.44976	7.83659	0.86475	0	0.29119	0	0.00349	0.07689	0.00495	0.0109	0	0	0	0	0	0	0.07689	0	0	0
Healthy	0	2.29031	0	0.09326	0	0	0	0	0	0.52628	0	16.6394	0.30811	0	0.05357	3.28183	0	0	1.50765	0
D003424	0	0.12323	0	0	5.64247	0	0	0	0	0.20908	0	0	0	0	0	0	0	0	0	0
Healthy	15.83709	0	4.82061	0	0	0	0	0.04566	0	0	2.12986	0	0.5672	3.55246	0	0	0.04566	0.02306	0	0
Healthy	3.14132	0.9056	0	0	0.04587	0	0	0.18304	0	0.02318	15.49626	1.26449	0.19099	0	0	0.20356	0.18304	0	0	0.2894
Healthy	6.60558	0.51812	0	0.12044	0	0	0	0.12661	0	0	3.80838	3.2217	2.79177	1.58612	0	0.07783	0.12661	0	0.17323	0.0399
Healthy	0	0.40363	0	0.09329	0	0	0	0	0	0	0	0.66312	0.76088	0	0	0.0354	0	0	2.44254	0
Healthy	1.35913	0.39675	0	0	0	0	0	0.03119	0	0	20.76885	1.35876	0	6.7209	0	0	0.03119	0.08166	0	0.08275
Healthy	3.58312	0.11697	0	0	0	0	0	0	0	0.02979	1.48443	0	0.46603	1.02244	1.11692	0	0	0.07817	0.01932	0
Healthy	14.83183	0.29471	3.75918	0.0917	0.00557	0	0	0.03463	0	0	6.05293	0	5.72651	1.13566	0	0	0.03463	0	0.22327	0.13587
D003424	24.8665	0.01571	0.97664	0.42192	0.00276	0	0	0.02005	0	0.00129	1.93963	0	0.91327	0	0	0	0.02005	0	0.05182	0
D003424	16.33897	1.37257	0	0	0.36716	0	0.34768	0.02016	0	0.0361	0.82864	0.04262	15.075	3.72627	0	0	0.02016	0	0	0
Healthy	11.15518	0.03597	0	0	0	0	0	0.04499	0	0	1.62496	0	0	0.46171	0	0	0.04499	0	0.03189	0
D003424	37.2102	9.77963	0	0	0.00108	0.87757	0.11597	0.18965	2.81864	0.06211	0.39166	0	0	0	0	0	0.18965	0	0	0
Healthy	1.55416	1.77449	12.1143	0	0	0	0	0	0	0	0.58223	6.13945	2.77805	0	0	0	0	0	0	0
Healthy	7.4242	0	0	0.02405	8.21904	4.98721	0	0.31775	0	0.00627	8.88215	1.83561	0	2.51975	0	0	0.31775	0.04321	0.01835	0
Healthy	5.33493	0.49546	0	0	0	0	0	0.14007	0	0	8.81218	0	0.18594	3.54289	0	0.09233	0.14007	1.49992	0	0
Healthy	12.51803	0	0	1.7791	0	0	0	0	0	0	0.14852	1.86635	14.1893	3.67387	7.495	6.53455	0	0	0	0
Healthy	3.23346	0.28666	0	0.02851	0.00286	0.47921	0.06142	0.16955	0.23304	0.0124	7.11308	0.72469	0.00326	0	0	0	0.16955	0.23732	0.1379	0
Healthy	15.40744	0	0	0.04973	0	0	0	0	0	0	2.81734	0.82341	20.3132	0	12.4133	0	0	0	0.32216	0
Healthy	17.7813	0.15126	8.17773	1.05939	0.12714	0	0.05254	0.58605	0	0	0	0	0	0	0	0	0.58605	0	0	0
Healthy	8.08023	0.06838	1.88514	0.01162	0.00781	0	0	0.2302	0.00081	0.00303	4.10802	2.25946	0.23704	0	0	6.73	0.2302	0	0.12759	0.01832
Healthy	25.8872	0.05462	6.04788	0	0.00355	0	0	1.80978	0	0.29707	10.68079	0	0	0	0	0	1.80978	0.14865	0	0
Healthy	1.2764	0	0	0	0	0	0	0	0	0	0.16038	0.57861	0	0.41346	0	0	0	0	0	0
Healthy	19.05599	0.28044	0	0.03376	0.00911	0.12763	0.14772	0.33015	0.30212	0.11423	0	0	0	0	0	0	0.33015	0	0	0
Healthy	8.71409	0.00535	0.35433	0.01978	0	0	0	0.15407	0	0	13.88722	0.6431	3.28724	5.46903	0	0.20474	0.15407	0.0159	0.00651	0.02499
Healthy	14.80588	0.21822	2.30415	0.00961	0	0	0	0	0	0	1.61447	1.64954	1.01376	0	0	0	0	0	0.10326	0
Healthy	12.88321	1.60594	2.63703	0	0	0	0	0.01822	0	0	2.4478	4.13164	9.17388	0.82337	0	0	0.01822	0	0.16916	0.08534
Healthy	2.83107	0.6075	0	0	0	0	0	0.2877	0	0	4.36395	0.80134	0.03929	1.327	0	0.01774	0.2877	2.14171	0	0
D003424	0.09888	0	0.10235	0.14156	0	0	0	0.01306	0	0	8.55475	0	0	0	0	0	0.01306	0	0	0
Healthy	2.86529	0.18776	0	0	0	0	0.00184	1.03394	0	0	6.99777	4.78444	1.4539	0.78059	0	1.96453	1.03394	0	0.01631	0
Healthy	20.85698	0.05651	0	0.03581	0.12864	0.41633	0	0.25817	0.00499	0.23297	0	10.3071	0.01403	0	0	0	0.25817	0	0	0
Healthy	9.36912	2.35291	0	0	0	0	0	0	0	0	0.50906	10.9391	5.35931	2.38045	0	3.37489	0	0	0	0
Healthy	7.05781	0	0	0.52921	0	0	0	0	0	0	15.08267	0.13739	0	1.13016	0	0	0	0	0	0.071
Healthy	27.4536	0.00824	5.89787	0	0.57656	0	0	0.00443	0	0.03309	14.29525	0	0	0	0	0	0.00443	0.18208	0	0
Healthy	4.97524	0.04681	0	0	0	0	0	0	0	0	36.3157	1.19812	0.09795	0	0	0	0	0.03873	0	0
Healthy	1.05449	1.74052	0	0.07498	0	0	0	0.02623	0.01241	0.00143	3.57763	3.44129	0.78297	4.20901	8.75037	0	0.02623	0.03155	0.39165	0.21001
Healthy	13.07756	0.03666	0	0	0.01201	0	0	0.01886	0	0	1.79947	0.00843	15.245	1.15786	12.0301	0	0.01886	0.00132	0	0.02922
Healthy	24.373	0.27482	1.64527	0.0314	0	0	0	0	0	0	1.75468	3.06533	5.07564	0	3.53522	0	0	0	0.07178	0.00709
Healthy	11.72377	0	4.95623	0.3072	0	0	0	0.07559	0	0	6.36098	0	1.11792	1.09314	0	0	0.07559	0	0.0362	0
Healthy	11.64376	0.26475	0	0	1.27415	0.01286	0.00605	0.19913	0	0.00875	5.53137	0	0	0	0	0	0.19913	0	0	0
Healthy	1.40181	0.49453	0	0	0.02827	0	0	0	0.08069	0.26057	1.27359	0	0.07531	0.34951	2.15804	33.7754	0	3.91814	0.11555	0
Healthy	10.89903	0.03827	0.33099	0	0	0	0	0	0	0	1.3483	0	2.30334	0.70246	0	0.29473	0	0	0	0
Healthy	6.51479	2.15543	1.41234	0	0.00886	0	0	0.01668	0	0	1.04185	5.46414	1.40717	0	2.66406	21.0891	0.01668	0	0.31361	0
Healthy	1.20341	0.56226	0	0	0	0	0	0.0548	0	0.00528	16.91913	1.14158	0	5.47357	0	0	0.0548	0.03372	0	0.1381
Healthy	2.56378	0.77396	0	0	0.01662	0.01873	0.00187	0.07177	0.01078	0	33.53188	4.16286	1.44195	0	0	0	0.07177	0	0.16029	0
Healthy	15.37355	0	4.52767	0	0	0	0	0.02105	0	0	2.1029	0	0.69458	3.75666	0	0	0.02105	0.02272	0	0
Healthy	4.03428	2.25697	0	0	0.01789	0	0	0	0	0	2.46794	9.59689	0.02664	2.41203	5.52106	0.86242	0	0	0.33471	0
Healthy	0.60839	0.28773	9.01964	0	0.00288	0	0	0.19114	0	0	2.42696	0.5331	0.03031	0	0	0	0.19114	0	0.00343	0
Healthy	3.78426	0.12204	0	0	0	0	0	0	0	0	3.44314	0	0	4.57761	0	0	0	0	0.27694	0
Healthy	4.12534	1.52891	0	0	0	0	0	0	0	0	0.58555	0.11494	0	0	0	0	0	0	0	0
Healthy	31.6992	0.14951	0.11694	0	0	0	0	0	0.01675	0	15.05257	0.57758	0.25392	0.52875	0.23877	0	0	0	0	0.05886
Healthy	46.17391	0	1.48551	0	0	0	0	0	0	0	0	2.34553	0	4.53582	0	0	0	0	0	0
D003424	59.3756	2.81517	0.74601	0	0	0.04948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	46.8725	0.10203	10.3765	0	0	0	0	0.00757	0	0.03583	2.66429	6.92887	0	0	0	0	0.00757	0.01187	0	0
Healthy	5.14606	0.19807	0	0	0	0	0	0.02935	0.01084	0	9.58692	1.31791	0.42574	2.96194	0.06377	0.64288	0.02935	0.0098	0	0
Healthy	1.19653	0.61621	0	0	0	0	0	0	0	0	4.90628	0	0.24097	2.96823	0	0.15967	0	0	0.1108	0
Healthy	4.64057	0.2015	0	0.03457	0.09986	0	0	0.00453	0	0.03083	0.30379	25.4048	6.56903	0.03717	1.98049	1.26732	0.00453	0.09711	0.2284	0.08199
Healthy	13.02282	0.00775	0	0	0.05644	0	0	0.0534	0.02346	0	7.19235	0	0	2.76464	0	0	0.0534	0.00976	0	0.02655
D003424	0	0.03655	0.66874	1.36104	0.00582	0	0.00156	0.08175	0	0.16919	0	0.01667	0.1526	0	0	0	0.08175	0	0	0
Healthy	7.0824	0	0	0	0	0	0	0.16747	0	0	24.0518	0.23332	1.49419	1.042	0.22868	0	0.16747	0.07443	0	0
Healthy	7.21544	0.56861	0	0	0	0	0	0.05698	0	0	7.60927	3.65226	6.99303	5.73539	2.63041	0	0.05698	0	0	0
Healthy	35.7795	0.43937	0.09191	0.00247	0.00753	0	0	0.00706	0	0	6.74115	0.00228	2.24354	0.93127	0.89031	0.02199	0.00706	0	0.11407	0.01291
Healthy	5.75721	0.9022	4.05055	0.0372	0	0	0	0.00324	0.00055	0	18.19049	0.14663	0.19229	0	0.82222	0	0.00324	0.83019	0.17374	0.21535
Healthy	1.34723	0.10955	3.08138	0	0	0	0.01813	0.20912	0	0.04591	20.68711	1.96721	0.19479	2.04444	0	0	0.20912	0.20934	0	0
Healthy	8.96652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.01981	2.97462	1.19943	1.55929	0.00161	0.86659	0	0.01476	1.12207	0.00512	0.00749	0.02693	2.23992	0	0	0	0.01476	0	0	0
Healthy	5.3277	0.19589	0	0	0	0	0	0	0	0	2.20671	5.93273	0.08272	5.5555	0	0	0	0	0.08099	0
Healthy	14.67511	0.02424	0	0	0.0024	0	0	0.07871	0	0	7.68235	0.80139	11.985	0	0	0	0.07871	0.00156	0.21258	0
Healthy	0.32562	3.45432	0	0	0.34307	0	0	0	0	0	0.21353	31.3138	1.43326	0.15957	10.3321	0	0	0	0.45838	0.27862
Healthy	4.94916	0	0	0	0	0	0	0.1273	0	0	32.42153	0.32924	0.52374	2.63386	2.00316	0	0.1273	0.26826	0	0.06744
Healthy	1.66238	3.07134	0	0	0	0	0	0	0	0	0	0	7.45055	0.17882	23.2995	0	0	0	0	0
Healthy	10.3805	1.85715	2.25998	0	0	0	0	0	0	0	0.80972	5.58772	10.1362	0.51022	11.8993	0.17103	0	0	0.03259	0
Healthy	2.21621	0.51054	0	0.14194	5.49413	0	0	0	0.10883	0.0162	0	0	0	0	0	0	0	0	0	0
Healthy	27.6874	0.01563	5.97819	0	0.53324	0	0	0.02791	0	0.04636	14.47415	0	0	0	0	0	0.02791	0.23222	0	0
Healthy	12.74132	0.58379	7.40078	0.09113	0	0	0.10582	0.00341	0	0	0.32685	0	0	0.50544	0	0	0.00341	0	0.05383	0
Healthy	20.144	0.05531	0	0	0	0	0	0	0	0	0.27472	2.66024	2.83256	1.34619	0	0	0	0	0	0
Healthy	1.1932	0	0	0	0	0	0	0	0	0	22.77302	0.07661	0.58667	1.73845	0	0	0	0.03647	0	0.08299
Healthy	0	0.2822	2.54266	0.21796	1.13155	0	0	0	0	0	0.00716	0	5.39546	0	0	0	0	0	0	0
Healthy	30.17529	0.13439	0.41575	0.01172	0	0	0	0	0.05337	0	20.54362	0.27763	0.34128	0.7093	0.51655	0	0	0.03355	0	0.19568
Healthy	4.98168	0.04607	0	0	0	0	0	0	0	0	34.83438	1.18423	0.11198	0	0	0	0	0.03323	0	0
Healthy	10.27563	0.72072	0	0	0.02533	0	0	0.0793	0	0.00588	3.83753	5.73724	2.67522	3.37801	0	0	0.0793	0.04133	0.21692	0.23768
Healthy	9.08048	0.03889	2.88085	0	0	0	0	0.01499	0	0	16.12562	1.06802	0.38786	3.01774	0.57942	0.05175	0.01499	0.02703	0	0
Healthy	4.38917	0.18947	0	3.86181	0.11086	0.08893	0	0	0	0	0	3.73209	0	0.27709	0	0	0	0	0	0
Healthy	10.99922	1.17335	0	0.05344	0.0643	0.44688	0	0.05457	0	0.02193	2.39657	2.26239	6.84743	1.48031	8.32613	0.01332	0.05457	0.01888	0.39145	0.10095
Healthy	0	0.12421	0	0	0	0	0	0.00551	0	0	0	0.19981	0	0	0	0.09834	0.00551	0	0.2117	0
Healthy	12.69653	0	0	0.42182	0	0	0	0	0	0	13.23254	0.17888	0	1.08249	0	0	0	0	0	0.08351
Healthy	10.48221	0.31616	0	0.00317	0.00605	0	0	0.12766	0	0	14.49528	0.60929	0.60597	0	0	0.01265	0.12766	0	0	0.02239
Healthy	0	0.16	0	0	0	0	0	0	0	0.62672	0	3.5281	0	0	0	19.2998	0	0	0.82661	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.74605	0.07123	0	1.29591	0	0	0	0	0	0	2.58449	2.0723	7.2571	4.74711	6.10236	2.2348	0	0	0.06226	0
Healthy	18.67728	0.01083	2.59163	0.15605	0	0	0	0	0	0	29.95533	2.04145	1.22512	2.64713	0.0539	0	0	0.2633	0	0
Healthy	0	0.02063	4.31984	0	0	0	0	0.10024	0	0	8.17729	0.00353	0.70095	2.85085	0	0	0.10024	0.2314	0	0
Healthy	9.92152	0.96385	0	0	2.91219	0	0.01235	0.12098	0.12559	0.01769	0.19656	4.64948	1.03897	8.07389	0.50281	0	0.12098	0	0.19249	0
Healthy	0	0.32727	0	0	0	0	0	0	0	0	0	1.24484	0.26808	0	0	6.37433	0	0	0.57949	0
Healthy	14.26336	1.14517	0	0	0	0	0	0	0	0	2.02776	6.62134	3.69772	0.13825	18.1318	0.17672	0	0.39214	0.22739	0
Healthy	2.75465	0	0	0.0912	0	0	0	0	0	0	27.69983	0.21589	0.01012	0.80363	0	0	0	0	0	0.05768
Healthy	1.17053	0.00966	0	0	0.09202	0	0	0.08153	0	0	40.26652	0	0	0	0	0	0.08153	0.35403	0	0
Healthy	0.62428	2.63867	0	0.79374	0	0.00493	0	0.00402	0	0.03563	1.23038	5.68242	2.52637	0.95902	0	17.9335	0.00402	0	1.06757	0.096
Healthy	4.83972	0.41051	0	0	0	0	0	0	0	0	0.70354	1.57552	3.28441	0.10527	0	0.33305	0	0	0.08596	0
Healthy	8.84766	0.58359	10.2359	0	0.00834	0	0	0.04539	0	0	1.72236	0	0.0024	0.93218	0	0	0.04539	0.04423	0.05797	0.02329
Healthy	10.35693	0.87938	1.78082	0	0.64216	0.31157	0.00987	0.05208	0.00081	0.04555	3.01014	0	0.46626	0	0	0	0.05208	0	0	0.02177
Healthy	6.29831	0.15072	0.07772	0.11358	0.09756	0	0	0.02122	0	0.01196	0	8.81265	0.75269	0	2.8021	1.55278	0.02122	0	0.14992	0
Healthy	4.97461	0	0	0.06494	0.04137	0	0	0.21708	0	0	14.44009	0.76696	0.28877	1.30712	0	0.06782	0.21708	0	0	0.02825
Healthy	0	0.0104	0	0.08465	0.05284	0	0	0.00469	0	0.00052	0.64899	0	0	0	0	0	0.00469	0	0	0
Healthy	15.39424	0	4.77503	0	0	0	0	0.03627	0	0	2.27743	0	0.51126	3.59929	0	0	0.03627	0.03826	0	0
Healthy	46.0162	0.03834	0	0.13559	0	0	0	0.07248	0	0	15.89682	0	0	2.14425	0	0	0.07248	0	0	0
Healthy	6.05102	2.21584	0	0	0	0	0	0	0	0	0.64282	4.22785	1.66425	3.57931	10.68997	0	0	0	0.28369	0
Healthy	16.23345	0.21697	0.97369	0	0	0	0	0	0	0	2.03309	3.42082	1.33973	0	2.31105	0	0	0	0.07514	0
Healthy	11.95912	0.23989	11.1482	0	0	0	0.33454	0	0.02454	0	0.65386	22.0613	0	0	0	0	0	0	0	0
D003424	0	0.0326	0	0.43091	0.01081	0	0	0	0	0.11359	0	0	0	0	0	0	0	0	0	0
Healthy	44.97188	0.01695	0	0	0.00953	0	0	0.048	0	0	4.11483	0.44518	1.07772	1.7125	0	0	0.048	0	0.07351	0
Healthy	41.43426	0.98955	0	0	0.25699	0.06245	0.39879	1.25346	0.11371	0.98681	0.00043	0	1.05092	0	0	0	1.25346	0	0.29747	0.12742
Healthy	16.94046	0.41284	0.64899	0	0	0	0	0	0	0	3.39233	1.46077	1.8315	0	0	0	0	0	0.16398	0.05707
Healthy	7.59419	0	1.76947	0	0	0	0	0	0	0	1.66159	25.3458	0	0	0	0	0	0	0	0
Healthy	5.51168	0.70954	0.043	0.48056	0.15248	0	0	0.10424	0	0.01438	0.07961	17.7746	2.98767	0.40971	0	0	0.10424	0	0	0
Healthy	13.98498	1.04568	0	0	0	0	0	0	0	0	8.08774	0.67196	2.88634	1.12093	0	0	0	0	0.11016	0
Healthy	4.67201	1.38163	0	0.03522	0.00305	0.00092	0	0.41078	0.02962	0.00177	0.02724	0	3.54027	0.35006	0	0	0.41078	0.00346	0	0
Healthy	6.77651	0.45884	0	0	0	0	0	0.01683	0	0.04045	18.16255	1.97389	1.59458	11.4248	0	1.3897	0.01683	0	0.09576	0
Healthy	11.2623	2.38461	0	0.03941	2.71147	0	0.00185	0.2531	0	0.03437	0.2078	5.01607	1.53166	0	0	0	0.2531	0	0.49774	0.01775
Healthy	5.4534	0.71188	7.65865	0.03132	0	0	0	0.0704	0	0	16.07183	0.95273	0.28499	5.73074	0.71746	0.95499	0.0704	0.046	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.77399	0	0	0	1.61728	0	0	0	0
Healthy	6.80254	0.773	0	0	0	0	0	0	0	0	0.56157	3.51893	2.06577	0.60253	0	0	0	0	0	0
Healthy	3.80964	0.07912	0	0	0	0	0	0	0	0	3.27815	0	0.06001	4.21419	0	0	0	0	0.15275	0.08767
Healthy	17.5448	0.13972	8.10322	1.09699	0.12339	0	0.02248	0.64559	0	0	0	0	0	0	0	0	0.64559	0	0	0
Healthy	1.17493	1.54594	12.7834	0	0	0	0	0	0	0	0.90641	6.47389	2.02973	0	0	0	0	0	0	0
Healthy	1.07905	0.00889	0.61383	0	0	0	0.05353	0.19616	0.02981	0.00579	9.308	4.73254	0.0831	1.91483	0	0	0.19616	0.37427	0	0
Healthy	11.68674	0.97167	6.78965	0.00086	0	0	0	0.1028	0.00053	0.00941	3.41586	0.01128	0	0	0	0.02102	0.1028	0.1008	0	0.00205
Healthy	2.9947	0.89783	0	0	0.03506	0	0	0.14087	0	0.02597	15.46869	1.24122	0.22212	0	0	0.22386	0.14087	0	0	0.3004
Healthy	3.92935	0.7304	0	0	0	0	0	0	0	2.2096	0.04388	1.13568	2.39065	0.22399	1.59597	0.0878	0	0	0.15035	0
D003424	10.2646	0.06301	4.76164	0.16458	0.09376	0.26841	0.10714	0.03779	0.00685	0	0	0	1.48211	0	0	0	0.03779	0	0.00981	0
Healthy	20.95676	0.51395	0.00139	0.02779	0.02965	0	0	0.0138	0	0.00276	4.67666	6.69577	0.6684	1.07322	2.13623	0	0.0138	0	0.21321	0
Healthy	10.73445	0.49201	5.64447	0.73136	0	0	0	0	0	0	0.99395	5.01446	1.0549	0	7.38645	0	0	0	0.21546	0.09138
Healthy	4.30479	1.57393	0	0	0.00432	0	0	0.03949	0	0.01475	5.13706	0.04014	5.28009	4.51685	1.0808	1.76603	0.03949	0.18158	0.11755	0.05844
Healthy	8.10388	1.20279	0	0.17956	0	0.79569	0	0	0	0	18.8599	0.09961	4.7696	3.55757	0	5.5018	0	0	0.40521	0.12861
Healthy	6.76417	0.05258	0	1.00162	0	0	0	0.01742	0	0	9.48938	0.66056	0.91338	0	6.92543	0	0.01742	0	0.00378	0
